player-1,player-2,player-3,avg
Abul Hasan,Shafiul Islam,Mushfiqur Rahim,0
Jubair Hossain,Shafiul Islam,Mushfiqur Rahim,0
Shafiul Islam,Abu Jayed,Mushfiqur Rahim,0
Shafiul Islam,Afif Hossain,Mushfiqur Rahim,0
Imrul Kayes,Shafiul Islam,Mushfiqur Rahim,89.66666667
Shafiul Islam,Mushfiqur Rahim,Mohammad Saifuddin,0
Najmul Hossain Shanto,Shafiul Islam,Mushfiqur Rahim,66
Abul Hasan,Jubair Hossain,Mushfiqur Rahim,0
Abul Hasan,Abu Jayed,Mushfiqur Rahim,0
Abul Hasan,Afif Hossain,Mushfiqur Rahim,0
Abul Hasan,Imrul Kayes,Mushfiqur Rahim,0
Abul Hasan,Mohammad Saifuddin,Mushfiqur Rahim,0
Abul Hasan,Najmul Hossain Shanto,Mushfiqur Rahim,0
Jubair Hossain,Abu Jayed,Mushfiqur Rahim,0
Jubair Hossain,Afif Hossain,Mushfiqur Rahim,0
Imrul Kayes,Jubair Hossain,Mushfiqur Rahim,0
Jubair Hossain,Mushfiqur Rahim,Mohammad Saifuddin,0
Najmul Hossain Shanto,Jubair Hossain,Mushfiqur Rahim,0
Afif Hossain,Abu Jayed,Mushfiqur Rahim,0
Imrul Kayes,Abu Jayed,Mushfiqur Rahim,0
Mohammad Saifuddin,Abu Jayed,Mushfiqur Rahim,35
Najmul Hossain Shanto,Abu Jayed,Mushfiqur Rahim,0
Imrul Kayes,Afif Hossain,Mushfiqur Rahim,0
Mohammad Saifuddin,Afif Hossain,Mushfiqur Rahim,0
Najmul Hossain Shanto,Afif Hossain,Mushfiqur Rahim,0
Imrul Kayes,Mohammad Saifuddin,Mushfiqur Rahim,159.75
Imrul Kayes,Najmul Hossain Shanto,Mushfiqur Rahim,111
Najmul Hossain Shanto,Mohammad Saifuddin,Mushfiqur Rahim,76
Al-Amin Hossain,Tanbir Hayder,Mashrafe Mortaza,0
Al-Amin Hossain,Tanbir Hayder,Sunzamul Islam,0
Al-Amin Hossain,Tanbir Hayder,Mosaddek Hossain,0
Al-Amin Hossain,Tanbir Hayder,Ariful Haque,0
Al-Amin Hossain,Tanbir Hayder,Fazle Mahmud,0
Al-Amin Hossain,Tanbir Hayder,Arafat Sunny,0
Al-Amin Hossain,Tanbir Hayder,Rubel Hossain,0
Al-Amin Hossain,Tanbir Hayder,Mehidy Hasan Miraz,0
Al-Amin Hossain,Tanbir Hayder,Taijul Islam,0
Al-Amin Hossain,Tanbir Hayder,Mahmudullah,0
Al-Amin Hossain,Tanbir Hayder,Tamim Iqbal,0
Al-Amin Hossain,Tanbir Hayder,Soumya Sarkar,0
Al-Amin Hossain,Tanbir Hayder,Subashis Roy,0
Al-Amin Hossain,Tanbir Hayder,Liton Das,0
Al-Amin Hossain,Tanbir Hayder,Shakib Al Hasan,0
Al-Amin Hossain,Tanbir Hayder,Mustafizur Rahman,0
Al-Amin Hossain,Tanbir Hayder,Anamul Haque,0
Al-Amin Hossain,Tanbir Hayder,Mohammad Naim,0
Al-Amin Hossain,Tanbir Hayder,Sabbir Rahman,0
Al-Amin Hossain,Tanbir Hayder,Shafiul Islam,0
Al-Amin Hossain,Tanbir Hayder,Abul Hasan,0
Al-Amin Hossain,Tanbir Hayder,Jubair Hossain,0
Al-Amin Hossain,Tanbir Hayder,Abu Jayed,0
Al-Amin Hossain,Tanbir Hayder,Afif Hossain,0
Al-Amin Hossain,Tanbir Hayder,Imrul Kayes,0
Al-Amin Hossain,Tanbir Hayder,Mohammad Saifuddin,0
Al-Amin Hossain,Tanbir Hayder,Najmul Hossain Shanto,0
Al-Amin Hossain,Mashrafe Mortaza,Sunzamul Islam,0
Al-Amin Hossain,Mashrafe Mortaza,Mosaddek Hossain,0
Al-Amin Hossain,Ariful Haque,Mashrafe Mortaza,0
Al-Amin Hossain,Mashrafe Mortaza,Fazle Mahmud,0
Al-Amin Hossain,Mashrafe Mortaza,Arafat Sunny,21.66666667
Al-Amin Hossain,Mashrafe Mortaza,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Mashrafe Mortaza,6
Al-Amin Hossain,Mashrafe Mortaza,Taijul Islam,1
Al-Amin Hossain,Mashrafe Mortaza,Mahmudullah,37.75
Al-Amin Hossain,Mashrafe Mortaza,Tamim Iqbal,83.75
Al-Amin Hossain,Mashrafe Mortaza,Soumya Sarkar,0
Al-Amin Hossain,Mashrafe Mortaza,Subashis Roy,0
Al-Amin Hossain,Mashrafe Mortaza,Liton Das,19.5
Al-Amin Hossain,Mashrafe Mortaza,Shakib Al Hasan,30
Al-Amin Hossain,Mustafizur Rahman,Mashrafe Mortaza,16.66666667
Al-Amin Hossain,Mashrafe Mortaza,Anamul Haque,0
Al-Amin Hossain,Mashrafe Mortaza,Mohammad Naim,0
Al-Amin Hossain,Mashrafe Mortaza,Sabbir Rahman,45
Al-Amin Hossain,Mashrafe Mortaza,Shafiul Islam,6
Al-Amin Hossain,Mashrafe Mortaza,Abul Hasan,0
Al-Amin Hossain,Mashrafe Mortaza,Jubair Hossain,0
Al-Amin Hossain,Mashrafe Mortaza,Abu Jayed,0
Al-Amin Hossain,Mashrafe Mortaza,Afif Hossain,0
Al-Amin Hossain,Mashrafe Mortaza,Imrul Kayes,89.5
Al-Amin Hossain,Mashrafe Mortaza,Mohammad Saifuddin,0
Al-Amin Hossain,Mashrafe Mortaza,Najmul Hossain Shanto,7
Al-Amin Hossain,Mosaddek Hossain,Sunzamul Islam,0
Al-Amin Hossain,Ariful Haque,Sunzamul Islam,0
Al-Amin Hossain,Fazle Mahmud,Sunzamul Islam,0
Al-Amin Hossain,Arafat Sunny,Sunzamul Islam,0
Al-Amin Hossain,Sunzamul Islam,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Sunzamul Islam,0
Al-Amin Hossain,Taijul Islam,Sunzamul Islam,0
Al-Amin Hossain,Sunzamul Islam,Mahmudullah,0
Al-Amin Hossain,Tamim Iqbal,Sunzamul Islam,0
Al-Amin Hossain,Soumya Sarkar,Sunzamul Islam,0
Al-Amin Hossain,Subashis Roy,Sunzamul Islam,0
Al-Amin Hossain,Liton Das,Sunzamul Islam,0
Al-Amin Hossain,Shakib Al Hasan,Sunzamul Islam,0
Al-Amin Hossain,Mustafizur Rahman,Sunzamul Islam,0
Al-Amin Hossain,Anamul Haque,Sunzamul Islam,0
Al-Amin Hossain,Mohammad Naim,Sunzamul Islam,0
Al-Amin Hossain,Sabbir Rahman,Sunzamul Islam,0
Al-Amin Hossain,Shafiul Islam,Sunzamul Islam,0
Al-Amin Hossain,Abul Hasan,Sunzamul Islam,0
Al-Amin Hossain,Jubair Hossain,Sunzamul Islam,0
Al-Amin Hossain,Abu Jayed,Sunzamul Islam,0
Al-Amin Hossain,Afif Hossain,Sunzamul Islam,0
Al-Amin Hossain,Imrul Kayes,Sunzamul Islam,0
Al-Amin Hossain,Mohammad Saifuddin,Sunzamul Islam,0
Al-Amin Hossain,Najmul Hossain Shanto,Sunzamul Islam,0
Al-Amin Hossain,Ariful Haque,Mosaddek Hossain,0
Al-Amin Hossain,Fazle Mahmud,Mosaddek Hossain,0
Al-Amin Hossain,Arafat Sunny,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Mosaddek Hossain,0
Al-Amin Hossain,Taijul Islam,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Mahmudullah,0
Al-Amin Hossain,Tamim Iqbal,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Soumya Sarkar,0
Al-Amin Hossain,Subashis Roy,Mosaddek Hossain,0
Al-Amin Hossain,Liton Das,Mosaddek Hossain,0
Al-Amin Hossain,Shakib Al Hasan,Mosaddek Hossain,0
Al-Amin Hossain,Mustafizur Rahman,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Anamul Haque,0
Al-Amin Hossain,Mohammad Naim,Mosaddek Hossain,0
Al-Amin Hossain,Sabbir Rahman,Mosaddek Hossain,0
Al-Amin Hossain,Shafiul Islam,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Abul Hasan,0
Al-Amin Hossain,Jubair Hossain,Mosaddek Hossain,0
Al-Amin Hossain,Abu Jayed,Mosaddek Hossain,0
Al-Amin Hossain,Afif Hossain,Mosaddek Hossain,0
Al-Amin Hossain,Imrul Kayes,Mosaddek Hossain,0
Al-Amin Hossain,Mohammad Saifuddin,Mosaddek Hossain,0
Al-Amin Hossain,Mosaddek Hossain,Najmul Hossain Shanto,0
Al-Amin Hossain,Ariful Haque,Fazle Mahmud,0
Al-Amin Hossain,Ariful Haque,Arafat Sunny,0
Al-Amin Hossain,Ariful Haque,Rubel Hossain,0
Al-Amin Hossain,Ariful Haque,Mehidy Hasan Miraz,0
Al-Amin Hossain,Ariful Haque,Taijul Islam,0
Al-Amin Hossain,Ariful Haque,Mahmudullah,0
Al-Amin Hossain,Ariful Haque,Tamim Iqbal,0
Al-Amin Hossain,Ariful Haque,Soumya Sarkar,0
Al-Amin Hossain,Ariful Haque,Subashis Roy,0
Al-Amin Hossain,Ariful Haque,Liton Das,0
Al-Amin Hossain,Ariful Haque,Shakib Al Hasan,0
Al-Amin Hossain,Ariful Haque,Mustafizur Rahman,0
Al-Amin Hossain,Ariful Haque,Anamul Haque,0
Al-Amin Hossain,Ariful Haque,Mohammad Naim,0
Al-Amin Hossain,Ariful Haque,Sabbir Rahman,0
Al-Amin Hossain,Ariful Haque,Shafiul Islam,0
Al-Amin Hossain,Ariful Haque,Abul Hasan,0
Al-Amin Hossain,Ariful Haque,Jubair Hossain,0
Al-Amin Hossain,Ariful Haque,Abu Jayed,0
Al-Amin Hossain,Ariful Haque,Afif Hossain,0
Al-Amin Hossain,Ariful Haque,Imrul Kayes,0
Al-Amin Hossain,Ariful Haque,Mohammad Saifuddin,0
Al-Amin Hossain,Ariful Haque,Najmul Hossain Shanto,0
Al-Amin Hossain,Fazle Mahmud,Arafat Sunny,0
Al-Amin Hossain,Fazle Mahmud,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Fazle Mahmud,0
Al-Amin Hossain,Fazle Mahmud,Taijul Islam,0
Al-Amin Hossain,Fazle Mahmud,Mahmudullah,0
Al-Amin Hossain,Fazle Mahmud,Tamim Iqbal,0
Al-Amin Hossain,Fazle Mahmud,Soumya Sarkar,0
Al-Amin Hossain,Fazle Mahmud,Subashis Roy,0
Al-Amin Hossain,Fazle Mahmud,Liton Das,0
Al-Amin Hossain,Fazle Mahmud,Shakib Al Hasan,0
Al-Amin Hossain,Mustafizur Rahman,Fazle Mahmud,0
Al-Amin Hossain,Fazle Mahmud,Anamul Haque,0
Al-Amin Hossain,Fazle Mahmud,Mohammad Naim,0
Al-Amin Hossain,Fazle Mahmud,Sabbir Rahman,0
Al-Amin Hossain,Fazle Mahmud,Shafiul Islam,0
Al-Amin Hossain,Fazle Mahmud,Abul Hasan,0
Al-Amin Hossain,Fazle Mahmud,Jubair Hossain,0
Al-Amin Hossain,Fazle Mahmud,Abu Jayed,0
Al-Amin Hossain,Fazle Mahmud,Afif Hossain,0
Al-Amin Hossain,Fazle Mahmud,Imrul Kayes,0
Al-Amin Hossain,Fazle Mahmud,Mohammad Saifuddin,0
Al-Amin Hossain,Fazle Mahmud,Najmul Hossain Shanto,0
Al-Amin Hossain,Arafat Sunny,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Arafat Sunny,0
Al-Amin Hossain,Arafat Sunny,Taijul Islam,0
Al-Amin Hossain,Arafat Sunny,Mahmudullah,29
Al-Amin Hossain,Arafat Sunny,Tamim Iqbal,51.33333333
Al-Amin Hossain,Arafat Sunny,Soumya Sarkar,0
Al-Amin Hossain,Arafat Sunny,Subashis Roy,0
Al-Amin Hossain,Arafat Sunny,Liton Das,15.33333333
Al-Amin Hossain,Arafat Sunny,Shakib Al Hasan,31
Al-Amin Hossain,Mustafizur Rahman,Arafat Sunny,9.333333333
Al-Amin Hossain,Arafat Sunny,Anamul Haque,0
Al-Amin Hossain,Arafat Sunny,Mohammad Naim,0
Al-Amin Hossain,Arafat Sunny,Sabbir Rahman,37.66666667
Al-Amin Hossain,Arafat Sunny,Shafiul Islam,0
Al-Amin Hossain,Arafat Sunny,Abul Hasan,0
Al-Amin Hossain,Arafat Sunny,Jubair Hossain,0
Al-Amin Hossain,Arafat Sunny,Abu Jayed,0
Al-Amin Hossain,Arafat Sunny,Afif Hossain,0
Al-Amin Hossain,Arafat Sunny,Imrul Kayes,78
Al-Amin Hossain,Arafat Sunny,Mohammad Saifuddin,0
Al-Amin Hossain,Arafat Sunny,Najmul Hossain Shanto,0
Al-Amin Hossain,Mehidy Hasan Miraz,Rubel Hossain,0
Al-Amin Hossain,Taijul Islam,Rubel Hossain,0
Al-Amin Hossain,Mahmudullah,Rubel Hossain,0
Al-Amin Hossain,Tamim Iqbal,Rubel Hossain,0
Al-Amin Hossain,Soumya Sarkar,Rubel Hossain,0
Al-Amin Hossain,Subashis Roy,Rubel Hossain,0
Al-Amin Hossain,Liton Das,Rubel Hossain,0
Al-Amin Hossain,Shakib Al Hasan,Rubel Hossain,0
Al-Amin Hossain,Mustafizur Rahman,Rubel Hossain,0
Al-Amin Hossain,Anamul Haque,Rubel Hossain,0
Al-Amin Hossain,Mohammad Naim,Rubel Hossain,0
Al-Amin Hossain,Sabbir Rahman,Rubel Hossain,0
Al-Amin Hossain,Shafiul Islam,Rubel Hossain,0
Al-Amin Hossain,Abul Hasan,Rubel Hossain,0
Al-Amin Hossain,Jubair Hossain,Rubel Hossain,0
Al-Amin Hossain,Abu Jayed,Rubel Hossain,0
Al-Amin Hossain,Afif Hossain,Rubel Hossain,0
Al-Amin Hossain,Imrul Kayes,Rubel Hossain,0
Al-Amin Hossain,Mohammad Saifuddin,Rubel Hossain,0
Al-Amin Hossain,Najmul Hossain Shanto,Rubel Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Taijul Islam,5
Al-Amin Hossain,Mehidy Hasan Miraz,Mahmudullah,46
Al-Amin Hossain,Mehidy Hasan Miraz,Tamim Iqbal,163
Al-Amin Hossain,Mehidy Hasan Miraz,Soumya Sarkar,0
Al-Amin Hossain,Mehidy Hasan Miraz,Subashis Roy,0
Al-Amin Hossain,Mehidy Hasan Miraz,Liton Das,14
Al-Amin Hossain,Mehidy Hasan Miraz,Shakib Al Hasan,0
Al-Amin Hossain,Mustafizur Rahman,Mehidy Hasan Miraz,0
Al-Amin Hossain,Mehidy Hasan Miraz,Anamul Haque,0
Al-Amin Hossain,Mehidy Hasan Miraz,Mohammad Naim,0
Al-Amin Hossain,Mehidy Hasan Miraz,Sabbir Rahman,0
Al-Amin Hossain,Mehidy Hasan Miraz,Shafiul Islam,10
Al-Amin Hossain,Mehidy Hasan Miraz,Abul Hasan,0
Al-Amin Hossain,Mehidy Hasan Miraz,Jubair Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Abu Jayed,0
Al-Amin Hossain,Mehidy Hasan Miraz,Afif Hossain,0
Al-Amin Hossain,Mehidy Hasan Miraz,Imrul Kayes,0
Al-Amin Hossain,Mehidy Hasan Miraz,Mohammad Saifuddin,0
Al-Amin Hossain,Mehidy Hasan Miraz,Najmul Hossain Shanto,11
Al-Amin Hossain,Taijul Islam,Mahmudullah,41
Al-Amin Hossain,Taijul Islam,Tamim Iqbal,158
Al-Amin Hossain,Taijul Islam,Soumya Sarkar,0
Al-Amin Hossain,Subashis Roy,Taijul Islam,0
Al-Amin Hossain,Taijul Islam,Liton Das,9
Al-Amin Hossain,Shakib Al Hasan,Taijul Islam,0
Al-Amin Hossain,Mustafizur Rahman,Taijul Islam,0
Al-Amin Hossain,Taijul Islam,Anamul Haque,0
Al-Amin Hossain,Mohammad Naim,Taijul Islam,0
Al-Amin Hossain,Taijul Islam,Sabbir Rahman,0
Al-Amin Hossain,Taijul Islam,Shafiul Islam,5
Al-Amin Hossain,Taijul Islam,Abul Hasan,0
Al-Amin Hossain,Taijul Islam,Jubair Hossain,0
Al-Amin Hossain,Taijul Islam,Abu Jayed,0
Al-Amin Hossain,Taijul Islam,Afif Hossain,0
Al-Amin Hossain,Imrul Kayes,Taijul Islam,0
Al-Amin Hossain,Taijul Islam,Mohammad Saifuddin,0
Al-Amin Hossain,Taijul Islam,Najmul Hossain Shanto,6
Al-Amin Hossain,Tamim Iqbal,Mahmudullah,99.25
Al-Amin Hossain,Soumya Sarkar,Mahmudullah,0
Al-Amin Hossain,Subashis Roy,Mahmudullah,0
Al-Amin Hossain,Liton Das,Mahmudullah,35
Al-Amin Hossain,Shakib Al Hasan,Mahmudullah,25
Al-Amin Hossain,Mustafizur Rahman,Mahmudullah,24
Al-Amin Hossain,Anamul Haque,Mahmudullah,0
Al-Amin Hossain,Mohammad Naim,Mahmudullah,0
Al-Amin Hossain,Sabbir Rahman,Mahmudullah,52.33333333
Al-Amin Hossain,Shafiul Islam,Mahmudullah,46
Al-Amin Hossain,Abul Hasan,Mahmudullah,0
Al-Amin Hossain,Jubair Hossain,Mahmudullah,0
Al-Amin Hossain,Abu Jayed,Mahmudullah,0
Al-Amin Hossain,Afif Hossain,Mahmudullah,0
Al-Amin Hossain,Imrul Kayes,Mahmudullah,103
Al-Amin Hossain,Mohammad Saifuddin,Mahmudullah,0
Al-Amin Hossain,Najmul Hossain Shanto,Mahmudullah,47
Al-Amin Hossain,Tamim Iqbal,Soumya Sarkar,0
Al-Amin Hossain,Subashis Roy,Tamim Iqbal,0
Al-Amin Hossain,Tamim Iqbal,Liton Das,81
Al-Amin Hossain,Shakib Al Hasan,Tamim Iqbal,56
Al-Amin Hossain,Mustafizur Rahman,Tamim Iqbal,46.33333333
Al-Amin Hossain,Tamim Iqbal,Anamul Haque,0
Al-Amin Hossain,Mohammad Naim,Tamim Iqbal,0
Al-Amin Hossain,Sabbir Rahman,Tamim Iqbal,74.66666667
Al-Amin Hossain,Shafiul Islam,Tamim Iqbal,163
Al-Amin Hossain,Tamim Iqbal,Abul Hasan,0
Al-Amin Hossain,Jubair Hossain,Tamim Iqbal,0
Al-Amin Hossain,Abu Jayed,Tamim Iqbal,0
Al-Amin Hossain,Afif Hossain,Tamim Iqbal,0
Al-Amin Hossain,Imrul Kayes,Tamim Iqbal,121
Al-Amin Hossain,Mohammad Saifuddin,Tamim Iqbal,0
Al-Amin Hossain,Tamim Iqbal,Najmul Hossain Shanto,164
Al-Amin Hossain,Subashis Roy,Soumya Sarkar,0
Al-Amin Hossain,Liton Das,Soumya Sarkar,0
Al-Amin Hossain,Shakib Al Hasan,Soumya Sarkar,0
Al-Amin Hossain,Mustafizur Rahman,Soumya Sarkar,0
Al-Amin Hossain,Anamul Haque,Soumya Sarkar,0
Al-Amin Hossain,Mohammad Naim,Soumya Sarkar,0
Al-Amin Hossain,Sabbir Rahman,Soumya Sarkar,0
Al-Amin Hossain,Shafiul Islam,Soumya Sarkar,0
Al-Amin Hossain,Abul Hasan,Soumya Sarkar,0
Al-Amin Hossain,Jubair Hossain,Soumya Sarkar,0
Al-Amin Hossain,Abu Jayed,Soumya Sarkar,0
Al-Amin Hossain,Afif Hossain,Soumya Sarkar,0
Al-Amin Hossain,Imrul Kayes,Soumya Sarkar,0
Al-Amin Hossain,Mohammad Saifuddin,Soumya Sarkar,0
Al-Amin Hossain,Najmul Hossain Shanto,Soumya Sarkar,0
Al-Amin Hossain,Subashis Roy,Liton Das,0
Al-Amin Hossain,Subashis Roy,Shakib Al Hasan,0
Al-Amin Hossain,Mustafizur Rahman,Subashis Roy,0
Al-Amin Hossain,Subashis Roy,Anamul Haque,0
Al-Amin Hossain,Subashis Roy,Mohammad Naim,0
Al-Amin Hossain,Subashis Roy,Sabbir Rahman,0
Al-Amin Hossain,Subashis Roy,Shafiul Islam,0
Al-Amin Hossain,Subashis Roy,Abul Hasan,0
Al-Amin Hossain,Subashis Roy,Jubair Hossain,0
Al-Amin Hossain,Subashis Roy,Abu Jayed,0
Al-Amin Hossain,Subashis Roy,Afif Hossain,0
Al-Amin Hossain,Subashis Roy,Imrul Kayes,0
Al-Amin Hossain,Subashis Roy,Mohammad Saifuddin,0
Al-Amin Hossain,Subashis Roy,Najmul Hossain Shanto,0
Al-Amin Hossain,Shakib Al Hasan,Liton Das,16
Al-Amin Hossain,Mustafizur Rahman,Liton Das,10.33333333
Al-Amin Hossain,Liton Das,Anamul Haque,0
Al-Amin Hossain,Mohammad Naim,Liton Das,0
Al-Amin Hossain,Sabbir Rahman,Liton Das,38.66666667
Al-Amin Hossain,Shafiul Islam,Liton Das,14
Al-Amin Hossain,Liton Das,Abul Hasan,0
Al-Amin Hossain,Jubair Hossain,Liton Das,0
Al-Amin Hossain,Abu Jayed,Liton Das,0
Al-Amin Hossain,Afif Hossain,Liton Das,0
Al-Amin Hossain,Imrul Kayes,Liton Das,87
Al-Amin Hossain,Mohammad Saifuddin,Liton Das,0
Al-Amin Hossain,Liton Das,Najmul Hossain Shanto,15
Al-Amin Hossain,Mustafizur Rahman,Shakib Al Hasan,16
Al-Amin Hossain,Shakib Al Hasan,Anamul Haque,0
Al-Amin Hossain,Shakib Al Hasan,Mohammad Naim,0
Al-Amin Hossain,Shakib Al Hasan,Sabbir Rahman,73
Al-Amin Hossain,Shakib Al Hasan,Shafiul Islam,0
Al-Amin Hossain,Shakib Al Hasan,Abul Hasan,0
Al-Amin Hossain,Shakib Al Hasan,Jubair Hossain,0
Al-Amin Hossain,Shakib Al Hasan,Abu Jayed,0
Al-Amin Hossain,Shakib Al Hasan,Afif Hossain,0
Al-Amin Hossain,Shakib Al Hasan,Imrul Kayes,0
Al-Amin Hossain,Shakib Al Hasan,Mohammad Saifuddin,0
Al-Amin Hossain,Shakib Al Hasan,Najmul Hossain Shanto,0
Al-Amin Hossain,Mustafizur Rahman,Anamul Haque,0
Al-Amin Hossain,Mustafizur Rahman,Mohammad Naim,0
Al-Amin Hossain,Mustafizur Rahman,Sabbir Rahman,32.66666667
Al-Amin Hossain,Mustafizur Rahman,Shafiul Islam,0
Al-Amin Hossain,Mustafizur Rahman,Abul Hasan,0
Al-Amin Hossain,Mustafizur Rahman,Jubair Hossain,0
Al-Amin Hossain,Mustafizur Rahman,Abu Jayed,0
Al-Amin Hossain,Mustafizur Rahman,Afif Hossain,0
Al-Amin Hossain,Mustafizur Rahman,Imrul Kayes,78
Al-Amin Hossain,Mustafizur Rahman,Mohammad Saifuddin,0
Al-Amin Hossain,Mustafizur Rahman,Najmul Hossain Shanto,0
Al-Amin Hossain,Mohammad Naim,Anamul Haque,0
Al-Amin Hossain,Sabbir Rahman,Anamul Haque,0
Al-Amin Hossain,Shafiul Islam,Anamul Haque,0
Al-Amin Hossain,Abul Hasan,Anamul Haque,0
Al-Amin Hossain,Jubair Hossain,Anamul Haque,0
Al-Amin Hossain,Abu Jayed,Anamul Haque,0
Al-Amin Hossain,Afif Hossain,Anamul Haque,0
Al-Amin Hossain,Imrul Kayes,Anamul Haque,0
Al-Amin Hossain,Mohammad Saifuddin,Anamul Haque,0
Al-Amin Hossain,Najmul Hossain Shanto,Anamul Haque,0
Al-Amin Hossain,Mohammad Naim,Sabbir Rahman,0
Al-Amin Hossain,Mohammad Naim,Shafiul Islam,0
Al-Amin Hossain,Mohammad Naim,Abul Hasan,0
Al-Amin Hossain,Mohammad Naim,Jubair Hossain,0
Al-Amin Hossain,Mohammad Naim,Abu Jayed,0
Al-Amin Hossain,Mohammad Naim,Afif Hossain,0
Al-Amin Hossain,Mohammad Naim,Imrul Kayes,0
Al-Amin Hossain,Mohammad Naim,Mohammad Saifuddin,0
Al-Amin Hossain,Mohammad Naim,Najmul Hossain Shanto,0
Al-Amin Hossain,Sabbir Rahman,Shafiul Islam,0
Al-Amin Hossain,Sabbir Rahman,Abul Hasan,0
Al-Amin Hossain,Sabbir Rahman,Jubair Hossain,0
Al-Amin Hossain,Sabbir Rahman,Abu Jayed,0
Al-Amin Hossain,Sabbir Rahman,Afif Hossain,0
Al-Amin Hossain,Imrul Kayes,Sabbir Rahman,92
Al-Amin Hossain,Sabbir Rahman,Mohammad Saifuddin,0
Al-Amin Hossain,Sabbir Rahman,Najmul Hossain Shanto,0
Al-Amin Hossain,Shafiul Islam,Abul Hasan,0
Al-Amin Hossain,Shafiul Islam,Jubair Hossain,0
Al-Amin Hossain,Shafiul Islam,Abu Jayed,0
Al-Amin Hossain,Shafiul Islam,Afif Hossain,0
Al-Amin Hossain,Imrul Kayes,Shafiul Islam,0
Al-Amin Hossain,Shafiul Islam,Mohammad Saifuddin,0
Al-Amin Hossain,Shafiul Islam,Najmul Hossain Shanto,11
Al-Amin Hossain,Jubair Hossain,Abul Hasan,0
Al-Amin Hossain,Abu Jayed,Abul Hasan,0
Al-Amin Hossain,Afif Hossain,Abul Hasan,0
Al-Amin Hossain,Imrul Kayes,Abul Hasan,0
Al-Amin Hossain,Mohammad Saifuddin,Abul Hasan,0
Al-Amin Hossain,Najmul Hossain Shanto,Abul Hasan,0
Al-Amin Hossain,Jubair Hossain,Abu Jayed,0
Al-Amin Hossain,Jubair Hossain,Afif Hossain,0
Al-Amin Hossain,Imrul Kayes,Jubair Hossain,0
Al-Amin Hossain,Jubair Hossain,Mohammad Saifuddin,0
Al-Amin Hossain,Jubair Hossain,Najmul Hossain Shanto,0
Al-Amin Hossain,Afif Hossain,Abu Jayed,0
Al-Amin Hossain,Imrul Kayes,Abu Jayed,0
Al-Amin Hossain,Mohammad Saifuddin,Abu Jayed,0
Al-Amin Hossain,Abu Jayed,Najmul Hossain Shanto,0
Al-Amin Hossain,Imrul Kayes,Afif Hossain,0
Al-Amin Hossain,Mohammad Saifuddin,Afif Hossain,0
Al-Amin Hossain,Afif Hossain,Najmul Hossain Shanto,0
Al-Amin Hossain,Imrul Kayes,Mohammad Saifuddin,0
Al-Amin Hossain,Imrul Kayes,Najmul Hossain Shanto,0
Al-Amin Hossain,Mohammad Saifuddin,Najmul Hossain Shanto,0
Mashrafe Mortaza,Tanbir Hayder,Sunzamul Islam,0
Mashrafe Mortaza,Tanbir Hayder,Mosaddek Hossain,25
Mashrafe Mortaza,Tanbir Hayder,Ariful Haque,0
Mashrafe Mortaza,Tanbir Hayder,Fazle Mahmud,0
Mashrafe Mortaza,Tanbir Hayder,Arafat Sunny,0
Mashrafe Mortaza,Tanbir Hayder,Rubel Hossain,0
Mashrafe Mortaza,Tanbir Hayder,Mehidy Hasan Miraz,0
Mashrafe Mortaza,Tanbir Hayder,Taijul Islam,0
Mashrafe Mortaza,Tanbir Hayder,Mahmudullah,20
Mashrafe Mortaza,Tanbir Hayder,Tamim Iqbal,55.5
Mashrafe Mortaza,Tanbir Hayder,Soumya Sarkar,0
Mashrafe Mortaza,Tanbir Hayder,Subashis Roy,20
Mashrafe Mortaza,Tanbir Hayder,Liton Das,0
Mashrafe Mortaza,Tanbir Hayder,Shakib Al Hasan,30.5
Mashrafe Mortaza,Tanbir Hayder,Mustafizur Rahman,17
Mashrafe Mortaza,Tanbir Hayder,Anamul Haque,0
Mashrafe Mortaza,Tanbir Hayder,Mohammad Naim,0
Mashrafe Mortaza,Tanbir Hayder,Sabbir Rahman,46.5
Mashrafe Mortaza,Tanbir Hayder,Shafiul Islam,0
Mashrafe Mortaza,Tanbir Hayder,Abul Hasan,0
Mashrafe Mortaza,Tanbir Hayder,Jubair Hossain,0
Mashrafe Mortaza,Tanbir Hayder,Abu Jayed,0
Mashrafe Mortaza,Tanbir Hayder,Afif Hossain,0
Mashrafe Mortaza,Tanbir Hayder,Imrul Kayes,69.5
Mashrafe Mortaza,Tanbir Hayder,Mohammad Saifuddin,0
