,player-1,player-2,combined_avg,sum_of_individual
167,Mustafizur Rahman,Imrul Kayes,46.5,44.65
168,Mustafizur Rahman,Mohammad Saifuddin,14.78947368,14.58
169,Mustafizur Rahman,Najmul Hossain Shanto,15.0,12.4
170,Mohammad Saifuddin,Anamul Haque,41.0,29.18
171,Sabbir Rahman,Shafiul Islam,31.14285714,22.3
172,Sabbir Rahman,Mohammad Saifuddin,42.2,34.230000000000004
173,Imrul Kayes,Shafiul Islam,56.33333333,44.5
174,Imrul Kayes,Mohammad Saifuddin,111.5,56.43
175,Imrul Kayes,Najmul Hossain Shanto,78.0,54.25
176,Mohammad Saifuddin,Najmul Hossain Shanto,57.0,24.18
