,player-1,player-2,player-3,combined_avg,sum_of_individual
145,Al-Amin Hossain,Nasir Hossain,Arafat Sunny,21.0,15.3
146,Al-Amin Hossain,Nasir Hossain,Mahmudullah,35.66666667,35.2
147,Al-Amin Hossain,Nasir Hossain,Tamim Iqbal,58.0,54.33
148,Al-Amin Hossain,Mustafizur Rahman,Nasir Hossain,16.0,11.950000000000001
149,Al-Amin Hossain,Nasir Hossain,Sabbir Rahman,44.33333333,31.6
150,Al-Amin Hossain,Nasir Hossain,Imrul Kayes,95.5,53.8
151,Mashrafe Mortaza,Nasir Hossain,Mosaddek Hossain,50.66666667,32.980000000000004
152,Mashrafe Mortaza,Nasir Hossain,Arafat Sunny,25.16666667,21.09
153,Mashrafe Mortaza,Nasir Hossain,Tamim Iqbal,60.45,60.120000000000005
154,Mashrafe Mortaza,Nasir Hossain,Soumya Sarkar,66.4,50.3
155,Mashrafe Mortaza,Mustafizur Rahman,Nasir Hossain,18.0,17.740000000000002
156,Mashrafe Mortaza,Nasir Hossain,Shafiul Islam,37.5,17.59
157,Mashrafe Mortaza,Nasir Hossain,Jubair Hossain,40.0,21.34
158,Mashrafe Mortaza,Nasir Hossain,Imrul Kayes,72.14285714,59.59
159,Sunzamul Islam,Nasir Hossain,Tamim Iqbal,90.5,60.410000000000004
160,Sunzamul Islam,Nasir Hossain,Shakib Al Hasan,54.5,53.04
161,Sunzamul Islam,Mustafizur Rahman,Nasir Hossain,19.5,18.03
162,Mahmudullah,Nasir Hossain,Mosaddek Hossain,78.33333333,51.59
163,Nasir Hossain,Tamim Iqbal,Mosaddek Hossain,77.33333333,70.72
164,Nasir Hossain,Sabbir Rahman,Mosaddek Hossain,75.0,47.99
165,Nasir Hossain,Shafiul Islam,Mosaddek Hossain,49.0,28.19
166,Nasir Hossain,Mosaddek Hossain,Imrul Kayes,77.5,70.19
167,Nasir Hossain,Tamim Iqbal,Arafat Sunny,80.0,58.83
168,Nasir Hossain,Arafat Sunny,Soumya Sarkar,63.25,49.010000000000005
169,Mustafizur Rahman,Nasir Hossain,Arafat Sunny,30.75,16.450000000000003
170,Nasir Hossain,Sabbir Rahman,Arafat Sunny,37.14285714,36.1
171,Nasir Hossain,Arafat Sunny,Imrul Kayes,98.0,58.3
172,Nasir Hossain,Tamim Iqbal,Rubel Hossain,61.0,55.35
