,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
755,Tanbir Hayder,Mustafizur Rahman,Imrul Kayes,Taskin Ahmed,51.0,48.73
756,Tanbir Hayder,Imrul Kayes,Sabbir Rahman,Taskin Ahmed,84.5,68.38
757,Mashrafe Mortaza,Rubel Hossain,Mosaddek Hossain,Taskin Ahmed,39.66666667,25.53
758,Mashrafe Mortaza,Mehidy Hasan Miraz,Mosaddek Hossain,Taskin Ahmed,57.0,34.230000000000004
759,Mashrafe Mortaza,Taijul Islam,Mosaddek Hossain,Taskin Ahmed,57.0,32.14
760,Mashrafe Mortaza,Mahmudullah,Mosaddek Hossain,Taskin Ahmed,59.66666667,48.91
761,Mashrafe Mortaza,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,77.83333333,68.04
762,Mashrafe Mortaza,Shakib Al Hasan,Mosaddek Hossain,Taskin Ahmed,72.08333333,60.669999999999995
763,Mashrafe Mortaza,Mustafizur Rahman,Mosaddek Hossain,Taskin Ahmed,36.83333333,25.659999999999997
764,Mashrafe Mortaza,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,58.25,45.31
765,Mashrafe Mortaza,Shafiul Islam,Mosaddek Hossain,Taskin Ahmed,30.25,25.509999999999998
766,Mashrafe Mortaza,Imrul Kayes,Mosaddek Hossain,Taskin Ahmed,86.0,67.51
767,Mashrafe Mortaza,Arafat Sunny,Mahmudullah,Taskin Ahmed,44.33333333,37.019999999999996
768,Mashrafe Mortaza,Arafat Sunny,Tamim Iqbal,Taskin Ahmed,63.66666667,56.15
769,Mashrafe Mortaza,Arafat Sunny,Soumya Sarkar,Taskin Ahmed,64.33333333,46.33
770,Mashrafe Mortaza,Mehidy Hasan Miraz,Rubel Hossain,Taskin Ahmed,34.0,18.86
771,Mashrafe Mortaza,Taijul Islam,Rubel Hossain,Taskin Ahmed,20.0,16.77
772,Mashrafe Mortaza,Mahmudullah,Rubel Hossain,Taskin Ahmed,45.15384615,33.54
773,Mashrafe Mortaza,Mustafizur Rahman,Rubel Hossain,Taskin Ahmed,16.75,10.29
774,Mashrafe Mortaza,Rubel Hossain,Anamul Haque,Taskin Ahmed,40.0,24.89
775,Mashrafe Mortaza,Mehidy Hasan Miraz,Mahmudullah,Taskin Ahmed,45.66666667,42.239999999999995
776,Mashrafe Mortaza,Mehidy Hasan Miraz,Tamim Iqbal,Taskin Ahmed,106.0,61.370000000000005
777,Mashrafe Mortaza,Mehidy Hasan Miraz,Soumya Sarkar,Taskin Ahmed,57.0,51.55
778,Mashrafe Mortaza,Mehidy Hasan Miraz,Shakib Al Hasan,Taskin Ahmed,101.33333329999999,54.0
779,Mashrafe Mortaza,Mustafizur Rahman,Mehidy Hasan Miraz,Taskin Ahmed,41.0,18.990000000000002
780,Mashrafe Mortaza,Mehidy Hasan Miraz,Sabbir Rahman,Taskin Ahmed,69.33333333,38.64
781,Mashrafe Mortaza,Taijul Islam,Mahmudullah,Taskin Ahmed,58.0,40.15
782,Mashrafe Mortaza,Taijul Islam,Tamim Iqbal,Taskin Ahmed,64.5,59.28
783,Mashrafe Mortaza,Tamim Iqbal,Mahmudullah,Taskin Ahmed,83.45,76.05
784,Mashrafe Mortaza,Shakib Al Hasan,Mahmudullah,Taskin Ahmed,72.31818182,68.67999999999999
785,Mashrafe Mortaza,Mustafizur Rahman,Mahmudullah,Taskin Ahmed,41.83333333,33.669999999999995
786,Mashrafe Mortaza,Mahmudullah,Anamul Haque,Taskin Ahmed,65.5,48.269999999999996
787,Mashrafe Mortaza,Sabbir Rahman,Mahmudullah,Taskin Ahmed,60.40909091,53.31999999999999
788,Mashrafe Mortaza,Shafiul Islam,Mahmudullah,Taskin Ahmed,47.0,33.519999999999996
789,Mashrafe Mortaza,Imrul Kayes,Mahmudullah,Taskin Ahmed,76.91666667,75.52
790,Mashrafe Mortaza,Mustafizur Rahman,Tamim Iqbal,Taskin Ahmed,62.375,52.8
791,Mashrafe Mortaza,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,74.40909091,72.45
792,Mashrafe Mortaza,Shafiul Islam,Tamim Iqbal,Taskin Ahmed,61.0,52.65
793,Mashrafe Mortaza,Anamul Haque,Soumya Sarkar,Taskin Ahmed,66.5,57.58
794,Mashrafe Mortaza,Subashis Roy,Sabbir Rahman,Taskin Ahmed,56.0,29.67
795,Mashrafe Mortaza,Subashis Roy,Imrul Kayes,Taskin Ahmed,77.0,51.87
796,Mashrafe Mortaza,Mustafizur Rahman,Shakib Al Hasan,Taskin Ahmed,70.375,45.42999999999999
797,Mashrafe Mortaza,Shakib Al Hasan,Anamul Haque,Taskin Ahmed,94.5,60.029999999999994
798,Mashrafe Mortaza,Shakib Al Hasan,Sabbir Rahman,Taskin Ahmed,67.45833333,65.08
799,Mashrafe Mortaza,Mustafizur Rahman,Sabbir Rahman,Taskin Ahmed,38.375,30.07
800,Mashrafe Mortaza,Sabbir Rahman,Anamul Haque,Taskin Ahmed,68.0,44.67
801,Mashrafe Mortaza,Sabbir Rahman,Shafiul Islam,Taskin Ahmed,46.25,29.92
802,Mashrafe Mortaza,Imrul Kayes,Shafiul Islam,Taskin Ahmed,71.66666667,52.12
803,Rubel Hossain,Taijul Islam,Mosaddek Hossain,Taskin Ahmed,65.0,27.369999999999997
804,Mahmudullah,Rubel Hossain,Mosaddek Hossain,Taskin Ahmed,78.33333333,44.14
805,Rubel Hossain,Shakib Al Hasan,Mosaddek Hossain,Taskin Ahmed,77.66666667,55.9
806,Mahmudullah,Mehidy Hasan Miraz,Mosaddek Hossain,Taskin Ahmed,59.0,52.839999999999996
807,Mehidy Hasan Miraz,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,114.5,71.97
808,Mehidy Hasan Miraz,Mosaddek Hossain,Soumya Sarkar,Taskin Ahmed,73.0,62.15
809,Shakib Al Hasan,Mehidy Hasan Miraz,Mosaddek Hossain,Taskin Ahmed,112.0,64.6
810,Mustafizur Rahman,Mehidy Hasan Miraz,Mosaddek Hossain,Taskin Ahmed,49.5,29.590000000000003
811,Mehidy Hasan Miraz,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,76.0,49.24
812,Mahmudullah,Taijul Islam,Mosaddek Hossain,Taskin Ahmed,80.0,50.75
813,Taijul Islam,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,75.0,69.88000000000001
814,Taijul Islam,Mosaddek Hossain,Soumya Sarkar,Taskin Ahmed,75.0,60.06
815,Shakib Al Hasan,Taijul Islam,Mosaddek Hossain,Taskin Ahmed,72.0,62.51
816,Taijul Islam,Mosaddek Hossain,Sabbir Rahman,Taskin Ahmed,59.0,47.15
817,Mahmudullah,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,92.0,86.65
818,Mahmudullah,Shakib Al Hasan,Mosaddek Hossain,Taskin Ahmed,86.25,79.27999999999999
819,Mahmudullah,Mustafizur Rahman,Mosaddek Hossain,Taskin Ahmed,48.83333333,44.269999999999996
820,Mahmudullah,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,72.41666667,63.92
821,Mahmudullah,Shafiul Islam,Mosaddek Hossain,Taskin Ahmed,53.0,44.12
822,Mahmudullah,Imrul Kayes,Mosaddek Hossain,Taskin Ahmed,89.33333333,86.12
823,Shakib Al Hasan,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,104.41666670000001,98.41
824,Mustafizur Rahman,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,74.16666667,63.4
825,Sabbir Rahman,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,90.58333333,83.05
826,Shafiul Islam,Tamim Iqbal,Mosaddek Hossain,Taskin Ahmed,67.0,63.25
827,Subashis Roy,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,42.0,40.269999999999996
828,Subashis Roy,Mosaddek Hossain,Imrul Kayes,Taskin Ahmed,63.0,62.47
829,Mustafizur Rahman,Shakib Al Hasan,Mosaddek Hossain,Taskin Ahmed,79.83333333,56.029999999999994
830,Shakib Al Hasan,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,84.83333333,75.67999999999999
831,Shakib Al Hasan,Mosaddek Hossain,Imrul Kayes,Taskin Ahmed,99.33333333,97.88
832,Mustafizur Rahman,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,43.83333333,40.67
833,Mustafizur Rahman,Mosaddek Hossain,Imrul Kayes,Taskin Ahmed,63.5,62.87
834,Shafiul Islam,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,52.25,40.519999999999996
835,Imrul Kayes,Sabbir Rahman,Mosaddek Hossain,Taskin Ahmed,94.83333333,82.52
836,Imrul Kayes,Shafiul Islam,Mosaddek Hossain,Taskin Ahmed,79.0,62.72
837,Mahmudullah,Arafat Sunny,Rubel Hossain,Taskin Ahmed,33.0,32.25
838,Arafat Sunny,Tamim Iqbal,Rubel Hossain,Taskin Ahmed,79.25,51.38
839,Arafat Sunny,Rubel Hossain,Soumya Sarkar,Taskin Ahmed,51.75,41.56
840,Mahmudullah,Arafat Sunny,Tamim Iqbal,Taskin Ahmed,111.5,74.76
841,Mahmudullah,Arafat Sunny,Soumya Sarkar,Taskin Ahmed,84.0,64.94
842,Mahmudullah,Arafat Sunny,Imrul Kayes,Taskin Ahmed,108.0,74.23
843,Arafat Sunny,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,130.25,84.07000000000001
844,Arafat Sunny,Tamim Iqbal,Shakib Al Hasan,Taskin Ahmed,89.25,86.52
845,Arafat Sunny,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,86.5,71.16
846,Abul Hasan,Arafat Sunny,Tamim Iqbal,Taskin Ahmed,132.0,53.61
847,Shakib Al Hasan,Mehidy Hasan Miraz,Rubel Hossain,Taskin Ahmed,80.0,49.23
848,Mehidy Hasan Miraz,Sabbir Rahman,Rubel Hossain,Taskin Ahmed,56.0,33.870000000000005
849,Mahmudullah,Taijul Islam,Rubel Hossain,Taskin Ahmed,83.0,35.38
850,Mahmudullah,Tamim Iqbal,Rubel Hossain,Taskin Ahmed,90.23076923,71.28
851,Mahmudullah,Rubel Hossain,Soumya Sarkar,Taskin Ahmed,71.92307692,61.459999999999994
852,Mahmudullah,Shakib Al Hasan,Rubel Hossain,Taskin Ahmed,74.13333333,63.91
853,Mahmudullah,Mustafizur Rahman,Rubel Hossain,Taskin Ahmed,66.5,28.9
854,Mahmudullah,Rubel Hossain,Anamul Haque,Taskin Ahmed,55.0,43.5
855,Mahmudullah,Sabbir Rahman,Rubel Hossain,Taskin Ahmed,60.13333333,48.550000000000004
856,Mahmudullah,Imrul Kayes,Rubel Hossain,Taskin Ahmed,77.0,70.75
857,Mahmudullah,Mohammad Saifuddin,Rubel Hossain,Taskin Ahmed,42.0,40.68
858,Abul Hasan,Tamim Iqbal,Rubel Hossain,Taskin Ahmed,132.0,50.13
859,Anamul Haque,Rubel Hossain,Soumya Sarkar,Taskin Ahmed,56.0,52.81
860,Mustafizur Rahman,Shakib Al Hasan,Rubel Hossain,Taskin Ahmed,62.0,40.66
861,Shakib Al Hasan,Rubel Hossain,Anamul Haque,Taskin Ahmed,84.0,55.26
862,Mustafizur Rahman,Sabbir Rahman,Rubel Hossain,Taskin Ahmed,26.5,25.299999999999997
863,Sabbir Rahman,Rubel Hossain,Anamul Haque,Taskin Ahmed,57.5,39.9
864,Mahmudullah,Mehidy Hasan Miraz,Tamim Iqbal,Taskin Ahmed,108.0,79.98
865,Mahmudullah,Mehidy Hasan Miraz,Shakib Al Hasan,Taskin Ahmed,97.66666667,72.61
866,Mahmudullah,Mustafizur Rahman,Mehidy Hasan Miraz,Taskin Ahmed,43.0,37.599999999999994
867,Mahmudullah,Mehidy Hasan Miraz,Sabbir Rahman,Taskin Ahmed,65.66666667,57.25
868,Mehidy Hasan Miraz,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,122.0,89.29
869,Mehidy Hasan Miraz,Tamim Iqbal,Shakib Al Hasan,Taskin Ahmed,161.0,91.74
870,Mustafizur Rahman,Mehidy Hasan Miraz,Tamim Iqbal,Taskin Ahmed,98.5,56.730000000000004
871,Mehidy Hasan Miraz,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,125.0,76.38000000000001
872,Mehidy Hasan Miraz,Shakib Al Hasan,Soumya Sarkar,Taskin Ahmed,109.0,81.92
873,Mustafizur Rahman,Mehidy Hasan Miraz,Soumya Sarkar,Taskin Ahmed,57.0,46.91
874,Mehidy Hasan Miraz,Sabbir Rahman,Soumya Sarkar,Taskin Ahmed,77.0,66.56
875,Mehidy Hasan Miraz,Liton Das,Shakib Al Hasan,Taskin Ahmed,86.0,77.92999999999999
876,Mustafizur Rahman,Mehidy Hasan Miraz,Shakib Al Hasan,Taskin Ahmed,96.0,49.36
877,Mehidy Hasan Miraz,Sabbir Rahman,Shakib Al Hasan,Taskin Ahmed,121.33333329999999,69.01
878,Mustafizur Rahman,Mehidy Hasan Miraz,Sabbir Rahman,Taskin Ahmed,60.0,34.0
879,Mahmudullah,Taijul Islam,Tamim Iqbal,Taskin Ahmed,117.0,77.89
880,Mahmudullah,Taijul Islam,Soumya Sarkar,Taskin Ahmed,103.0,68.07000000000001
881,Mahmudullah,Shakib Al Hasan,Taijul Islam,Taskin Ahmed,108.66666670000001,70.52
882,Mahmudullah,Taijul Islam,Sabbir Rahman,Taskin Ahmed,94.66666667,55.16
883,Mahmudullah,Imrul Kayes,Taijul Islam,Taskin Ahmed,121.0,77.36
884,Mahmudullah,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,116.75,103.97000000000001
885,Mahmudullah,Shakib Al Hasan,Tamim Iqbal,Taskin Ahmed,112.2272727,106.42
886,Mahmudullah,Mustafizur Rahman,Tamim Iqbal,Taskin Ahmed,79.16666667,71.41
887,Mahmudullah,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,101.90909090000001,91.06
888,Mahmudullah,Shafiul Islam,Tamim Iqbal,Taskin Ahmed,83.75,71.26
889,Mahmudullah,Tamim Iqbal,Abul Hasan,Taskin Ahmed,137.0,73.51
890,Mahmudullah,Shakib Al Hasan,Soumya Sarkar,Taskin Ahmed,99.58823529,96.6
891,Mahmudullah,Anamul Haque,Soumya Sarkar,Taskin Ahmed,81.5,76.19
892,Mahmudullah,Sabbir Rahman,Soumya Sarkar,Taskin Ahmed,83.17647059,81.24
893,Mahmudullah,Mustafizur Rahman,Shakib Al Hasan,Taskin Ahmed,84.83333333,64.03999999999999
894,Mahmudullah,Shakib Al Hasan,Anamul Haque,Taskin Ahmed,109.5,78.64
895,Mahmudullah,Shakib Al Hasan,Sabbir Rahman,Taskin Ahmed,88.08333333,83.69
896,Mahmudullah,Mustafizur Rahman,Sabbir Rahman,Taskin Ahmed,48.83333333,48.67999999999999
897,Mahmudullah,Sabbir Rahman,Anamul Haque,Taskin Ahmed,83.0,63.28
898,Mahmudullah,Sabbir Rahman,Shafiul Islam,Taskin Ahmed,69.0,48.53
899,Mahmudullah,Imrul Kayes,Sabbir Rahman,Taskin Ahmed,95.30769231,90.53
900,Mahmudullah,Sabbir Rahman,Mohammad Saifuddin,Taskin Ahmed,61.0,60.46
901,Mahmudullah,Imrul Kayes,Shafiul Islam,Taskin Ahmed,92.0,70.73
902,Shakib Al Hasan,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,117.83333329999999,115.73
903,Sabbir Rahman,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,101.4444444,100.36999999999999
904,Shafiul Islam,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,131.0,80.57000000000001
905,Abul Hasan,Tamim Iqbal,Soumya Sarkar,Taskin Ahmed,152.0,82.82000000000001
906,Mustafizur Rahman,Shakib Al Hasan,Tamim Iqbal,Taskin Ahmed,104.875,83.17
907,Abul Hasan,Shakib Al Hasan,Tamim Iqbal,Taskin Ahmed,163.0,85.27
908,Mustafizur Rahman,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,72.875,67.81
909,Sabbir Rahman,Tamim Iqbal,Shafiul Islam,Taskin Ahmed,83.0,67.66
910,Abul Hasan,Sabbir Rahman,Tamim Iqbal,Taskin Ahmed,147.0,69.91
911,Shakib Al Hasan,Liton Das,Soumya Sarkar,Taskin Ahmed,105.33333329999999,101.92
912,Mustafizur Rahman,Liton Das,Soumya Sarkar,Taskin Ahmed,67.0,66.91
913,Mustafizur Rahman,Shakib Al Hasan,Soumya Sarkar,Taskin Ahmed,83.71428571,73.35
914,Anamul Haque,Shakib Al Hasan,Soumya Sarkar,Taskin Ahmed,110.5,87.95
915,Anamul Haque,Sabbir Rahman,Soumya Sarkar,Taskin Ahmed,84.0,72.58999999999999
916,Sabbir Rahman,Shafiul Islam,Soumya Sarkar,Taskin Ahmed,78.0,57.84
917,Subashis Roy,Sabbir Rahman,Imrul Kayes,Taskin Ahmed,98.0,66.88
918,Mustafizur Rahman,Shakib Al Hasan,Liton Das,Taskin Ahmed,74.5,69.36
919,Mustafizur Rahman,Sabbir Rahman,Liton Das,Taskin Ahmed,54.5,54.0
920,Mustafizur Rahman,Shakib Al Hasan,Sabbir Rahman,Taskin Ahmed,80.875,60.44
921,Shakib Al Hasan,Sabbir Rahman,Anamul Haque,Taskin Ahmed,112.0,75.03999999999999
922,Shakib Al Hasan,Shafiul Islam,Imrul Kayes,Taskin Ahmed,85.33333333,82.49
923,Imrul Kayes,Sabbir Rahman,Shafiul Islam,Taskin Ahmed,80.0,67.13
924,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,177.0,72.22999999999999
925,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,Rubel Hossain,165.0,67.46
926,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,176.0,76.16
927,Mahmudullah,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,189.0,90.84
928,Soumya Sarkar,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,164.0,100.15
929,Mohammad Mithun,Mominul Haque,Liton Das,Mushfiqur Rahim,170.0,96.16
930,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,164.0,67.59
931,Imrul Kayes,Mohammad Mithun,Mominul Haque,Mushfiqur Rahim,173.0,109.44
932,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,Rubel Hossain,45.0,34.27
933,Mashrafe Mortaza,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,52.5,42.97
934,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,Mahmudullah,70.5,57.65
935,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,Soumya Sarkar,78.0,66.96000000000001
936,Mashrafe Mortaza,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,78.0,34.4
937,Mashrafe Mortaza,Mohammad Mithun,Mominul Haque,Imrul Kayes,87.0,76.25
938,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,Rubel Hossain,46.5,38.2
939,Mahmudullah,Mohammad Mithun,Mominul Haque,Rubel Hossain,64.5,52.88
940,Mohammad Mithun,Mominul Haque,Soumya Sarkar,Rubel Hossain,66.0,62.190000000000005
941,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,Rubel Hossain,66.0,29.63
942,Mohammad Mithun,Mominul Haque,Imrul Kayes,Rubel Hossain,75.0,71.48
943,Mahmudullah,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,72.0,61.58
944,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,Soumya Sarkar,77.0,70.89
945,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,Mustafizur Rahman,77.0,38.33
946,Mehidy Hasan Miraz,Mohammad Mithun,Mominul Haque,Imrul Kayes,86.0,80.18
947,Mahmudullah,Mohammad Mithun,Mominul Haque,Soumya Sarkar,90.0,85.57
948,Mahmudullah,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,90.0,53.01
949,Mahmudullah,Mohammad Mithun,Mominul Haque,Imrul Kayes,99.0,94.86
950,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,Soumya Sarkar,65.0,62.32
951,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,Liton Das,71.0,58.33
952,Mustafizur Rahman,Mohammad Mithun,Mominul Haque,Imrul Kayes,74.0,71.61
953,Al-Amin Hossain,Mashrafe Mortaza,Mohammad Mithun,Mushfiqur Rahim,88.0,67.47999999999999
954,Al-Amin Hossain,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,92.0,71.41
955,Al-Amin Hossain,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,87.0,69.32
956,Al-Amin Hossain,Mohammad Mithun,Mushfiqur Rahim,Mahmudullah,128.0,86.09
957,Al-Amin Hossain,Mohammad Mithun,Tamim Iqbal,Mushfiqur Rahim,245.0,105.22
958,Al-Amin Hossain,Mohammad Mithun,Liton Das,Mushfiqur Rahim,96.0,91.41
959,Al-Amin Hossain,Mohammad Mithun,Shafiul Islam,Mushfiqur Rahim,92.0,62.69
960,Al-Amin Hossain,Mohammad Mithun,Najmul Hossain Shanto,Mushfiqur Rahim,93.0,72.44
961,Mashrafe Mortaza,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,108.0,83.87
962,Mashrafe Mortaza,Mohammad Mithun,Mushfiqur Rahim,Rubel Hossain,100.2,68.49999999999999
963,Mashrafe Mortaza,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,82.94736842,77.19999999999999
964,Mashrafe Mortaza,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,78.5,75.11
965,Mashrafe Mortaza,Mohammad Mithun,Mushfiqur Rahim,Mahmudullah,93.1,91.88
966,Mashrafe Mortaza,Soumya Sarkar,Mohammad Mithun,Mushfiqur Rahim,111.25,101.19
967,Mashrafe Mortaza,Mohammad Mithun,Liton Das,Mushfiqur Rahim,109.38461540000002,97.19999999999999
968,Mashrafe Mortaza,Mohammad Mithun,Shakib Al Hasan,Mushfiqur Rahim,106.9,103.63999999999999
969,Mashrafe Mortaza,Mustafizur Rahman,Mohammad Mithun,Mushfiqur Rahim,73.27777778,68.63
970,Mashrafe Mortaza,Mohammad Mithun,Shafiul Islam,Mushfiqur Rahim,93.0,68.47999999999999
971,Mashrafe Mortaza,Mohammad Mithun,Abu Jayed,Mushfiqur Rahim,106.0,67.22999999999999
972,Mashrafe Mortaza,Mohammad Mithun,Imrul Kayes,Mushfiqur Rahim,135.83333330000002,110.47999999999999
973,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,Rubel Hossain,116.0,79.1
974,Mehidy Hasan Miraz,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,118.0,87.8
975,Mohammad Mithun,Taijul Islam,Mosaddek Hossain,Mushfiqur Rahim,126.0,85.71000000000001
976,Mahmudullah,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,120.75,102.47999999999999
977,Mohammad Mithun,Tamim Iqbal,Mosaddek Hossain,Mushfiqur Rahim,124.8571429,121.61000000000001
978,Soumya Sarkar,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,121.5,111.78999999999999
979,Mohammad Mithun,Liton Das,Mosaddek Hossain,Mushfiqur Rahim,128.5,107.79999999999998
980,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,Shakib Al Hasan,155.6,114.24
981,Mustafizur Rahman,Mohammad Mithun,Mosaddek Hossain,Mushfiqur Rahim,106.375,79.22999999999999
982,Mohammad Mithun,Sabbir Rahman,Mosaddek Hossain,Mushfiqur Rahim,129.3333333,98.88
983,Mohammad Mithun,Shafiul Islam,Mosaddek Hossain,Mushfiqur Rahim,107.0,79.08
984,Mohammad Mithun,Mohammad Saifuddin,Mosaddek Hossain,Mushfiqur Rahim,97.5,91.00999999999999
985,Ariful Haque,Mohammad Mithun,Soumya Sarkar,Mushfiqur Rahim,152.0,95.15
986,Imrul Kayes,Ariful Haque,Mohammad Mithun,Mushfiqur Rahim,150.0,104.44
987,Fazle Mahmud,Mohammad Mithun,Liton Das,Mushfiqur Rahim,101.5,91.16
988,Fazle Mahmud,Mohammad Mithun,Imrul Kayes,Mushfiqur Rahim,175.0,104.44
989,Fazle Mahmud,Mohammad Mithun,Mohammad Saifuddin,Mushfiqur Rahim,83.0,74.37
990,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,Rubel Hossain,93.42857143,72.42999999999999
991,Mahmudullah,Mohammad Mithun,Mushfiqur Rahim,Rubel Hossain,97.28571429,87.11
992,Mohammad Mithun,Liton Das,Mushfiqur Rahim,Rubel Hossain,135.25,92.42999999999999
993,Mustafizur Rahman,Mohammad Mithun,Mushfiqur Rahim,Rubel Hossain,92.5,63.86
994,Mehidy Hasan Miraz,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,96.25,79.03999999999999
995,Mahmudullah,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,99.40909091,95.81
996,Mehidy Hasan Miraz,Mohammad Mithun,Soumya Sarkar,Mushfiqur Rahim,113.92857140000001,105.12
997,Mehidy Hasan Miraz,Mohammad Mithun,Liton Das,Mushfiqur Rahim,121.33333329999999,101.13
998,Mehidy Hasan Miraz,Mohammad Mithun,Shakib Al Hasan,Mushfiqur Rahim,110.3,107.57
999,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,Mustafizur Rahman,82.75,72.56
1000,Mehidy Hasan Miraz,Mohammad Mithun,Shafiul Islam,Mushfiqur Rahim,88.5,72.41
1001,Mehidy Hasan Miraz,Mohammad Mithun,Abu Jayed,Mushfiqur Rahim,106.0,71.16
1002,Imrul Kayes,Mehidy Hasan Miraz,Mohammad Mithun,Mushfiqur Rahim,136.6,114.41
1003,Mahmudullah,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,102.5,93.72
1004,Mohammad Mithun,Taijul Islam,Tamim Iqbal,Mushfiqur Rahim,131.25,112.85
1005,Soumya Sarkar,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,123.0,103.03
1006,Mohammad Mithun,Taijul Islam,Liton Das,Mushfiqur Rahim,145.5,99.03999999999999
1007,Mustafizur Rahman,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,92.0,70.47
1008,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,Sabbir Rahman,92.0,90.11999999999999
1009,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,Shafiul Islam,86.33333333,70.32
1010,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,Mohammad Saifuddin,97.0,82.25
1011,Najmul Hossain Shanto,Mohammad Mithun,Taijul Islam,Mushfiqur Rahim,95.5,80.07
1012,Mahmudullah,Mohammad Mithun,Liton Das,Mushfiqur Rahim,119.38461540000002,115.81
1013,Mahmudullah,Mohammad Mithun,Shakib Al Hasan,Mushfiqur Rahim,131.2,122.25
1014,Mahmudullah,Mustafizur Rahman,Mohammad Mithun,Mushfiqur Rahim,91.7,87.24
1015,Mahmudullah,Mohammad Mithun,Shafiul Islam,Mushfiqur Rahim,88.75,87.09
1016,Mahmudullah,Mohammad Mithun,Abu Jayed,Mushfiqur Rahim,136.0,85.84
1017,Mahmudullah,Mohammad Mithun,Imrul Kayes,Mushfiqur Rahim,147.66666669999998,129.09
1018,Mahmudullah,Mohammad Mithun,Najmul Hossain Shanto,Mushfiqur Rahim,110.0,96.84
1019,Mohammad Mithun,Tamim Iqbal,Mushfiqur Rahim,Liton Das,160.33333330000002,134.94
1020,Mohammad Mithun,Tamim Iqbal,Shakib Al Hasan,Mushfiqur Rahim,147.125,141.38
1021,Mohammad Mithun,Shafiul Islam,Tamim Iqbal,Mushfiqur Rahim,118.75,106.22
