,player-1,player-2,player-3,player-4,avg
11081,BJ McCarthy,MC Sorensen,SR Thompson,PKD Chase,0.0
11082,BJ McCarthy,MC Sorensen,SR Thompson,SP Terry,0.0
11083,BJ McCarthy,MC Sorensen,SR Thompson,WTS Porterfield,0.0
11084,BJ McCarthy,MC Sorensen,SR Thompson,Simi Singh,0.0
11085,BJ McCarthy,MC Sorensen,SR Thompson,J Cameron-Dow,0.0
11086,BJ McCarthy,MC Sorensen,SR Thompson,MR Adair,0.0
11087,BJ McCarthy,GC Wilson,SR Thompson,LJ Tucker,0.0
11088,BJ McCarthy,GC Wilson,SR Thompson,JB Little,0.0
11089,BJ McCarthy,GC Wilson,SR Thompson,EC Joyce,0.0
11090,BJ McCarthy,GC Wilson,SR Thompson,JF Mooney,0.0
11091,BJ McCarthy,GC Wilson,SR Thompson,JA McCollum,0.0
11092,BJ McCarthy,GC Wilson,SR Thompson,TJ Murtagh,0.0
11093,BJ McCarthy,GC Wilson,SR Thompson,KJ O'Brien,0.0
11094,BJ McCarthy,GC Wilson,SR Thompson,A Balbirnie,0.0
11095,BJ McCarthy,GC Wilson,SR Thompson,C Campher,0.0
11096,BJ McCarthy,GC Wilson,SR Thompson,AR Cusack,0.0
11097,BJ McCarthy,GC Wilson,SR Thompson,SW Poynter,0.0
11098,BJ McCarthy,GC Wilson,SR Thompson,PKD Chase,0.0
11099,BJ McCarthy,GC Wilson,SR Thompson,SP Terry,0.0
11100,BJ McCarthy,GC Wilson,SR Thompson,WTS Porterfield,0.0
11101,BJ McCarthy,GC Wilson,SR Thompson,Simi Singh,0.0
11102,BJ McCarthy,GC Wilson,SR Thompson,J Cameron-Dow,0.0
11103,BJ McCarthy,GC Wilson,SR Thompson,MR Adair,0.0
11104,BJ McCarthy,JB Little,SR Thompson,LJ Tucker,0.0
11105,BJ McCarthy,SR Thompson,EC Joyce,LJ Tucker,0.0
11106,BJ McCarthy,SR Thompson,JF Mooney,LJ Tucker,0.0
11107,BJ McCarthy,SR Thompson,JA McCollum,LJ Tucker,0.0
11108,BJ McCarthy,TJ Murtagh,SR Thompson,LJ Tucker,0.0
11109,BJ McCarthy,SR Thompson,KJ O'Brien,LJ Tucker,0.0
11110,BJ McCarthy,A Balbirnie,SR Thompson,LJ Tucker,0.0
11111,BJ McCarthy,SR Thompson,LJ Tucker,C Campher,0.0
11112,BJ McCarthy,SR Thompson,LJ Tucker,AR Cusack,0.0
11113,BJ McCarthy,SR Thompson,SW Poynter,LJ Tucker,0.0
11114,BJ McCarthy,SR Thompson,PKD Chase,LJ Tucker,0.0
11115,BJ McCarthy,SP Terry,SR Thompson,LJ Tucker,0.0
11116,BJ McCarthy,SR Thompson,LJ Tucker,WTS Porterfield,0.0
11117,BJ McCarthy,SR Thompson,LJ Tucker,Simi Singh,0.0
11118,BJ McCarthy,J Cameron-Dow,SR Thompson,LJ Tucker,0.0
11119,BJ McCarthy,SR Thompson,MR Adair,LJ Tucker,0.0
11120,BJ McCarthy,SR Thompson,EC Joyce,JB Little,0.0
11121,BJ McCarthy,SR Thompson,JF Mooney,JB Little,0.0
11122,BJ McCarthy,SR Thompson,JA McCollum,JB Little,0.0
11123,BJ McCarthy,TJ Murtagh,SR Thompson,JB Little,0.0
11124,BJ McCarthy,SR Thompson,KJ O'Brien,JB Little,0.0
11125,BJ McCarthy,A Balbirnie,SR Thompson,JB Little,0.0
11126,BJ McCarthy,SR Thompson,JB Little,C Campher,0.0
11127,BJ McCarthy,SR Thompson,JB Little,AR Cusack,0.0
11128,BJ McCarthy,SR Thompson,SW Poynter,JB Little,0.0
11129,BJ McCarthy,SR Thompson,PKD Chase,JB Little,0.0
11130,BJ McCarthy,SP Terry,SR Thompson,JB Little,0.0
11131,BJ McCarthy,SR Thompson,JB Little,WTS Porterfield,0.0
11132,BJ McCarthy,SR Thompson,JB Little,Simi Singh,0.0
11133,BJ McCarthy,J Cameron-Dow,SR Thompson,JB Little,0.0
11134,BJ McCarthy,SR Thompson,MR Adair,JB Little,0.0
11135,BJ McCarthy,SR Thompson,JF Mooney,EC Joyce,0.0
11136,BJ McCarthy,SR Thompson,JA McCollum,EC Joyce,0.0
11137,BJ McCarthy,TJ Murtagh,SR Thompson,EC Joyce,0.0
11138,BJ McCarthy,SR Thompson,KJ O'Brien,EC Joyce,0.0
11139,BJ McCarthy,A Balbirnie,SR Thompson,EC Joyce,0.0
11140,BJ McCarthy,SR Thompson,EC Joyce,C Campher,0.0
11141,BJ McCarthy,SR Thompson,EC Joyce,AR Cusack,0.0
11142,BJ McCarthy,SR Thompson,SW Poynter,EC Joyce,0.0
11143,BJ McCarthy,SR Thompson,PKD Chase,EC Joyce,0.0
11144,BJ McCarthy,SP Terry,SR Thompson,EC Joyce,0.0
11145,BJ McCarthy,SR Thompson,EC Joyce,WTS Porterfield,0.0
11146,BJ McCarthy,SR Thompson,EC Joyce,Simi Singh,0.0
11147,BJ McCarthy,J Cameron-Dow,SR Thompson,EC Joyce,0.0
11148,BJ McCarthy,SR Thompson,MR Adair,EC Joyce,0.0
11149,BJ McCarthy,SR Thompson,JA McCollum,JF Mooney,0.0
11150,BJ McCarthy,TJ Murtagh,SR Thompson,JF Mooney,0.0
11151,BJ McCarthy,SR Thompson,KJ O'Brien,JF Mooney,0.0
11152,BJ McCarthy,A Balbirnie,SR Thompson,JF Mooney,0.0
11153,BJ McCarthy,SR Thompson,JF Mooney,C Campher,0.0
11154,BJ McCarthy,SR Thompson,JF Mooney,AR Cusack,0.0
11155,BJ McCarthy,SR Thompson,SW Poynter,JF Mooney,0.0
11156,BJ McCarthy,SR Thompson,PKD Chase,JF Mooney,0.0
11157,BJ McCarthy,SP Terry,SR Thompson,JF Mooney,0.0
11158,BJ McCarthy,SR Thompson,JF Mooney,WTS Porterfield,0.0
11159,BJ McCarthy,SR Thompson,JF Mooney,Simi Singh,0.0
11160,BJ McCarthy,J Cameron-Dow,SR Thompson,JF Mooney,0.0
11161,BJ McCarthy,SR Thompson,MR Adair,JF Mooney,0.0
11162,BJ McCarthy,TJ Murtagh,SR Thompson,JA McCollum,0.0
11163,BJ McCarthy,SR Thompson,KJ O'Brien,JA McCollum,0.0
11164,BJ McCarthy,A Balbirnie,SR Thompson,JA McCollum,0.0
11165,BJ McCarthy,SR Thompson,JA McCollum,C Campher,0.0
11166,BJ McCarthy,SR Thompson,JA McCollum,AR Cusack,0.0
11167,BJ McCarthy,SR Thompson,JA McCollum,SW Poynter,0.0
11168,BJ McCarthy,SR Thompson,PKD Chase,JA McCollum,0.0
11169,BJ McCarthy,SR Thompson,JA McCollum,SP Terry,0.0
11170,BJ McCarthy,SR Thompson,JA McCollum,WTS Porterfield,0.0
11171,BJ McCarthy,SR Thompson,JA McCollum,Simi Singh,0.0
11172,BJ McCarthy,J Cameron-Dow,SR Thompson,JA McCollum,0.0
11173,BJ McCarthy,SR Thompson,JA McCollum,MR Adair,0.0
11174,BJ McCarthy,TJ Murtagh,SR Thompson,KJ O'Brien,0.0
11175,BJ McCarthy,TJ Murtagh,SR Thompson,A Balbirnie,0.0
11176,BJ McCarthy,TJ Murtagh,SR Thompson,C Campher,0.0
11177,BJ McCarthy,TJ Murtagh,SR Thompson,AR Cusack,0.0
11178,BJ McCarthy,TJ Murtagh,SR Thompson,SW Poynter,0.0
11179,BJ McCarthy,TJ Murtagh,SR Thompson,PKD Chase,0.0
11180,BJ McCarthy,TJ Murtagh,SR Thompson,SP Terry,0.0
11181,BJ McCarthy,TJ Murtagh,SR Thompson,WTS Porterfield,0.0
11182,BJ McCarthy,TJ Murtagh,SR Thompson,Simi Singh,0.0
11183,BJ McCarthy,TJ Murtagh,SR Thompson,J Cameron-Dow,0.0
11184,BJ McCarthy,TJ Murtagh,SR Thompson,MR Adair,0.0
11185,BJ McCarthy,A Balbirnie,SR Thompson,KJ O'Brien,0.0
11186,BJ McCarthy,SR Thompson,KJ O'Brien,C Campher,0.0
11187,BJ McCarthy,SR Thompson,KJ O'Brien,AR Cusack,0.0
11188,BJ McCarthy,SR Thompson,KJ O'Brien,SW Poynter,0.0
11189,BJ McCarthy,SR Thompson,KJ O'Brien,PKD Chase,0.0
11190,BJ McCarthy,SR Thompson,KJ O'Brien,SP Terry,0.0
11191,BJ McCarthy,SR Thompson,KJ O'Brien,WTS Porterfield,0.0
11192,BJ McCarthy,SR Thompson,KJ O'Brien,Simi Singh,0.0
11193,BJ McCarthy,J Cameron-Dow,SR Thompson,KJ O'Brien,0.0
11194,BJ McCarthy,SR Thompson,KJ O'Brien,MR Adair,0.0
11195,BJ McCarthy,A Balbirnie,SR Thompson,C Campher,0.0
11196,BJ McCarthy,A Balbirnie,SR Thompson,AR Cusack,0.0
11197,BJ McCarthy,A Balbirnie,SR Thompson,SW Poynter,0.0
11198,BJ McCarthy,A Balbirnie,SR Thompson,PKD Chase,0.0
11199,BJ McCarthy,A Balbirnie,SR Thompson,SP Terry,0.0
11200,BJ McCarthy,A Balbirnie,SR Thompson,WTS Porterfield,0.0
11201,BJ McCarthy,A Balbirnie,SR Thompson,Simi Singh,0.0
11202,BJ McCarthy,A Balbirnie,SR Thompson,J Cameron-Dow,0.0
11203,BJ McCarthy,A Balbirnie,SR Thompson,MR Adair,0.0
11204,BJ McCarthy,SR Thompson,AR Cusack,C Campher,0.0
11205,BJ McCarthy,SR Thompson,SW Poynter,C Campher,0.0
11206,BJ McCarthy,SR Thompson,PKD Chase,C Campher,0.0
11207,BJ McCarthy,SR Thompson,SP Terry,C Campher,0.0
11208,BJ McCarthy,SR Thompson,WTS Porterfield,C Campher,0.0
11209,BJ McCarthy,SR Thompson,Simi Singh,C Campher,0.0
11210,BJ McCarthy,J Cameron-Dow,SR Thompson,C Campher,0.0
11211,BJ McCarthy,SR Thompson,MR Adair,C Campher,0.0
11212,BJ McCarthy,SR Thompson,SW Poynter,AR Cusack,0.0
11213,BJ McCarthy,SR Thompson,PKD Chase,AR Cusack,0.0
11214,BJ McCarthy,SR Thompson,SP Terry,AR Cusack,0.0
11215,BJ McCarthy,SR Thompson,WTS Porterfield,AR Cusack,0.0
11216,BJ McCarthy,SR Thompson,Simi Singh,AR Cusack,0.0
11217,BJ McCarthy,J Cameron-Dow,SR Thompson,AR Cusack,0.0
11218,BJ McCarthy,SR Thompson,MR Adair,AR Cusack,0.0
11219,BJ McCarthy,SR Thompson,PKD Chase,SW Poynter,0.0
11220,BJ McCarthy,SR Thompson,SW Poynter,SP Terry,0.0
11221,BJ McCarthy,SR Thompson,SW Poynter,WTS Porterfield,0.0
11222,BJ McCarthy,SR Thompson,SW Poynter,Simi Singh,0.0
11223,BJ McCarthy,J Cameron-Dow,SR Thompson,SW Poynter,0.0
11224,BJ McCarthy,SR Thompson,SW Poynter,MR Adair,0.0
11225,BJ McCarthy,SR Thompson,PKD Chase,SP Terry,0.0
11226,BJ McCarthy,SR Thompson,PKD Chase,WTS Porterfield,0.0
11227,BJ McCarthy,SR Thompson,PKD Chase,Simi Singh,0.0
11228,BJ McCarthy,J Cameron-Dow,SR Thompson,PKD Chase,0.0
11229,BJ McCarthy,SR Thompson,PKD Chase,MR Adair,0.0
11230,BJ McCarthy,SR Thompson,SP Terry,WTS Porterfield,0.0
11231,BJ McCarthy,SR Thompson,SP Terry,Simi Singh,0.0
11232,BJ McCarthy,J Cameron-Dow,SR Thompson,SP Terry,0.0
11233,BJ McCarthy,SR Thompson,MR Adair,SP Terry,0.0
11234,BJ McCarthy,SR Thompson,Simi Singh,WTS Porterfield,0.0
11235,BJ McCarthy,J Cameron-Dow,SR Thompson,WTS Porterfield,0.0
11236,BJ McCarthy,SR Thompson,MR Adair,WTS Porterfield,0.0
11237,BJ McCarthy,J Cameron-Dow,SR Thompson,Simi Singh,0.0
11238,BJ McCarthy,SR Thompson,MR Adair,Simi Singh,0.0
11239,BJ McCarthy,J Cameron-Dow,SR Thompson,MR Adair,0.0
11240,GC Wilson,MC Sorensen,SR Thompson,LJ Tucker,0.0
11241,GC Wilson,MC Sorensen,SR Thompson,JB Little,0.0
11242,GC Wilson,MC Sorensen,SR Thompson,EC Joyce,0.0
11243,GC Wilson,MC Sorensen,SR Thompson,JF Mooney,0.0
11244,GC Wilson,MC Sorensen,SR Thompson,JA McCollum,0.0
11245,GC Wilson,MC Sorensen,SR Thompson,TJ Murtagh,0.0
11246,GC Wilson,MC Sorensen,SR Thompson,KJ O'Brien,0.0
11247,GC Wilson,MC Sorensen,SR Thompson,A Balbirnie,0.0
11248,GC Wilson,MC Sorensen,SR Thompson,C Campher,0.0
11249,GC Wilson,MC Sorensen,SR Thompson,AR Cusack,0.0
11250,GC Wilson,MC Sorensen,SR Thompson,SW Poynter,0.0
11251,GC Wilson,MC Sorensen,SR Thompson,PKD Chase,0.0
11252,GC Wilson,MC Sorensen,SR Thompson,SP Terry,0.0
11253,GC Wilson,MC Sorensen,SR Thompson,WTS Porterfield,0.0
11254,GC Wilson,MC Sorensen,SR Thompson,Simi Singh,0.0
11255,GC Wilson,MC Sorensen,SR Thompson,J Cameron-Dow,0.0
11256,GC Wilson,MC Sorensen,SR Thompson,MR Adair,0.0
11257,LJ Tucker,MC Sorensen,SR Thompson,JB Little,0.0
11258,LJ Tucker,MC Sorensen,SR Thompson,EC Joyce,0.0
11259,LJ Tucker,MC Sorensen,SR Thompson,JF Mooney,0.0
11260,LJ Tucker,MC Sorensen,SR Thompson,JA McCollum,0.0
11261,LJ Tucker,MC Sorensen,SR Thompson,TJ Murtagh,0.0
11262,LJ Tucker,MC Sorensen,SR Thompson,KJ O'Brien,0.0
11263,LJ Tucker,MC Sorensen,SR Thompson,A Balbirnie,0.0
11264,LJ Tucker,MC Sorensen,SR Thompson,C Campher,0.0
11265,LJ Tucker,MC Sorensen,SR Thompson,AR Cusack,0.0
11266,LJ Tucker,MC Sorensen,SR Thompson,SW Poynter,0.0
11267,LJ Tucker,MC Sorensen,SR Thompson,PKD Chase,0.0
11268,LJ Tucker,MC Sorensen,SR Thompson,SP Terry,0.0
11269,LJ Tucker,MC Sorensen,SR Thompson,WTS Porterfield,0.0
11270,LJ Tucker,MC Sorensen,SR Thompson,Simi Singh,0.0
11271,LJ Tucker,MC Sorensen,SR Thompson,J Cameron-Dow,0.0
11272,LJ Tucker,MC Sorensen,SR Thompson,MR Adair,0.0
11273,JB Little,MC Sorensen,SR Thompson,EC Joyce,0.0
11274,JB Little,MC Sorensen,SR Thompson,JF Mooney,0.0
11275,JB Little,MC Sorensen,SR Thompson,JA McCollum,0.0
11276,JB Little,MC Sorensen,SR Thompson,TJ Murtagh,0.0
11277,JB Little,MC Sorensen,SR Thompson,KJ O'Brien,0.0
11278,JB Little,MC Sorensen,SR Thompson,A Balbirnie,0.0
11279,JB Little,MC Sorensen,SR Thompson,C Campher,0.0
11280,JB Little,MC Sorensen,SR Thompson,AR Cusack,0.0
11281,JB Little,MC Sorensen,SR Thompson,SW Poynter,0.0
11282,JB Little,MC Sorensen,SR Thompson,PKD Chase,0.0
11283,JB Little,MC Sorensen,SR Thompson,SP Terry,0.0
11284,JB Little,MC Sorensen,SR Thompson,WTS Porterfield,0.0
11285,JB Little,MC Sorensen,SR Thompson,Simi Singh,0.0
11286,JB Little,MC Sorensen,SR Thompson,J Cameron-Dow,0.0
11287,JB Little,MC Sorensen,SR Thompson,MR Adair,0.0
11288,MC Sorensen,SR Thompson,JF Mooney,EC Joyce,0.0
11289,MC Sorensen,SR Thompson,JA McCollum,EC Joyce,0.0
11290,MC Sorensen,SR Thompson,TJ Murtagh,EC Joyce,0.0
11291,MC Sorensen,SR Thompson,KJ O'Brien,EC Joyce,0.0
11292,MC Sorensen,SR Thompson,A Balbirnie,EC Joyce,0.0
11293,MC Sorensen,SR Thompson,EC Joyce,C Campher,0.0
11294,MC Sorensen,SR Thompson,EC Joyce,AR Cusack,0.0
11295,MC Sorensen,SR Thompson,SW Poynter,EC Joyce,0.0
11296,MC Sorensen,SR Thompson,PKD Chase,EC Joyce,0.0
11297,MC Sorensen,SR Thompson,SP Terry,EC Joyce,0.0
11298,MC Sorensen,SR Thompson,EC Joyce,WTS Porterfield,0.0
11299,MC Sorensen,SR Thompson,EC Joyce,Simi Singh,0.0
11300,MC Sorensen,SR Thompson,J Cameron-Dow,EC Joyce,0.0
11301,MC Sorensen,SR Thompson,MR Adair,EC Joyce,0.0
11302,MC Sorensen,SR Thompson,JA McCollum,JF Mooney,0.0
11303,MC Sorensen,SR Thompson,TJ Murtagh,JF Mooney,0.0
11304,MC Sorensen,SR Thompson,KJ O'Brien,JF Mooney,0.0
11305,MC Sorensen,SR Thompson,A Balbirnie,JF Mooney,0.0
11306,MC Sorensen,SR Thompson,JF Mooney,C Campher,0.0
11307,MC Sorensen,SR Thompson,JF Mooney,AR Cusack,0.0
11308,MC Sorensen,SR Thompson,SW Poynter,JF Mooney,0.0
11309,MC Sorensen,SR Thompson,PKD Chase,JF Mooney,0.0
11310,MC Sorensen,SR Thompson,SP Terry,JF Mooney,0.0
11311,MC Sorensen,SR Thompson,JF Mooney,WTS Porterfield,0.0
11312,MC Sorensen,SR Thompson,JF Mooney,Simi Singh,0.0
11313,MC Sorensen,SR Thompson,J Cameron-Dow,JF Mooney,0.0
11314,MC Sorensen,SR Thompson,MR Adair,JF Mooney,0.0
11315,MC Sorensen,SR Thompson,TJ Murtagh,JA McCollum,0.0
11316,MC Sorensen,SR Thompson,KJ O'Brien,JA McCollum,0.0
11317,MC Sorensen,SR Thompson,A Balbirnie,JA McCollum,0.0
11318,MC Sorensen,SR Thompson,JA McCollum,C Campher,0.0
11319,MC Sorensen,SR Thompson,JA McCollum,AR Cusack,0.0
11320,MC Sorensen,SR Thompson,JA McCollum,SW Poynter,0.0
11321,MC Sorensen,SR Thompson,PKD Chase,JA McCollum,0.0
11322,MC Sorensen,SR Thompson,JA McCollum,SP Terry,0.0
11323,MC Sorensen,SR Thompson,JA McCollum,WTS Porterfield,0.0
11324,MC Sorensen,SR Thompson,JA McCollum,Simi Singh,0.0
11325,MC Sorensen,SR Thompson,JA McCollum,J Cameron-Dow,0.0
11326,MC Sorensen,SR Thompson,JA McCollum,MR Adair,0.0
11327,KJ O'Brien,MC Sorensen,SR Thompson,TJ Murtagh,0.0
11328,MC Sorensen,SR Thompson,TJ Murtagh,A Balbirnie,0.0
11329,MC Sorensen,SR Thompson,TJ Murtagh,C Campher,0.0
11330,MC Sorensen,SR Thompson,TJ Murtagh,AR Cusack,0.0
11331,MC Sorensen,SR Thompson,TJ Murtagh,SW Poynter,0.0
11332,PKD Chase,MC Sorensen,SR Thompson,TJ Murtagh,0.0
11333,MC Sorensen,SR Thompson,TJ Murtagh,SP Terry,0.0
11334,MC Sorensen,SR Thompson,TJ Murtagh,WTS Porterfield,0.0
11335,MC Sorensen,SR Thompson,TJ Murtagh,Simi Singh,0.0
11336,MC Sorensen,SR Thompson,TJ Murtagh,J Cameron-Dow,0.0
11337,MC Sorensen,SR Thompson,TJ Murtagh,MR Adair,0.0
11338,MC Sorensen,SR Thompson,KJ O'Brien,A Balbirnie,0.0
11339,MC Sorensen,SR Thompson,KJ O'Brien,C Campher,0.0
11340,MC Sorensen,SR Thompson,KJ O'Brien,AR Cusack,0.0
11341,MC Sorensen,SR Thompson,KJ O'Brien,SW Poynter,0.0
11342,PKD Chase,MC Sorensen,SR Thompson,KJ O'Brien,0.0
11343,MC Sorensen,SR Thompson,KJ O'Brien,SP Terry,0.0
11344,MC Sorensen,SR Thompson,KJ O'Brien,WTS Porterfield,0.0
11345,MC Sorensen,SR Thompson,KJ O'Brien,Simi Singh,0.0
11346,MC Sorensen,SR Thompson,KJ O'Brien,J Cameron-Dow,0.0
11347,MC Sorensen,SR Thompson,KJ O'Brien,MR Adair,0.0
11348,MC Sorensen,SR Thompson,A Balbirnie,C Campher,0.0
11349,MC Sorensen,SR Thompson,A Balbirnie,AR Cusack,0.0
11350,MC Sorensen,SR Thompson,A Balbirnie,SW Poynter,0.0
11351,MC Sorensen,SR Thompson,PKD Chase,A Balbirnie,0.0
11352,MC Sorensen,SR Thompson,A Balbirnie,SP Terry,0.0
11353,MC Sorensen,SR Thompson,A Balbirnie,WTS Porterfield,0.0
11354,MC Sorensen,SR Thompson,A Balbirnie,Simi Singh,0.0
11355,MC Sorensen,SR Thompson,A Balbirnie,J Cameron-Dow,0.0
11356,MC Sorensen,SR Thompson,A Balbirnie,MR Adair,0.0
11357,MC Sorensen,SR Thompson,AR Cusack,C Campher,0.0
11358,MC Sorensen,SR Thompson,SW Poynter,C Campher,0.0
11359,MC Sorensen,SR Thompson,PKD Chase,C Campher,0.0
11360,MC Sorensen,SR Thompson,SP Terry,C Campher,0.0
11361,MC Sorensen,SR Thompson,WTS Porterfield,C Campher,0.0
11362,MC Sorensen,SR Thompson,Simi Singh,C Campher,0.0
11363,MC Sorensen,SR Thompson,J Cameron-Dow,C Campher,0.0
11364,MC Sorensen,SR Thompson,MR Adair,C Campher,0.0
11365,MC Sorensen,SR Thompson,SW Poynter,AR Cusack,0.0
11366,MC Sorensen,SR Thompson,PKD Chase,AR Cusack,0.0
11367,MC Sorensen,SR Thompson,SP Terry,AR Cusack,0.0
11368,MC Sorensen,SR Thompson,WTS Porterfield,AR Cusack,0.0
11369,MC Sorensen,SR Thompson,Simi Singh,AR Cusack,0.0
11370,MC Sorensen,SR Thompson,J Cameron-Dow,AR Cusack,0.0
11371,MC Sorensen,SR Thompson,MR Adair,AR Cusack,0.0
11372,MC Sorensen,SR Thompson,PKD Chase,SW Poynter,0.0
11373,MC Sorensen,SR Thompson,SW Poynter,SP Terry,0.0
11374,MC Sorensen,SR Thompson,SW Poynter,WTS Porterfield,0.0
11375,MC Sorensen,SR Thompson,SW Poynter,Simi Singh,0.0
11376,MC Sorensen,SR Thompson,SW Poynter,J Cameron-Dow,0.0
11377,MC Sorensen,SR Thompson,SW Poynter,MR Adair,0.0
11378,MC Sorensen,SR Thompson,PKD Chase,SP Terry,0.0
11379,MC Sorensen,SR Thompson,PKD Chase,WTS Porterfield,0.0
11380,MC Sorensen,SR Thompson,PKD Chase,Simi Singh,0.0
11381,MC Sorensen,SR Thompson,PKD Chase,J Cameron-Dow,0.0
11382,MC Sorensen,SR Thompson,PKD Chase,MR Adair,0.0
11383,MC Sorensen,SR Thompson,SP Terry,WTS Porterfield,0.0
11384,MC Sorensen,SR Thompson,SP Terry,Simi Singh,0.0
11385,MC Sorensen,SR Thompson,J Cameron-Dow,SP Terry,0.0
11386,MC Sorensen,SR Thompson,MR Adair,SP Terry,0.0
11387,MC Sorensen,SR Thompson,Simi Singh,WTS Porterfield,0.0
11388,MC Sorensen,SR Thompson,J Cameron-Dow,WTS Porterfield,0.0
11389,MC Sorensen,SR Thompson,MR Adair,WTS Porterfield,0.0
11390,MC Sorensen,SR Thompson,J Cameron-Dow,Simi Singh,0.0
11391,MC Sorensen,SR Thompson,MR Adair,Simi Singh,0.0
11392,MC Sorensen,SR Thompson,J Cameron-Dow,MR Adair,0.0
11393,GC Wilson,JB Little,SR Thompson,LJ Tucker,0.0
11394,GC Wilson,SR Thompson,EC Joyce,LJ Tucker,0.0
11395,GC Wilson,SR Thompson,JF Mooney,LJ Tucker,0.0
11396,GC Wilson,SR Thompson,JA McCollum,LJ Tucker,0.0
11397,GC Wilson,TJ Murtagh,SR Thompson,LJ Tucker,0.0
11398,GC Wilson,SR Thompson,KJ O'Brien,LJ Tucker,0.0
11399,GC Wilson,A Balbirnie,SR Thompson,LJ Tucker,0.0
11400,GC Wilson,SR Thompson,LJ Tucker,C Campher,0.0
11401,GC Wilson,SR Thompson,LJ Tucker,AR Cusack,0.0
11402,GC Wilson,SR Thompson,SW Poynter,LJ Tucker,0.0
11403,GC Wilson,SR Thompson,PKD Chase,LJ Tucker,0.0
11404,GC Wilson,SP Terry,SR Thompson,LJ Tucker,0.0
11405,GC Wilson,SR Thompson,LJ Tucker,WTS Porterfield,0.0
11406,GC Wilson,SR Thompson,LJ Tucker,Simi Singh,0.0
11407,GC Wilson,J Cameron-Dow,SR Thompson,LJ Tucker,0.0
11408,GC Wilson,SR Thompson,MR Adair,LJ Tucker,0.0
11409,GC Wilson,SR Thompson,EC Joyce,JB Little,0.0
11410,GC Wilson,SR Thompson,JF Mooney,JB Little,0.0
11411,GC Wilson,SR Thompson,JA McCollum,JB Little,0.0
11412,GC Wilson,TJ Murtagh,SR Thompson,JB Little,0.0
11413,GC Wilson,SR Thompson,KJ O'Brien,JB Little,0.0
11414,GC Wilson,A Balbirnie,SR Thompson,JB Little,0.0
11415,GC Wilson,SR Thompson,JB Little,C Campher,0.0
11416,GC Wilson,SR Thompson,JB Little,AR Cusack,0.0
11417,GC Wilson,SR Thompson,SW Poynter,JB Little,0.0
11418,GC Wilson,SR Thompson,PKD Chase,JB Little,0.0
11419,GC Wilson,SP Terry,SR Thompson,JB Little,0.0
11420,GC Wilson,SR Thompson,JB Little,WTS Porterfield,0.0
11421,GC Wilson,SR Thompson,JB Little,Simi Singh,0.0
11422,GC Wilson,J Cameron-Dow,SR Thompson,JB Little,0.0
11423,GC Wilson,SR Thompson,MR Adair,JB Little,0.0
11424,GC Wilson,SR Thompson,JF Mooney,EC Joyce,71.25
11425,GC Wilson,SR Thompson,JA McCollum,EC Joyce,0.0
11426,GC Wilson,TJ Murtagh,SR Thompson,EC Joyce,64.625
11427,GC Wilson,SR Thompson,KJ O'Brien,EC Joyce,67.83333333333333
11428,GC Wilson,A Balbirnie,SR Thompson,EC Joyce,85.11111111111111
11429,GC Wilson,SR Thompson,EC Joyce,C Campher,0.0
11430,GC Wilson,SR Thompson,EC Joyce,AR Cusack,37.0
11431,GC Wilson,SR Thompson,SW Poynter,EC Joyce,0.0
11432,GC Wilson,SR Thompson,PKD Chase,EC Joyce,47.25
11433,GC Wilson,SP Terry,SR Thompson,EC Joyce,0.0
11434,GC Wilson,SR Thompson,EC Joyce,WTS Porterfield,96.3
11435,GC Wilson,SR Thompson,EC Joyce,Simi Singh,0.0
11436,GC Wilson,J Cameron-Dow,SR Thompson,EC Joyce,0.0
11437,GC Wilson,SR Thompson,MR Adair,EC Joyce,0.0
11438,GC Wilson,SR Thompson,JA McCollum,JF Mooney,0.0
11439,GC Wilson,TJ Murtagh,SR Thompson,JF Mooney,51.5
11440,GC Wilson,SR Thompson,KJ O'Brien,JF Mooney,58.333333333333336
11441,GC Wilson,A Balbirnie,SR Thompson,JF Mooney,58.5
11442,GC Wilson,SR Thompson,JF Mooney,C Campher,0.0
11443,GC Wilson,SR Thompson,JF Mooney,AR Cusack,43.0
11444,GC Wilson,SR Thompson,SW Poynter,JF Mooney,0.0
11445,GC Wilson,SR Thompson,PKD Chase,JF Mooney,0.0
11446,GC Wilson,SP Terry,SR Thompson,JF Mooney,0.0
11447,GC Wilson,SR Thompson,JF Mooney,WTS Porterfield,90.5
11448,GC Wilson,SR Thompson,JF Mooney,Simi Singh,0.0
11449,GC Wilson,J Cameron-Dow,SR Thompson,JF Mooney,0.0
11450,GC Wilson,SR Thompson,MR Adair,JF Mooney,0.0
11451,GC Wilson,TJ Murtagh,SR Thompson,JA McCollum,0.0
11452,GC Wilson,SR Thompson,KJ O'Brien,JA McCollum,0.0
11453,GC Wilson,A Balbirnie,SR Thompson,JA McCollum,0.0
11454,GC Wilson,SR Thompson,JA McCollum,C Campher,0.0
11455,GC Wilson,SR Thompson,JA McCollum,AR Cusack,0.0
11456,GC Wilson,SR Thompson,JA McCollum,SW Poynter,0.0
11457,GC Wilson,SR Thompson,PKD Chase,JA McCollum,0.0
11458,GC Wilson,SR Thompson,JA McCollum,SP Terry,0.0
11459,GC Wilson,SR Thompson,JA McCollum,WTS Porterfield,0.0
11460,GC Wilson,SR Thompson,JA McCollum,Simi Singh,0.0
