,player-1,player-2,player-3,combined_avg,sum_of_individual
274,PR Stirling,GJ Delany,KJ O'Brien,76.4,74.38
275,PR Stirling,MR Adair,GJ Delany,102.33333333333333,65.07000000000001
276,PR Stirling,GJ Delany,WTS Porterfield,77.5,77.17
277,HT Tector,PR Stirling,GJ Delany,82.33333333333333,71.61
278,PR Stirling,GJ Delany,C Campher,105.66666666666667,94.94
279,PR Stirling,GJ Delany,JB Little,83.0,54.11
280,PR Stirling,GJ Delany,LJ Tucker,70.8,67.43
281,AR McBrine,GJ Delany,WB Rankin,29.5,27.71
282,GJ Delany,KJ O'Brien,WB Rankin,41.0,38.29
283,MR Adair,GJ Delany,WB Rankin,44.5,28.98
284,GJ Delany,BJ McCarthy,WB Rankin,38.5,22.77
285,WTS Porterfield,GJ Delany,WB Rankin,45.5,41.08
286,AR McBrine,GJ Delany,CA Young,37.0,27.39
287,GJ Delany,BJ McCarthy,CA Young,36.0,22.45
288,AR McBrine,GJ Delany,BJ McCarthy,46.666666666666664,30.84
289,AR McBrine,GJ Delany,HT Tector,51.666666666666664,43.59
290,AR McBrine,GJ Delany,C Campher,75.0,66.92
291,MR Adair,GJ Delany,KJ O'Brien,47.666666666666664,47.629999999999995
292,GJ Delany,BJ McCarthy,KJ O'Brien,48.333333333333336,41.42
293,MR Adair,GJ Delany,BJ McCarthy,52.5,32.11
294,MR Adair,GJ Delany,WTS Porterfield,59.5,50.42
295,GJ Delany,BJ McCarthy,WTS Porterfield,53.5,44.209999999999994
296,GJ Delany,Simi Singh,WTS Porterfield,58.0,51.34
297,GJ Delany,LJ Tucker,WTS Porterfield,54.5,52.78
298,HT Tector,GJ Delany,JB Little,34.5,33.9
299,GJ Delany,Simi Singh,LJ Tucker,43.0,41.6
300,PR Stirling,WB Rankin,JA McCollum,91.25,62.89
301,AR McBrine,PR Stirling,JA McCollum,79.16666666666667,70.96
302,PR Stirling,GC Wilson,JA McCollum,101.25,76.54
303,PR Stirling,KJ O'Brien,JA McCollum,103.88888888888889,81.54
304,PR Stirling,MR Adair,JA McCollum,92.125,72.23
305,PR Stirling,BJ McCarthy,JA McCollum,82.25,66.02
306,GH Dockrell,PR Stirling,JA McCollum,109.0,72.27
307,PR Stirling,WTS Porterfield,JA McCollum,111.44444444444444,84.33
308,TJ Murtagh,PR Stirling,JA McCollum,84.71428571428571,62.75
309,PR Stirling,LJ Tucker,JA McCollum,104.25,74.59
310,WB Rankin,WTS Porterfield,JA McCollum,52.125,48.239999999999995
311,WB Rankin,LJ Tucker,JA McCollum,78.66666666666667,38.5
312,Simi Singh,CA Young,JA McCollum,39.0,36.739999999999995
313,CA Young,LJ Tucker,JA McCollum,45.0,38.18
314,AR McBrine,WTS Porterfield,JA McCollum,60.833333333333336,56.31
315,AR McBrine,Simi Singh,JA McCollum,55.0,45.129999999999995
316,AR McBrine,LJ Tucker,JA McCollum,75.0,46.56999999999999
317,MR Adair,KJ O'Brien,JA McCollum,55.0,54.790000000000006
318,WTS Porterfield,KJ O'Brien,JA McCollum,69.66666666666667,66.89
319,TJ Murtagh,KJ O'Brien,JA McCollum,46.857142857142854,45.31
320,LJ Tucker,KJ O'Brien,JA McCollum,84.5,57.150000000000006
321,MR Adair,WTS Porterfield,JA McCollum,64.625,57.58
322,TJ Murtagh,MR Adair,JA McCollum,38.166666666666664,36.0
323,MR Adair,LJ Tucker,JA McCollum,74.5,47.84
324,WTS Porterfield,LJ Tucker,JA McCollum,89.0,59.94
325,TJ Murtagh,LJ Tucker,JA McCollum,79.0,38.36
326,PR Stirling,MC Sorensen,JF Mooney,77.0,56.739999999999995
327,SR Thompson,CA Young,JF Mooney,24.0,20.3
328,AR McBrine,GC Wilson,JF Mooney,41.166666666666664,36.16
329,AR McBrine,SR Thompson,JF Mooney,30.0,28.69
330,GC Wilson,KJ O'Brien,JF Mooney,51.111111111111114,46.739999999999995
331,AR Cusack,GC Wilson,JF Mooney,34.4,33.769999999999996
332,GH Dockrell,GC Wilson,JF Mooney,40.77777777777778,37.47
333,WTS Porterfield,GC Wilson,JF Mooney,58.2,49.53
334,SR Thompson,GC Wilson,JF Mooney,43.75,34.269999999999996
335,MC Sorensen,KJ O'Brien,JF Mooney,50.5,39.3
336,GH Dockrell,MC Sorensen,JF Mooney,39.0,30.029999999999998
337,WTS Porterfield,MC Sorensen,JF Mooney,44.0,42.09
338,WTS Porterfield,KJ O'Brien,JF Mooney,56.111111111111114,54.53
339,AR Cusack,WTS Porterfield,JF Mooney,60.2,41.56
340,GH Dockrell,WTS Porterfield,JF Mooney,45.77777777777778,45.260000000000005
341,GH Dockrell,PR Stirling,J Cameron-Dow,56.666666666666664,54.04
342,SW Poynter,PR Stirling,WB Rankin,61.333333333333336,54.949999999999996
343,PR Stirling,GC Wilson,WB Rankin,60.4375,59.1
344,PR Stirling,KJ O'Brien,WB Rankin,68.32,64.10000000000001
345,PR Stirling,MR Adair,WB Rankin,75.1,54.79
346,PR Stirling,BJ McCarthy,WB Rankin,66.54545454545455,48.58
347,GH Dockrell,PR Stirling,WB Rankin,73.63636363636364,54.83
348,PR Stirling,WTS Porterfield,WB Rankin,68.88,66.89
349,TJ Murtagh,PR Stirling,WB Rankin,45.36363636363637,45.309999999999995
350,PR Stirling,LJ Tucker,WB Rankin,66.33333333333333,57.15
351,AR McBrine,PR Stirling,CA Young,57.166666666666664,53.199999999999996
352,PR Stirling,MR Adair,CA Young,79.5,54.47
353,HT Tector,PR Stirling,CA Young,75.33333333333333,61.01
354,PR Stirling,C Campher,CA Young,98.66666666666667,84.33999999999999
355,PR Stirling,JB Little,CA Young,78.0,43.51
356,AR McBrine,PR Stirling,GC Wilson,71.95833333333333,67.17
357,AR McBrine,PR Stirling,MC Sorensen,62.5,59.73
358,AR McBrine,PR Stirling,MR Adair,68.44444444444444,62.86
359,AR McBrine,PR Stirling,GH Dockrell,63.4375,62.9
360,AR McBrine,PR Stirling,HT Tector,92.33333333333333,69.4
361,AR McBrine,PR Stirling,C Campher,115.66666666666667,92.72999999999999
362,AR McBrine,PR Stirling,JB Little,89.0,51.9
363,AR McBrine,PR Stirling,SR Thompson,70.5,59.7
364,AR McBrine,PR Stirling,LJ Tucker,71.22222222222223,65.22
365,SW Poynter,PR Stirling,KJ O'Brien,76.25,73.6
366,SW Poynter,PR Stirling,BJ McCarthy,60.27272727272727,58.08
367,SW Poynter,PR Stirling,GH Dockrell,74.5,64.33
368,PR Stirling,MR Adair,GC Wilson,92.0,68.44
369,GH Dockrell,PR Stirling,GC Wilson,71.54838709677419,68.48
370,PR Stirling,GC Wilson,WTS Porterfield,81.38636363636364,80.54
371,TJ Murtagh,PR Stirling,GC Wilson,59.74285714285714,58.959999999999994
372,PR Stirling,SR Thompson,GC Wilson,71.8,65.28
373,PR Stirling,MC Sorensen,KJ O'Brien,89.33333333333333,70.31
374,GH Dockrell,PR Stirling,MC Sorensen,74.0,61.04
375,PR Stirling,MC Sorensen,WTS Porterfield,88.0,73.1
376,PR Stirling,MR Adair,KJ O'Brien,91.84615384615384,73.44
377,GH Dockrell,PR Stirling,KJ O'Brien,75.4375,73.48
378,TJ Murtagh,PR Stirling,KJ O'Brien,64.23076923076923,63.959999999999994
379,HT Tector,PR Stirling,KJ O'Brien,86.33333333333333,79.98
380,PR Stirling,C Campher,KJ O'Brien,109.66666666666667,103.30999999999999
381,PR Stirling,JB Little,KJ O'Brien,94.16666666666667,62.480000000000004
382,GH Dockrell,PR Stirling,MR Adair,88.0,64.17
383,PR Stirling,MR Adair,WTS Porterfield,89.5,76.23
384,TJ Murtagh,PR Stirling,MR Adair,63.125,54.65
385,HT Tector,PR Stirling,MR Adair,171.0,70.67
386,PR Stirling,MR Adair,C Campher,142.0,94.0
387,PR Stirling,MR Adair,JB Little,93.8,53.17
388,PR Stirling,MR Adair,LJ Tucker,72.44444444444444,66.49000000000001
389,GH Dockrell,PR Stirling,PKD Chase,60.583333333333336,53.65
