,player-1,player-2,player-3,combined_avg,sum_of_individual
132,TWM Latham,AF Milne,MJ McClenaghan,47.5,38.09
133,TWM Latham,AF Milne,SC Kuggeleijn,114.0,40.59
134,LRPL Taylor,TWM Latham,AF Milne,90.55555555555556,81.53
135,TWM Latham,AF Milne,BB McCullum,81.75,67.4
136,TWM Latham,AF Milne,NL McCullum,48.0,43.0
137,GD Elliott,TWM Latham,AF Milne,66.2,65.22
138,TWM Latham,AF Milne,BM Wheeler,67.5,44.760000000000005
139,TWM Latham,AF Milne,GH Worker,81.5,63.31
140,TWM Latham,AF Milne,TG Southee,78.0,41.11
141,TWM Latham,C de Grandhomme,C Munro,70.29166666666667,69.21000000000001
142,TWM Latham,IS Sodhi,C Munro,70.25,54.690000000000005
143,TWM Latham,HK Bennett,C Munro,77.5,52.08
144,L Ronchi,TWM Latham,C Munro,91.83333333333331,65.82
145,TWM Latham,MJ McClenaghan,C Munro,81.33333333333333,55.08
146,TWM Latham,SC Kuggeleijn,C Munro,87.0,57.58
147,LRPL Taylor,TWM Latham,C Munro,103.67647058823529,98.52
148,TWM Latham,NL McCullum,C Munro,87.66666666666669,59.99
149,GD Elliott,TWM Latham,C Munro,88.2,82.21000000000001
150,TWM Latham,BM Wheeler,C Munro,63.66666666666666,61.75
151,TWM Latham,GH Worker,C Munro,86.33333333333331,80.3
152,TWM Latham,TG Southee,C Munro,60.48,58.1
153,TWM Latham,IS Sodhi,AP Devcich,50.0,41.160000000000004
154,L Ronchi,TWM Latham,AP Devcich,59.0,52.29
155,TWM Latham,BJ Watling,AP Devcich,64.0,47.55
156,TWM Latham,TG Southee,AP Devcich,56.0,44.57
157,TWM Latham,C de Grandhomme,KA Jamieson,63.5,59.18
158,TWM Latham,TA Blundell,IS Sodhi,78.0,47.66
159,HK Bennett,TWM Latham,TA Blundell,53.5,45.05
160,LRPL Taylor,TWM Latham,TA Blundell,144.5,91.49
161,TWM Latham,TA Blundell,TG Southee,55.0,51.06999999999999
162,TWM Latham,HK Bennett,C de Grandhomme,57.33333333333334,46.68
163,TWM Latham,TG Southee,C de Grandhomme,58.95454545454545,52.7
164,TWM Latham,LH Ferguson,IS Sodhi,48.83333333333334,33.96
165,TWM Latham,HK Bennett,IS Sodhi,61.5,32.160000000000004
166,L Ronchi,TWM Latham,IS Sodhi,61.5,45.9
167,TWM Latham,MJ McClenaghan,IS Sodhi,46.6,35.16
168,TWM Latham,SC Kuggeleijn,IS Sodhi,65.0,37.66
169,LRPL Taylor,TWM Latham,IS Sodhi,101.38095238095238,78.6
170,TWM Latham,NL McCullum,IS Sodhi,58.75,40.07
171,GD Elliott,TWM Latham,IS Sodhi,71.0,62.29
172,TWM Latham,BM Wheeler,IS Sodhi,50.66666666666666,41.83
173,TWM Latham,GH Worker,IS Sodhi,72.5,60.379999999999995
174,TWM Latham,TG Southee,IS Sodhi,52.33333333333334,38.18
175,L Ronchi,TWM Latham,LH Ferguson,101.5,45.089999999999996
176,TWM Latham,MS Chapman,LH Ferguson,42.0,33.849999999999994
177,L Ronchi,TWM Latham,HK Bennett,83.5,43.29
178,LRPL Taylor,TWM Latham,HK Bennett,105.0,75.99
179,JS Patel,TWM Latham,HK Bennett,91.0,31.3
180,TWM Latham,GH Worker,HK Bennett,71.0,57.769999999999996
181,TWM Latham,HK Bennett,TG Southee,37.0,35.57
182,L Ronchi,TWM Latham,SC Kuggeleijn,101.0,48.79
183,L Ronchi,TWM Latham,JS Patel,48.5,45.04
184,L Ronchi,TWM Latham,GH Worker,90.0,71.50999999999999
185,L Ronchi,TWM Latham,TG Southee,74.375,49.31
186,TWM Latham,MJ McClenaghan,NL McCullum,58.2,40.459999999999994
187,LRPL Taylor,TWM Latham,SC Kuggeleijn,119.5,81.49
188,TWM Latham,SC Kuggeleijn,GH Worker,76.0,63.269999999999996
189,LRPL Taylor,TWM Latham,JS Patel,151.0,77.74
190,LRPL Taylor,TWM Latham,NL McCullum,92.5,83.89999999999999
191,LRPL Taylor,TWM Latham,GD Elliott,116.5,106.11999999999999
192,LRPL Taylor,TWM Latham,GH Worker,117.28571428571428,104.21
193,LRPL Taylor,TWM Latham,TG Southee,88.8125,82.00999999999999
194,TWM Latham,NL McCullum,BB McCullum,88.66666666666669,69.77000000000001
195,GD Elliott,TWM Latham,NL McCullum,74.33333333333333,67.59
196,GD Elliott,TWM Latham,GH Worker,89.5,87.9
197,TWM Latham,BM Wheeler,GH Worker,86.0,67.44
198,TWM Latham,GH Worker,TG Southee,68.33333333333333,63.78999999999999
199,TL Seifert,JDS Neesham,MJ Guptill,103.0,78.22
200,TL Seifert,HM Nicholls,MJ Guptill,119.0,80.77
201,TL Seifert,MJ Guptill,KS Williamson,106.0,98.3
202,TL Seifert,MJ Henry,MJ Guptill,64.0,58.339999999999996
