,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
571,TA Blundell,MS Chapman,C de Grandhomme,MJ Guptill,107.0,77.57
572,KA Jamieson,TA Blundell,MS Chapman,C de Grandhomme,53.0,47.629999999999995
573,KA Jamieson,MS Chapman,C de Grandhomme,MJ Guptill,110.0,74.57
574,MJ Santner,IS Sodhi,LH Ferguson,C de Grandhomme,35.5,34.739999999999995
575,TA Boult,IS Sodhi,LH Ferguson,C de Grandhomme,26.0,23.11
576,DAJ Bracewell,IS Sodhi,LH Ferguson,C de Grandhomme,72.0,33.54
577,IS Sodhi,LH Ferguson,C de Grandhomme,TWM Latham,51.8,51.09
578,IS Sodhi,LH Ferguson,TG Southee,C de Grandhomme,38.5,27.56
579,IS Sodhi,C de Grandhomme,LRPL Taylor,GH Worker,117.5,94.39999999999999
580,MJ Santner,IS Sodhi,C de Grandhomme,TA Boult,40.25,34.51
581,MJ Santner,IS Sodhi,C Munro,C de Grandhomme,61.75,55.47
582,MJ Santner,IS Sodhi,C de Grandhomme,HM Nicholls,63.0,60.269999999999996
583,MJ Santner,IS Sodhi,C de Grandhomme,TWM Latham,67.66666666666667,62.489999999999995
584,MJ Santner,IS Sodhi,C de Grandhomme,LRPL Taylor,106.0,79.38
585,MJ Santner,IS Sodhi,TG Southee,C de Grandhomme,43.57142857142857,38.959999999999994
586,TA Boult,DAJ Bracewell,IS Sodhi,C de Grandhomme,70.0,33.31
587,TA Boult,IS Sodhi,C de Grandhomme,DG Brownlie,49.5,47.64
588,TA Boult,IS Sodhi,C de Grandhomme,JDS Neesham,50.5,46.09
589,TA Boult,IS Sodhi,C de Grandhomme,LRPL Taylor,87.66666666666669,67.75
590,DAJ Bracewell,IS Sodhi,C Munro,C de Grandhomme,91.0,54.269999999999996
591,IS Sodhi,C Munro,C de Grandhomme,LRPL Taylor,125.4,88.71
592,DAJ Bracewell,IS Sodhi,C de Grandhomme,HM Nicholls,88.0,59.06999999999999
593,IS Sodhi,C de Grandhomme,HM Nicholls,LRPL Taylor,113.5,93.50999999999999
594,HK Bennett,IS Sodhi,C de Grandhomme,HM Nicholls,79.0,47.06999999999999
