player-1,player-2,player-3,avg
JP Behrendorff,M Labuschagne,CL White,0
MG Johnson,JP Behrendorff,M Labuschagne,0
JP Behrendorff,M Labuschagne,JW Hastings,0
SD Heazlett,JP Behrendorff,M Labuschagne,0
A Zampa,JP Behrendorff,M Labuschagne,0
JA Richardson,JP Behrendorff,M Labuschagne,0
JP Behrendorff,M Labuschagne,SPD Smith,0
PJ Cummins,JP Behrendorff,M Labuschagne,0
JP Behrendorff,AJ Tye,M Labuschagne,0
JP Behrendorff,KW Richardson,M Labuschagne,0
JP Behrendorff,M Labuschagne,MG Neser,0
JA Burns,JP Behrendorff,M Labuschagne,0
GJ Maxwell,JP Behrendorff,M Labuschagne,0
JS Paris,JP Behrendorff,M Labuschagne,0
JP Behrendorff,AJ Turner,M Labuschagne,0
JP Behrendorff,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,JP Behrendorff,M Labuschagne,0
PSP Handscomb,JP Behrendorff,M Labuschagne,0
JP Faulkner,JP Behrendorff,M Labuschagne,0
BJ Haddin,JP Behrendorff,M Labuschagne,0
JP Behrendorff,M Labuschagne,NM Lyon,0
HWR Cartwright,JP Behrendorff,M Labuschagne,0
JP Behrendorff,M Labuschagne,DJ Worrall,0
TM Head,JP Behrendorff,M Labuschagne,0
JP Behrendorff,M Labuschagne,CP Tremain,0
MG Johnson,M Labuschagne,CL White,0
JW Hastings,M Labuschagne,CL White,0
SD Heazlett,M Labuschagne,CL White,0
A Zampa,M Labuschagne,CL White,0
JA Richardson,M Labuschagne,CL White,0
SPD Smith,M Labuschagne,CL White,0
PJ Cummins,M Labuschagne,CL White,0
AJ Tye,M Labuschagne,CL White,0
KW Richardson,M Labuschagne,CL White,0
MG Neser,M Labuschagne,CL White,0
JA Burns,M Labuschagne,CL White,0
GJ Maxwell,M Labuschagne,CL White,0
JS Paris,M Labuschagne,CL White,0
AJ Turner,M Labuschagne,CL White,0
NM Coulter-Nile,M Labuschagne,CL White,0
GS Sandhu,M Labuschagne,CL White,0
PSP Handscomb,M Labuschagne,CL White,0
JP Faulkner,M Labuschagne,CL White,0
BJ Haddin,M Labuschagne,CL White,0
M Labuschagne,NM Lyon,CL White,0
HWR Cartwright,M Labuschagne,CL White,0
DJ Worrall,M Labuschagne,CL White,0
TM Head,M Labuschagne,CL White,0
CP Tremain,M Labuschagne,CL White,0
MG Johnson,M Labuschagne,JW Hastings,0
SD Heazlett,MG Johnson,M Labuschagne,0
A Zampa,MG Johnson,M Labuschagne,0
JA Richardson,MG Johnson,M Labuschagne,0
MG Johnson,SPD Smith,M Labuschagne,0
MG Johnson,PJ Cummins,M Labuschagne,0
MG Johnson,AJ Tye,M Labuschagne,0
MG Johnson,KW Richardson,M Labuschagne,0
MG Johnson,M Labuschagne,MG Neser,0
JA Burns,MG Johnson,M Labuschagne,0
MG Johnson,M Labuschagne,GJ Maxwell,0
MG Johnson,M Labuschagne,JS Paris,0
MG Johnson,AJ Turner,M Labuschagne,0
MG Johnson,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,MG Johnson,M Labuschagne,0
PSP Handscomb,MG Johnson,M Labuschagne,0
MG Johnson,M Labuschagne,JP Faulkner,0
BJ Haddin,MG Johnson,M Labuschagne,0
MG Johnson,M Labuschagne,NM Lyon,0
MG Johnson,HWR Cartwright,M Labuschagne,0
MG Johnson,DJ Worrall,M Labuschagne,0
TM Head,MG Johnson,M Labuschagne,0
MG Johnson,CP Tremain,M Labuschagne,0
SD Heazlett,M Labuschagne,JW Hastings,0
A Zampa,M Labuschagne,JW Hastings,0
JA Richardson,M Labuschagne,JW Hastings,0
SPD Smith,M Labuschagne,JW Hastings,0
PJ Cummins,M Labuschagne,JW Hastings,0
AJ Tye,M Labuschagne,JW Hastings,0
KW Richardson,M Labuschagne,JW Hastings,0
MG Neser,M Labuschagne,JW Hastings,0
JA Burns,M Labuschagne,JW Hastings,0
GJ Maxwell,M Labuschagne,JW Hastings,0
JS Paris,M Labuschagne,JW Hastings,0
AJ Turner,M Labuschagne,JW Hastings,0
NM Coulter-Nile,M Labuschagne,JW Hastings,0
GS Sandhu,M Labuschagne,JW Hastings,0
PSP Handscomb,M Labuschagne,JW Hastings,0
JP Faulkner,M Labuschagne,JW Hastings,0
BJ Haddin,M Labuschagne,JW Hastings,0
M Labuschagne,NM Lyon,JW Hastings,0
HWR Cartwright,M Labuschagne,JW Hastings,0
DJ Worrall,M Labuschagne,JW Hastings,0
TM Head,M Labuschagne,JW Hastings,0
CP Tremain,M Labuschagne,JW Hastings,0
SD Heazlett,A Zampa,M Labuschagne,0
SD Heazlett,JA Richardson,M Labuschagne,0
SD Heazlett,SPD Smith,M Labuschagne,0
SD Heazlett,PJ Cummins,M Labuschagne,0
SD Heazlett,AJ Tye,M Labuschagne,0
SD Heazlett,KW Richardson,M Labuschagne,0
SD Heazlett,M Labuschagne,MG Neser,0
SD Heazlett,JA Burns,M Labuschagne,0
SD Heazlett,GJ Maxwell,M Labuschagne,0
SD Heazlett,JS Paris,M Labuschagne,0
SD Heazlett,AJ Turner,M Labuschagne,0
SD Heazlett,NM Coulter-Nile,M Labuschagne,0
SD Heazlett,GS Sandhu,M Labuschagne,0
SD Heazlett,PSP Handscomb,M Labuschagne,0
SD Heazlett,JP Faulkner,M Labuschagne,0
SD Heazlett,BJ Haddin,M Labuschagne,0
SD Heazlett,M Labuschagne,NM Lyon,0
SD Heazlett,HWR Cartwright,M Labuschagne,0
SD Heazlett,DJ Worrall,M Labuschagne,0
SD Heazlett,TM Head,M Labuschagne,0
SD Heazlett,CP Tremain,M Labuschagne,0
JA Richardson,A Zampa,M Labuschagne,132
A Zampa,SPD Smith,M Labuschagne,96.28571429
A Zampa,PJ Cummins,M Labuschagne,40
A Zampa,AJ Tye,M Labuschagne,0
A Zampa,KW Richardson,M Labuschagne,61.33333333
A Zampa,M Labuschagne,MG Neser,0
JA Burns,A Zampa,M Labuschagne,0
A Zampa,M Labuschagne,GJ Maxwell,94
A Zampa,M Labuschagne,JS Paris,0
A Zampa,AJ Turner,M Labuschagne,41.33333333
A Zampa,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,A Zampa,M Labuschagne,0
PSP Handscomb,A Zampa,M Labuschagne,0
A Zampa,M Labuschagne,JP Faulkner,0
BJ Haddin,A Zampa,M Labuschagne,0
A Zampa,M Labuschagne,NM Lyon,0
A Zampa,HWR Cartwright,M Labuschagne,0
A Zampa,DJ Worrall,M Labuschagne,0
TM Head,A Zampa,M Labuschagne,0
A Zampa,CP Tremain,M Labuschagne,0
JA Richardson,SPD Smith,M Labuschagne,152
JA Richardson,PJ Cummins,M Labuschagne,0
JA Richardson,AJ Tye,M Labuschagne,0
JA Richardson,KW Richardson,M Labuschagne,132
JA Richardson,M Labuschagne,MG Neser,0
JA Burns,JA Richardson,M Labuschagne,0
JA Richardson,GJ Maxwell,M Labuschagne,0
JA Richardson,JS Paris,M Labuschagne,0
JA Richardson,AJ Turner,M Labuschagne,0
JA Richardson,NM Coulter-Nile,M Labuschagne,0
JA Richardson,GS Sandhu,M Labuschagne,0
PSP Handscomb,JA Richardson,M Labuschagne,0
JA Richardson,JP Faulkner,M Labuschagne,0
BJ Haddin,JA Richardson,M Labuschagne,0
JA Richardson,M Labuschagne,NM Lyon,0
JA Richardson,HWR Cartwright,M Labuschagne,0
JA Richardson,DJ Worrall,M Labuschagne,0
JA Richardson,M Labuschagne,TM Head,0
JA Richardson,CP Tremain,M Labuschagne,0
PJ Cummins,SPD Smith,M Labuschagne,92.5
SPD Smith,AJ Tye,M Labuschagne,0
SPD Smith,KW Richardson,M Labuschagne,98.66666667
SPD Smith,M Labuschagne,MG Neser,0
JA Burns,SPD Smith,M Labuschagne,0
GJ Maxwell,SPD Smith,M Labuschagne,0
JS Paris,SPD Smith,M Labuschagne,0
SPD Smith,AJ Turner,M Labuschagne,115.3333333
SPD Smith,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,SPD Smith,M Labuschagne,0
PSP Handscomb,SPD Smith,M Labuschagne,0
JP Faulkner,SPD Smith,M Labuschagne,0
BJ Haddin,SPD Smith,M Labuschagne,0
SPD Smith,M Labuschagne,NM Lyon,0
HWR Cartwright,SPD Smith,M Labuschagne,0
SPD Smith,M Labuschagne,DJ Worrall,0
TM Head,SPD Smith,M Labuschagne,0
SPD Smith,M Labuschagne,CP Tremain,0
PJ Cummins,AJ Tye,M Labuschagne,0
PJ Cummins,KW Richardson,M Labuschagne,35
PJ Cummins,M Labuschagne,MG Neser,0
JA Burns,PJ Cummins,M Labuschagne,0
GJ Maxwell,PJ Cummins,M Labuschagne,99.66666667
JS Paris,PJ Cummins,M Labuschagne,0
PJ Cummins,AJ Turner,M Labuschagne,39
PJ Cummins,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,PJ Cummins,M Labuschagne,0
PSP Handscomb,PJ Cummins,M Labuschagne,0
JP Faulkner,PJ Cummins,M Labuschagne,0
BJ Haddin,PJ Cummins,M Labuschagne,0
PJ Cummins,M Labuschagne,NM Lyon,0
HWR Cartwright,PJ Cummins,M Labuschagne,0
PJ Cummins,M Labuschagne,DJ Worrall,0
TM Head,PJ Cummins,M Labuschagne,0
PJ Cummins,M Labuschagne,CP Tremain,0
KW Richardson,AJ Tye,M Labuschagne,0
AJ Tye,M Labuschagne,MG Neser,0
JA Burns,AJ Tye,M Labuschagne,0
GJ Maxwell,AJ Tye,M Labuschagne,0
JS Paris,AJ Tye,M Labuschagne,0
AJ Turner,AJ Tye,M Labuschagne,0
NM Coulter-Nile,AJ Tye,M Labuschagne,0
GS Sandhu,AJ Tye,M Labuschagne,0
PSP Handscomb,AJ Tye,M Labuschagne,0
JP Faulkner,AJ Tye,M Labuschagne,0
BJ Haddin,AJ Tye,M Labuschagne,0
AJ Tye,M Labuschagne,NM Lyon,0
HWR Cartwright,AJ Tye,M Labuschagne,0
DJ Worrall,AJ Tye,M Labuschagne,0
TM Head,AJ Tye,M Labuschagne,0
CP Tremain,AJ Tye,M Labuschagne,0
KW Richardson,M Labuschagne,MG Neser,0
JA Burns,KW Richardson,M Labuschagne,0
GJ Maxwell,KW Richardson,M Labuschagne,0
JS Paris,KW Richardson,M Labuschagne,0
AJ Turner,KW Richardson,M Labuschagne,41.5
NM Coulter-Nile,KW Richardson,M Labuschagne,0
GS Sandhu,KW Richardson,M Labuschagne,0
PSP Handscomb,KW Richardson,M Labuschagne,0
JP Faulkner,KW Richardson,M Labuschagne,0
BJ Haddin,KW Richardson,M Labuschagne,0
KW Richardson,M Labuschagne,NM Lyon,0
HWR Cartwright,KW Richardson,M Labuschagne,0
DJ Worrall,KW Richardson,M Labuschagne,0
TM Head,KW Richardson,M Labuschagne,0
CP Tremain,KW Richardson,M Labuschagne,0
JA Burns,M Labuschagne,MG Neser,0
GJ Maxwell,M Labuschagne,MG Neser,0
JS Paris,M Labuschagne,MG Neser,0
AJ Turner,M Labuschagne,MG Neser,0
NM Coulter-Nile,M Labuschagne,MG Neser,0
GS Sandhu,M Labuschagne,MG Neser,0
PSP Handscomb,M Labuschagne,MG Neser,0
JP Faulkner,M Labuschagne,MG Neser,0
BJ Haddin,M Labuschagne,MG Neser,0
M Labuschagne,NM Lyon,MG Neser,0
HWR Cartwright,M Labuschagne,MG Neser,0
DJ Worrall,M Labuschagne,MG Neser,0
TM Head,M Labuschagne,MG Neser,0
CP Tremain,M Labuschagne,MG Neser,0
JA Burns,GJ Maxwell,M Labuschagne,0
JA Burns,JS Paris,M Labuschagne,0
JA Burns,AJ Turner,M Labuschagne,0
JA Burns,NM Coulter-Nile,M Labuschagne,0
JA Burns,GS Sandhu,M Labuschagne,0
JA Burns,PSP Handscomb,M Labuschagne,0
JA Burns,JP Faulkner,M Labuschagne,0
JA Burns,BJ Haddin,M Labuschagne,0
JA Burns,M Labuschagne,NM Lyon,0
JA Burns,HWR Cartwright,M Labuschagne,0
JA Burns,DJ Worrall,M Labuschagne,0
JA Burns,TM Head,M Labuschagne,0
JA Burns,CP Tremain,M Labuschagne,0
GJ Maxwell,M Labuschagne,JS Paris,0
GJ Maxwell,AJ Turner,M Labuschagne,0
GJ Maxwell,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,GJ Maxwell,M Labuschagne,0
PSP Handscomb,GJ Maxwell,M Labuschagne,0
GJ Maxwell,M Labuschagne,JP Faulkner,0
BJ Haddin,GJ Maxwell,M Labuschagne,0
GJ Maxwell,M Labuschagne,NM Lyon,0
GJ Maxwell,HWR Cartwright,M Labuschagne,0
GJ Maxwell,DJ Worrall,M Labuschagne,0
TM Head,GJ Maxwell,M Labuschagne,0
GJ Maxwell,CP Tremain,M Labuschagne,0
JS Paris,AJ Turner,M Labuschagne,0
JS Paris,NM Coulter-Nile,M Labuschagne,0
GS Sandhu,JS Paris,M Labuschagne,0
PSP Handscomb,JS Paris,M Labuschagne,0
JS Paris,M Labuschagne,JP Faulkner,0
BJ Haddin,JS Paris,M Labuschagne,0
JS Paris,M Labuschagne,NM Lyon,0
JS Paris,HWR Cartwright,M Labuschagne,0
JS Paris,DJ Worrall,M Labuschagne,0
TM Head,JS Paris,M Labuschagne,0
JS Paris,CP Tremain,M Labuschagne,0
NM Coulter-Nile,AJ Turner,M Labuschagne,0
GS Sandhu,AJ Turner,M Labuschagne,0
PSP Handscomb,AJ Turner,M Labuschagne,0
JP Faulkner,AJ Turner,M Labuschagne,0
BJ Haddin,AJ Turner,M Labuschagne,0
AJ Turner,M Labuschagne,NM Lyon,0
HWR Cartwright,AJ Turner,M Labuschagne,0
DJ Worrall,AJ Turner,M Labuschagne,0
TM Head,AJ Turner,M Labuschagne,0
CP Tremain,AJ Turner,M Labuschagne,0
GS Sandhu,NM Coulter-Nile,M Labuschagne,0
PSP Handscomb,NM Coulter-Nile,M Labuschagne,0
JP Faulkner,NM Coulter-Nile,M Labuschagne,0
BJ Haddin,NM Coulter-Nile,M Labuschagne,0
NM Coulter-Nile,M Labuschagne,NM Lyon,0
HWR Cartwright,NM Coulter-Nile,M Labuschagne,0
DJ Worrall,NM Coulter-Nile,M Labuschagne,0
TM Head,NM Coulter-Nile,M Labuschagne,0
CP Tremain,NM Coulter-Nile,M Labuschagne,0
PSP Handscomb,GS Sandhu,M Labuschagne,0
GS Sandhu,JP Faulkner,M Labuschagne,0
BJ Haddin,GS Sandhu,M Labuschagne,0
GS Sandhu,M Labuschagne,NM Lyon,0
GS Sandhu,HWR Cartwright,M Labuschagne,0
GS Sandhu,DJ Worrall,M Labuschagne,0
GS Sandhu,M Labuschagne,TM Head,0
GS Sandhu,CP Tremain,M Labuschagne,0
PSP Handscomb,JP Faulkner,M Labuschagne,0
BJ Haddin,PSP Handscomb,M Labuschagne,0
PSP Handscomb,M Labuschagne,NM Lyon,0
PSP Handscomb,HWR Cartwright,M Labuschagne,0
PSP Handscomb,DJ Worrall,M Labuschagne,0
PSP Handscomb,M Labuschagne,TM Head,0
PSP Handscomb,CP Tremain,M Labuschagne,0
BJ Haddin,JP Faulkner,M Labuschagne,0
JP Faulkner,M Labuschagne,NM Lyon,0
JP Faulkner,HWR Cartwright,M Labuschagne,0
JP Faulkner,DJ Worrall,M Labuschagne,0
TM Head,JP Faulkner,M Labuschagne,0
JP Faulkner,CP Tremain,M Labuschagne,0
BJ Haddin,M Labuschagne,NM Lyon,0
BJ Haddin,HWR Cartwright,M Labuschagne,0
BJ Haddin,DJ Worrall,M Labuschagne,0
BJ Haddin,M Labuschagne,TM Head,0
BJ Haddin,CP Tremain,M Labuschagne,0
HWR Cartwright,M Labuschagne,NM Lyon,0
DJ Worrall,M Labuschagne,NM Lyon,0
TM Head,M Labuschagne,NM Lyon,0
CP Tremain,M Labuschagne,NM Lyon,0
HWR Cartwright,M Labuschagne,DJ Worrall,0
TM Head,HWR Cartwright,M Labuschagne,0
HWR Cartwright,M Labuschagne,CP Tremain,0
TM Head,DJ Worrall,M Labuschagne,0
DJ Worrall,M Labuschagne,CP Tremain,0
TM Head,CP Tremain,M Labuschagne,0
CA Lynn,MA Starc,TD Paine,0
CA Lynn,SM Boland,TD Paine,0
MC Henriques,CA Lynn,TD Paine,0
CA Lynn,JL Pattinson,TD Paine,0
CA Lynn,DA Warner,TD Paine,0
CA Lynn,TD Paine,DJM Short,0
CA Lynn,MS Wade,TD Paine,0
CA Lynn,TD Paine,B Stanlake,0
CA Lynn,MR Marsh,TD Paine,0
AC Agar,CA Lynn,TD Paine,0
CA Lynn,AJ Finch,TD Paine,0
CA Lynn,SE Marsh,TD Paine,0
UT Khawaja,CA Lynn,TD Paine,0
AT Carey,CA Lynn,TD Paine,0
MP Stoinis,CA Lynn,TD Paine,0
GJ Bailey,CA Lynn,TD Paine,0
CA Lynn,MJ Clarke,TD Paine,0
JM Mennie,CA Lynn,TD Paine,0
CA Lynn,JP Behrendorff,TD Paine,0
CA Lynn,TD Paine,CL White,0
CA Lynn,MG Johnson,TD Paine,0
CA Lynn,TD Paine,JW Hastings,0
SD Heazlett,CA Lynn,TD Paine,0
CA Lynn,A Zampa,TD Paine,0
JA Richardson,CA Lynn,TD Paine,0
CA Lynn,SPD Smith,TD Paine,0
CA Lynn,PJ Cummins,TD Paine,0
CA Lynn,AJ Tye,TD Paine,0
CA Lynn,KW Richardson,TD Paine,0
CA Lynn,TD Paine,MG Neser,0
JA Burns,CA Lynn,TD Paine,0
CA Lynn,GJ Maxwell,TD Paine,0
CA Lynn,JS Paris,TD Paine,0
CA Lynn,AJ Turner,TD Paine,0
CA Lynn,NM Coulter-Nile,TD Paine,0
CA Lynn,GS Sandhu,TD Paine,0
CA Lynn,PSP Handscomb,TD Paine,0
CA Lynn,JP Faulkner,TD Paine,0
CA Lynn,BJ Haddin,TD Paine,0
CA Lynn,NM Lyon,TD Paine,0
CA Lynn,HWR Cartwright,TD Paine,0
CA Lynn,DJ Worrall,TD Paine,0
CA Lynn,TD Paine,TM Head,0
CA Lynn,CP Tremain,TD Paine,0
MA Starc,SM Boland,TD Paine,0
MC Henriques,MA Starc,TD Paine,0
MA Starc,JL Pattinson,TD Paine,0
MA Starc,DA Warner,TD Paine,39
MA Starc,TD Paine,DJM Short,0
MA Starc,MS Wade,TD Paine,0
MA Starc,TD Paine,B Stanlake,0
MA Starc,MR Marsh,TD Paine,70
AC Agar,MA Starc,TD Paine,0
MA Starc,AJ Finch,TD Paine,113.5
MA Starc,SE Marsh,TD Paine,0
UT Khawaja,MA Starc,TD Paine,0
AT Carey,MA Starc,TD Paine,0
MP Stoinis,MA Starc,TD Paine,98.33333333
GJ Bailey,MA Starc,TD Paine,0
MA Starc,MJ Clarke,TD Paine,0
JM Mennie,MA Starc,TD Paine,0
MA Starc,JP Behrendorff,TD Paine,0
MA Starc,TD Paine,CL White,48
MA Starc,MG Johnson,TD Paine,0
MA Starc,TD Paine,JW Hastings,0
SD Heazlett,MA Starc,TD Paine,0
MA Starc,A Zampa,TD Paine,34.33333333
JA Richardson,MA Starc,TD Paine,0
MA Starc,SPD Smith,TD Paine,57.33333333
MA Starc,PJ Cummins,TD Paine,35.5
MA Starc,AJ Tye,TD Paine,36.5
MA Starc,KW Richardson,TD Paine,0
MA Starc,TD Paine,MG Neser,0
JA Burns,MA Starc,TD Paine,0
MA Starc,GJ Maxwell,TD Paine,68
MA Starc,JS Paris,TD Paine,0
MA Starc,AJ Turner,TD Paine,0
MA Starc,NM Coulter-Nile,TD Paine,0
MA Starc,GS Sandhu,TD Paine,0
MA Starc,PSP Handscomb,TD Paine,0
MA Starc,JP Faulkner,TD Paine,0
MA Starc,BJ Haddin,TD Paine,0
MA Starc,NM Lyon,TD Paine,0
MA Starc,HWR Cartwright,TD Paine,0
MA Starc,DJ Worrall,TD Paine,0
MA Starc,TD Paine,TM Head,44
MA Starc,CP Tremain,TD Paine,0
MC Henriques,SM Boland,TD Paine,0
JL Pattinson,SM Boland,TD Paine,0
SM Boland,DA Warner,TD Paine,0
SM Boland,TD Paine,DJM Short,0
SM Boland,MS Wade,TD Paine,0
SM Boland,TD Paine,B Stanlake,0
SM Boland,MR Marsh,TD Paine,0
AC Agar,SM Boland,TD Paine,0
AJ Finch,SM Boland,TD Paine,0
SM Boland,SE Marsh,TD Paine,0
UT Khawaja,SM Boland,TD Paine,0
AT Carey,SM Boland,TD Paine,0
MP Stoinis,SM Boland,TD Paine,0
GJ Bailey,SM Boland,TD Paine,0
MJ Clarke,SM Boland,TD Paine,0
JM Mennie,SM Boland,TD Paine,0
SM Boland,JP Behrendorff,TD Paine,0
SM Boland,TD Paine,CL White,0
MG Johnson,SM Boland,TD Paine,0
SM Boland,TD Paine,JW Hastings,0
SD Heazlett,SM Boland,TD Paine,0
A Zampa,SM Boland,TD Paine,0
JA Richardson,SM Boland,TD Paine,0
SM Boland,SPD Smith,TD Paine,0
SM Boland,PJ Cummins,TD Paine,0
SM Boland,AJ Tye,TD Paine,0
SM Boland,KW Richardson,TD Paine,0
SM Boland,TD Paine,MG Neser,0
JA Burns,SM Boland,TD Paine,0
GJ Maxwell,SM Boland,TD Paine,0
SM Boland,TD Paine,JS Paris,0
SM Boland,AJ Turner,TD Paine,0
SM Boland,NM Coulter-Nile,TD Paine,0
SM Boland,GS Sandhu,TD Paine,0
PSP Handscomb,SM Boland,TD Paine,0
SM Boland,JP Faulkner,TD Paine,0
BJ Haddin,SM Boland,TD Paine,0
NM Lyon,SM Boland,TD Paine,0
SM Boland,HWR Cartwright,TD Paine,0
SM Boland,DJ Worrall,TD Paine,0
TM Head,SM Boland,TD Paine,0
SM Boland,CP Tremain,TD Paine,0
MC Henriques,JL Pattinson,TD Paine,0
MC Henriques,DA Warner,TD Paine,0
MC Henriques,TD Paine,DJM Short,0
MC Henriques,MS Wade,TD Paine,0
MC Henriques,TD Paine,B Stanlake,0
MC Henriques,MR Marsh,TD Paine,0
MC Henriques,AC Agar,TD Paine,0
MC Henriques,AJ Finch,TD Paine,0
MC Henriques,SE Marsh,TD Paine,0
MC Henriques,UT Khawaja,TD Paine,0
MC Henriques,AT Carey,TD Paine,0
MC Henriques,MP Stoinis,TD Paine,0
MC Henriques,GJ Bailey,TD Paine,0
MC Henriques,MJ Clarke,TD Paine,0
MC Henriques,TD Paine,JM Mennie,0
MC Henriques,JP Behrendorff,TD Paine,0
MC Henriques,TD Paine,CL White,0
MC Henriques,MG Johnson,TD Paine,0
MC Henriques,TD Paine,JW Hastings,0
MC Henriques,SD Heazlett,TD Paine,0
MC Henriques,A Zampa,TD Paine,0
MC Henriques,JA Richardson,TD Paine,0
MC Henriques,SPD Smith,TD Paine,0
MC Henriques,PJ Cummins,TD Paine,0
MC Henriques,AJ Tye,TD Paine,0
MC Henriques,KW Richardson,TD Paine,0
MC Henriques,TD Paine,MG Neser,0
MC Henriques,JA Burns,TD Paine,0
MC Henriques,GJ Maxwell,TD Paine,0
MC Henriques,JS Paris,TD Paine,0
MC Henriques,AJ Turner,TD Paine,0
MC Henriques,NM Coulter-Nile,TD Paine,0
MC Henriques,GS Sandhu,TD Paine,0
MC Henriques,PSP Handscomb,TD Paine,0
MC Henriques,JP Faulkner,TD Paine,0
MC Henriques,BJ Haddin,TD Paine,0
MC Henriques,NM Lyon,TD Paine,0
MC Henriques,HWR Cartwright,TD Paine,0
MC Henriques,DJ Worrall,TD Paine,0
MC Henriques,TM Head,TD Paine,0
MC Henriques,CP Tremain,TD Paine,0
JL Pattinson,DA Warner,TD Paine,0
JL Pattinson,TD Paine,DJM Short,0
JL Pattinson,MS Wade,TD Paine,0
JL Pattinson,TD Paine,B Stanlake,0
JL Pattinson,MR Marsh,TD Paine,0
AC Agar,JL Pattinson,TD Paine,0
JL Pattinson,AJ Finch,TD Paine,0
JL Pattinson,SE Marsh,TD Paine,0
UT Khawaja,JL Pattinson,TD Paine,0
AT Carey,JL Pattinson,TD Paine,0
MP Stoinis,JL Pattinson,TD Paine,0
GJ Bailey,JL Pattinson,TD Paine,0
JL Pattinson,MJ Clarke,TD Paine,0
JM Mennie,JL Pattinson,TD Paine,0
JL Pattinson,JP Behrendorff,TD Paine,0
JL Pattinson,TD Paine,CL White,0
JL Pattinson,MG Johnson,TD Paine,0
JL Pattinson,TD Paine,JW Hastings,0
SD Heazlett,JL Pattinson,TD Paine,0
JL Pattinson,A Zampa,TD Paine,0
JA Richardson,JL Pattinson,TD Paine,0
JL Pattinson,SPD Smith,TD Paine,0
JL Pattinson,PJ Cummins,TD Paine,0
JL Pattinson,AJ Tye,TD Paine,0
JL Pattinson,KW Richardson,TD Paine,0
JL Pattinson,TD Paine,MG Neser,0
JA Burns,JL Pattinson,TD Paine,0
JL Pattinson,GJ Maxwell,TD Paine,0
JL Pattinson,JS Paris,TD Paine,0
JL Pattinson,AJ Turner,TD Paine,0
JL Pattinson,NM Coulter-Nile,TD Paine,0
JL Pattinson,GS Sandhu,TD Paine,0
JL Pattinson,PSP Handscomb,TD Paine,0
JL Pattinson,JP Faulkner,TD Paine,0
JL Pattinson,BJ Haddin,TD Paine,0
JL Pattinson,NM Lyon,TD Paine,0
JL Pattinson,HWR Cartwright,TD Paine,0
JL Pattinson,DJ Worrall,TD Paine,0
JL Pattinson,TD Paine,TM Head,0
JL Pattinson,CP Tremain,TD Paine,0
DA Warner,TD Paine,DJM Short,0
DA Warner,MS Wade,TD Paine,0
DA Warner,TD Paine,B Stanlake,0
DA Warner,MR Marsh,TD Paine,76.25
AC Agar,DA Warner,TD Paine,0
AJ Finch,DA Warner,TD Paine,118.5
DA Warner,SE Marsh,TD Paine,0
UT Khawaja,DA Warner,TD Paine,0
AT Carey,DA Warner,TD Paine,0
MP Stoinis,DA Warner,TD Paine,93
GJ Bailey,DA Warner,TD Paine,0
MJ Clarke,DA Warner,TD Paine,0
JM Mennie,DA Warner,TD Paine,0
DA Warner,JP Behrendorff,TD Paine,0
DA Warner,TD Paine,CL White,48.5
MG Johnson,DA Warner,TD Paine,0
DA Warner,TD Paine,JW Hastings,0
SD Heazlett,DA Warner,TD Paine,0
A Zampa,DA Warner,TD Paine,41.5
JA Richardson,DA Warner,TD Paine,0
DA Warner,SPD Smith,TD Paine,59.75
DA Warner,PJ Cummins,TD Paine,40.66666667
DA Warner,AJ Tye,TD Paine,43.66666667
DA Warner,KW Richardson,TD Paine,0
DA Warner,TD Paine,MG Neser,0
JA Burns,DA Warner,TD Paine,0
GJ Maxwell,DA Warner,TD Paine,83
DA Warner,TD Paine,JS Paris,0
DA Warner,AJ Turner,TD Paine,0
DA Warner,NM Coulter-Nile,TD Paine,0
DA Warner,GS Sandhu,TD Paine,0
PSP Handscomb,DA Warner,TD Paine,0
DA Warner,JP Faulkner,TD Paine,0
BJ Haddin,DA Warner,TD Paine,0
NM Lyon,DA Warner,TD Paine,0
DA Warner,HWR Cartwright,TD Paine,0
DA Warner,DJ Worrall,TD Paine,0
TM Head,DA Warner,TD Paine,79.66666667
DA Warner,CP Tremain,TD Paine,0
MS Wade,TD Paine,DJM Short,0
B Stanlake,TD Paine,DJM Short,35.5
MR Marsh,TD Paine,DJM Short,0
AC Agar,TD Paine,DJM Short,58.33333333
AJ Finch,TD Paine,DJM Short,48.66666667
SE Marsh,TD Paine,DJM Short,89
UT Khawaja,TD Paine,DJM Short,0
AT Carey,TD Paine,DJM Short,92
MP Stoinis,TD Paine,DJM Short,52.33333333
GJ Bailey,TD Paine,DJM Short,0
MJ Clarke,TD Paine,DJM Short,0
JM Mennie,TD Paine,DJM Short,0
JP Behrendorff,TD Paine,DJM Short,0
CL White,TD Paine,DJM Short,0
MG Johnson,TD Paine,DJM Short,0
JW Hastings,TD Paine,DJM Short,0
SD Heazlett,TD Paine,DJM Short,0
A Zampa,TD Paine,DJM Short,0
JA Richardson,TD Paine,DJM Short,36
SPD Smith,TD Paine,DJM Short,0
