,player-1,player-2,combined_avg,sum_of_individual
264,A Zampa,HWR Cartwright,6.0,3.18
265,A Zampa,DJ Worrall,6.0,4.18
266,TM Head,A Zampa,36.8,34.0
267,A Zampa,CP Tremain,10.5,7.93
268,JA Richardson,PJ Cummins,22.0,11.76
269,JA Richardson,KW Richardson,13.0,10.84
270,JA Richardson,AJ Turner,35.0,20.25
271,JA Richardson,PSP Handscomb,60.125,38.21
272,JA Richardson,TM Head,40.25,38.9
273,JS Paris,SPD Smith,97.5,42.81
274,SPD Smith,AJ Turner,82.0,55.980000000000004
275,SPD Smith,GS Sandhu,74.5,42.81
276,JP Faulkner,SPD Smith,64.78571429,53.290000000000006
277,BJ Haddin,SPD Smith,75.81818182,61.540000000000006
278,SPD Smith,DJ Worrall,60.33333333,44.81
279,JP Faulkner,PJ Cummins,20.30769231,15.16
280,BJ Haddin,PJ Cummins,30.25,23.41
281,PJ Cummins,NM Lyon,8.875,7.779999999999999
282,TM Head,PJ Cummins,43.38095238,36.5
283,AJ Tye,KW Richardson,15.0,11.9
284,AJ Tye,MG Neser,25.0,12.14
285,GJ Maxwell,AJ Tye,47.0,38.41
286,GJ Maxwell,KW Richardson,44.58333333,34.03
287,AJ Turner,KW Richardson,18.5,16.93
288,JP Faulkner,KW Richardson,19.0,14.24
289,GJ Maxwell,MG Neser,68.0,34.269999999999996
290,TM Head,MG Neser,38.0,35.82
291,JA Burns,NM Coulter-Nile,45.0,33.06
292,GJ Maxwell,JP Faulkner,48.36363636,40.75
293,BJ Haddin,GJ Maxwell,62.0,49.0
294,AJ Turner,NM Coulter-Nile,49.0,21.9
295,PSP Handscomb,AJ Turner,111.33333329999999,44.3
296,AJ Turner,NM Lyon,21.0,16.27
297,JP Faulkner,GS Sandhu,22.0,10.48
298,BJ Haddin,GS Sandhu,27.5,18.73
299,JP Faulkner,HWR Cartwright,33.0,11.48
300,TM Head,JP Faulkner,44.1875,42.3
301,TM Head,NM Lyon,52.66666667,34.92
