,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
4139,AJ Tye,A Zampa,TD Paine,MR Marsh,69.0,54.6
4140,AJ Tye,MP Stoinis,TD Paine,MR Marsh,119.0,77.56
4141,A Zampa,MP Stoinis,TD Paine,MR Marsh,123.75,71.6
4142,DA Warner,TM Head,PSP Handscomb,B Stanlake,140.0,116.45999999999998
4143,DA Warner,TM Head,PSP Handscomb,MA Starc,247.5,119.82
4144,DA Warner,TM Head,PSP Handscomb,PJ Cummins,164.16666669999998,120.57
4145,DA Warner,TM Head,PSP Handscomb,GJ Maxwell,193.5,146.16
4146,DA Warner,TM Head,PSP Handscomb,JR Hazlewood,209.66666669999998,117.00999999999999
4147,DA Warner,TM Head,PSP Handscomb,AJ Finch,201.0,155.71999999999997
4148,DA Warner,TM Head,PSP Handscomb,A Zampa,198.25,118.07
4149,DA Warner,TM Head,PSP Handscomb,MP Stoinis,147.0,141.02999999999997
4150,DA Warner,TM Head,PSP Handscomb,KW Richardson,122.5,119.64999999999999
4151,DA Warner,B Stanlake,PSP Handscomb,PJ Cummins,117.0,89.32
4152,DA Warner,B Stanlake,PSP Handscomb,GJ Maxwell,117.0,114.91
4153,DA Warner,B Stanlake,PSP Handscomb,JR Hazlewood,117.0,85.76
4154,DA Warner,MA Starc,PSP Handscomb,PJ Cummins,121.66666670000001,92.68
4155,DA Warner,MA Starc,PSP Handscomb,GJ Maxwell,157.0,118.27
4156,DA Warner,MA Starc,PSP Handscomb,JR Hazlewood,158.0,89.12
4157,DA Warner,MA Starc,PSP Handscomb,A Zampa,158.0,90.18
4158,DA Warner,PSP Handscomb,PJ Cummins,GJ Maxwell,122.0,119.02
4159,DA Warner,JR Hazlewood,PSP Handscomb,PJ Cummins,142.66666669999998,89.87
4160,DA Warner,PSP Handscomb,PJ Cummins,AJ Finch,137.25,128.57999999999998
4161,DA Warner,PSP Handscomb,PJ Cummins,A Zampa,136.5,90.93
