player-1,player-2,player-3,avg
R Ngarava,RW Chakabva,W Madhevere,0
R Ngarava,RW Chakabva,B Muzarabani,0
R Ngarava,P Utseya,Liton Das,0
R Ngarava,P Utseya,ehidy Hasan Miraz,0
R Ngarava,TS Kamunhukamwe,P Utseya,0
R Ngarava,J Nyumbu,P Utseya,0
R Ngarava,R Mutumbami,P Utseya,0
R Ngarava,P Utseya,T Muzarabani,0
R Ngarava,Mushfiqur Rahim,P Utseya,0
R Ngarava,C Zhuwao,P Utseya,0
R Ngarava,CB Mpofu,P Utseya,0
R Ngarava,KM Jarvis,P Utseya,0
R Ngarava,T Mupariwa,P Utseya,0
R Ngarava,P Utseya,Mahmudullah,0
R Ngarava,H Masakadza,P Utseya,0
R Ngarava,SF Mire,P Utseya,0
R Ngarava,P Utseya,LN Roche,0
R Ngarava,RP Burl,P Utseya,0
R Ngarava,E Chigumbura,P Utseya,0
R Ngarava,PS Masvaure,P Utseya,0
R Ngarava,PJ Moor,P Utseya,0
R Ngarava,P Utseya,Mohammad Mithun,0
R Ngarava,P Utseya,LM Jongwe,0
R Ngarava,CT Mutombodzi,P Utseya,0
R Ngarava,Mohammad Saifuddin,P Utseya,0
R Ngarava,Taijul Islam,P Utseya,0
R Ngarava,Mustafizur Rahman,P Utseya,0
R Ngarava,AG Cremer,P Utseya,0
R Ngarava,TL Chatara,P Utseya,0
R Ngarava,P Utseya,BV Vitori,0
R Ngarava,TK Musakanda,P Utseya,0
R Ngarava,WP Masakadza,P Utseya,0
R Ngarava,P Utseya,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,P Utseya,0
R Ngarava,W Madhevere,P Utseya,0
R Ngarava,B Muzarabani,P Utseya,0
R Ngarava,ehidy Hasan Miraz,Liton Das,0
R Ngarava,TS Kamunhukamwe,Liton Das,0
R Ngarava,J Nyumbu,Liton Das,0
R Ngarava,R Mutumbami,Liton Das,0
R Ngarava,T Muzarabani,Liton Das,0
R Ngarava,Mushfiqur Rahim,Liton Das,0
R Ngarava,C Zhuwao,Liton Das,0
R Ngarava,CB Mpofu,Liton Das,0
R Ngarava,KM Jarvis,Liton Das,0
R Ngarava,T Mupariwa,Liton Das,0
R Ngarava,Mahmudullah,Liton Das,0
R Ngarava,H Masakadza,Liton Das,0
R Ngarava,SF Mire,Liton Das,0
R Ngarava,LN Roche,Liton Das,0
R Ngarava,RP Burl,Liton Das,0
R Ngarava,E Chigumbura,Liton Das,0
R Ngarava,PS Masvaure,Liton Das,0
R Ngarava,PJ Moor,Liton Das,0
R Ngarava,Mohammad Mithun,Liton Das,0
R Ngarava,LM Jongwe,Liton Das,0
R Ngarava,CT Mutombodzi,Liton Das,0
R Ngarava,Mohammad Saifuddin,Liton Das,0
R Ngarava,Taijul Islam,Liton Das,0
R Ngarava,Mustafizur Rahman,Liton Das,0
R Ngarava,AG Cremer,Liton Das,0
R Ngarava,TL Chatara,Liton Das,0
R Ngarava,BV Vitori,Liton Das,0
R Ngarava,TK Musakanda,Liton Das,0
R Ngarava,WP Masakadza,Liton Das,0
R Ngarava,CR Ervine,Liton Das,0
R Ngarava,Najmul Hossain Shanto,Liton Das,0
R Ngarava,W Madhevere,Liton Das,0
R Ngarava,B Muzarabani,Liton Das,0
R Ngarava,TS Kamunhukamwe,ehidy Hasan Miraz,0
R Ngarava,J Nyumbu,ehidy Hasan Miraz,0
R Ngarava,R Mutumbami,ehidy Hasan Miraz,0
R Ngarava,T Muzarabani,ehidy Hasan Miraz,0
R Ngarava,Mushfiqur Rahim,ehidy Hasan Miraz,0
R Ngarava,C Zhuwao,ehidy Hasan Miraz,0
R Ngarava,CB Mpofu,ehidy Hasan Miraz,0
R Ngarava,KM Jarvis,ehidy Hasan Miraz,0
R Ngarava,T Mupariwa,ehidy Hasan Miraz,0
R Ngarava,Mahmudullah,ehidy Hasan Miraz,0
R Ngarava,H Masakadza,ehidy Hasan Miraz,0
R Ngarava,SF Mire,ehidy Hasan Miraz,0
R Ngarava,LN Roche,ehidy Hasan Miraz,0
R Ngarava,RP Burl,ehidy Hasan Miraz,0
R Ngarava,E Chigumbura,ehidy Hasan Miraz,0
R Ngarava,PS Masvaure,ehidy Hasan Miraz,0
R Ngarava,PJ Moor,ehidy Hasan Miraz,0
R Ngarava,Mohammad Mithun,ehidy Hasan Miraz,0
R Ngarava,LM Jongwe,ehidy Hasan Miraz,0
R Ngarava,CT Mutombodzi,ehidy Hasan Miraz,0
R Ngarava,Mohammad Saifuddin,ehidy Hasan Miraz,0
R Ngarava,Taijul Islam,ehidy Hasan Miraz,0
R Ngarava,Mustafizur Rahman,ehidy Hasan Miraz,0
R Ngarava,AG Cremer,ehidy Hasan Miraz,0
R Ngarava,TL Chatara,ehidy Hasan Miraz,0
R Ngarava,BV Vitori,ehidy Hasan Miraz,0
R Ngarava,TK Musakanda,ehidy Hasan Miraz,0
R Ngarava,WP Masakadza,ehidy Hasan Miraz,0
R Ngarava,CR Ervine,ehidy Hasan Miraz,0
R Ngarava,Najmul Hossain Shanto,ehidy Hasan Miraz,0
R Ngarava,W Madhevere,ehidy Hasan Miraz,0
R Ngarava,B Muzarabani,ehidy Hasan Miraz,0
R Ngarava,J Nyumbu,TS Kamunhukamwe,0
R Ngarava,R Mutumbami,TS Kamunhukamwe,0
R Ngarava,TS Kamunhukamwe,T Muzarabani,0
R Ngarava,Mushfiqur Rahim,TS Kamunhukamwe,0
R Ngarava,C Zhuwao,TS Kamunhukamwe,0
R Ngarava,CB Mpofu,TS Kamunhukamwe,0
R Ngarava,KM Jarvis,TS Kamunhukamwe,0
R Ngarava,TS Kamunhukamwe,T Mupariwa,0
R Ngarava,TS Kamunhukamwe,Mahmudullah,0
R Ngarava,H Masakadza,TS Kamunhukamwe,26
R Ngarava,TS Kamunhukamwe,SF Mire,0
R Ngarava,TS Kamunhukamwe,LN Roche,0
R Ngarava,RP Burl,TS Kamunhukamwe,0
R Ngarava,E Chigumbura,TS Kamunhukamwe,41
R Ngarava,TS Kamunhukamwe,PS Masvaure,0
R Ngarava,TS Kamunhukamwe,PJ Moor,24
R Ngarava,TS Kamunhukamwe,Mohammad Mithun,0
R Ngarava,TS Kamunhukamwe,LM Jongwe,0
R Ngarava,CT Mutombodzi,TS Kamunhukamwe,0
R Ngarava,Mohammad Saifuddin,TS Kamunhukamwe,0
R Ngarava,Taijul Islam,TS Kamunhukamwe,0
R Ngarava,Mustafizur Rahman,TS Kamunhukamwe,0
R Ngarava,AG Cremer,TS Kamunhukamwe,0
R Ngarava,TL Chatara,TS Kamunhukamwe,0
R Ngarava,TS Kamunhukamwe,BV Vitori,0
R Ngarava,TK Musakanda,TS Kamunhukamwe,14
R Ngarava,WP Masakadza,TS Kamunhukamwe,6
R Ngarava,TS Kamunhukamwe,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,TS Kamunhukamwe,0
R Ngarava,W Madhevere,TS Kamunhukamwe,0
R Ngarava,TS Kamunhukamwe,B Muzarabani,5
R Ngarava,R Mutumbami,J Nyumbu,0
R Ngarava,J Nyumbu,T Muzarabani,0
R Ngarava,Mushfiqur Rahim,J Nyumbu,0
R Ngarava,C Zhuwao,J Nyumbu,0
R Ngarava,CB Mpofu,J Nyumbu,0
R Ngarava,KM Jarvis,J Nyumbu,0
R Ngarava,J Nyumbu,T Mupariwa,0
R Ngarava,J Nyumbu,Mahmudullah,0
R Ngarava,H Masakadza,J Nyumbu,0
R Ngarava,J Nyumbu,SF Mire,0
R Ngarava,J Nyumbu,LN Roche,0
R Ngarava,RP Burl,J Nyumbu,0
R Ngarava,E Chigumbura,J Nyumbu,0
R Ngarava,J Nyumbu,PS Masvaure,0
R Ngarava,J Nyumbu,PJ Moor,0
R Ngarava,J Nyumbu,Mohammad Mithun,0
R Ngarava,J Nyumbu,LM Jongwe,0
R Ngarava,CT Mutombodzi,J Nyumbu,0
R Ngarava,Mohammad Saifuddin,J Nyumbu,0
R Ngarava,Taijul Islam,J Nyumbu,0
R Ngarava,Mustafizur Rahman,J Nyumbu,0
R Ngarava,AG Cremer,J Nyumbu,0
R Ngarava,TL Chatara,J Nyumbu,0
R Ngarava,J Nyumbu,BV Vitori,0
R Ngarava,TK Musakanda,J Nyumbu,0
R Ngarava,WP Masakadza,J Nyumbu,0
R Ngarava,J Nyumbu,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,J Nyumbu,0
R Ngarava,W Madhevere,J Nyumbu,0
R Ngarava,J Nyumbu,B Muzarabani,0
R Ngarava,R Mutumbami,T Muzarabani,0
R Ngarava,Mushfiqur Rahim,R Mutumbami,0
R Ngarava,R Mutumbami,C Zhuwao,0
R Ngarava,R Mutumbami,CB Mpofu,0
R Ngarava,R Mutumbami,KM Jarvis,0
R Ngarava,R Mutumbami,T Mupariwa,0
R Ngarava,R Mutumbami,Mahmudullah,0
R Ngarava,H Masakadza,R Mutumbami,0
R Ngarava,R Mutumbami,SF Mire,0
R Ngarava,R Mutumbami,LN Roche,0
R Ngarava,R Mutumbami,RP Burl,0
R Ngarava,R Mutumbami,E Chigumbura,0
R Ngarava,R Mutumbami,PS Masvaure,0
R Ngarava,R Mutumbami,PJ Moor,0
R Ngarava,R Mutumbami,Mohammad Mithun,0
R Ngarava,R Mutumbami,LM Jongwe,0
R Ngarava,R Mutumbami,CT Mutombodzi,0
R Ngarava,R Mutumbami,Mohammad Saifuddin,0
R Ngarava,R Mutumbami,Taijul Islam,0
R Ngarava,R Mutumbami,Mustafizur Rahman,0
R Ngarava,AG Cremer,R Mutumbami,0
R Ngarava,R Mutumbami,TL Chatara,0
R Ngarava,R Mutumbami,BV Vitori,0
R Ngarava,TK Musakanda,R Mutumbami,0
R Ngarava,R Mutumbami,WP Masakadza,0
R Ngarava,R Mutumbami,CR Ervine,0
R Ngarava,R Mutumbami,Najmul Hossain Shanto,0
R Ngarava,R Mutumbami,W Madhevere,0
R Ngarava,R Mutumbami,B Muzarabani,0
R Ngarava,Mushfiqur Rahim,T Muzarabani,0
R Ngarava,C Zhuwao,T Muzarabani,0
R Ngarava,CB Mpofu,T Muzarabani,0
R Ngarava,KM Jarvis,T Muzarabani,0
R Ngarava,T Mupariwa,T Muzarabani,0
R Ngarava,Mahmudullah,T Muzarabani,0
R Ngarava,H Masakadza,T Muzarabani,0
R Ngarava,SF Mire,T Muzarabani,0
R Ngarava,LN Roche,T Muzarabani,0
R Ngarava,RP Burl,T Muzarabani,0
R Ngarava,E Chigumbura,T Muzarabani,0
R Ngarava,PS Masvaure,T Muzarabani,0
R Ngarava,PJ Moor,T Muzarabani,0
R Ngarava,Mohammad Mithun,T Muzarabani,0
R Ngarava,LM Jongwe,T Muzarabani,0
R Ngarava,CT Mutombodzi,T Muzarabani,0
R Ngarava,Mohammad Saifuddin,T Muzarabani,0
R Ngarava,Taijul Islam,T Muzarabani,0
R Ngarava,Mustafizur Rahman,T Muzarabani,0
R Ngarava,AG Cremer,T Muzarabani,0
R Ngarava,TL Chatara,T Muzarabani,0
R Ngarava,BV Vitori,T Muzarabani,0
R Ngarava,TK Musakanda,T Muzarabani,0
R Ngarava,WP Masakadza,T Muzarabani,0
R Ngarava,CR Ervine,T Muzarabani,0
R Ngarava,Najmul Hossain Shanto,T Muzarabani,0
R Ngarava,W Madhevere,T Muzarabani,0
R Ngarava,B Muzarabani,T Muzarabani,0
R Ngarava,Mushfiqur Rahim,C Zhuwao,0
R Ngarava,Mushfiqur Rahim,CB Mpofu,0
R Ngarava,Mushfiqur Rahim,KM Jarvis,0
R Ngarava,Mushfiqur Rahim,T Mupariwa,0
R Ngarava,Mushfiqur Rahim,Mahmudullah,0
R Ngarava,Mushfiqur Rahim,H Masakadza,0
R Ngarava,Mushfiqur Rahim,SF Mire,0
R Ngarava,Mushfiqur Rahim,LN Roche,0
R Ngarava,Mushfiqur Rahim,RP Burl,0
R Ngarava,Mushfiqur Rahim,E Chigumbura,0
R Ngarava,Mushfiqur Rahim,PS Masvaure,0
R Ngarava,Mushfiqur Rahim,PJ Moor,0
R Ngarava,Mushfiqur Rahim,Mohammad Mithun,0
R Ngarava,Mushfiqur Rahim,LM Jongwe,0
R Ngarava,Mushfiqur Rahim,CT Mutombodzi,0
R Ngarava,Mushfiqur Rahim,Mohammad Saifuddin,0
R Ngarava,Mushfiqur Rahim,Taijul Islam,0
R Ngarava,Mushfiqur Rahim,Mustafizur Rahman,0
R Ngarava,Mushfiqur Rahim,AG Cremer,0
R Ngarava,Mushfiqur Rahim,TL Chatara,0
R Ngarava,Mushfiqur Rahim,BV Vitori,0
R Ngarava,Mushfiqur Rahim,TK Musakanda,0
R Ngarava,Mushfiqur Rahim,WP Masakadza,0
R Ngarava,Mushfiqur Rahim,CR Ervine,0
R Ngarava,Mushfiqur Rahim,Najmul Hossain Shanto,0
R Ngarava,Mushfiqur Rahim,W Madhevere,0
R Ngarava,Mushfiqur Rahim,B Muzarabani,0
R Ngarava,C Zhuwao,CB Mpofu,0
R Ngarava,KM Jarvis,C Zhuwao,0
R Ngarava,C Zhuwao,T Mupariwa,0
R Ngarava,C Zhuwao,Mahmudullah,0
R Ngarava,H Masakadza,C Zhuwao,2
R Ngarava,C Zhuwao,SF Mire,0
R Ngarava,C Zhuwao,LN Roche,0
R Ngarava,C Zhuwao,RP Burl,0
R Ngarava,C Zhuwao,E Chigumbura,1
R Ngarava,C Zhuwao,PS Masvaure,0
R Ngarava,C Zhuwao,PJ Moor,28
R Ngarava,C Zhuwao,Mohammad Mithun,0
R Ngarava,C Zhuwao,LM Jongwe,0
R Ngarava,CT Mutombodzi,C Zhuwao,0
R Ngarava,Mohammad Saifuddin,C Zhuwao,0
R Ngarava,C Zhuwao,Taijul Islam,0
R Ngarava,C Zhuwao,Mustafizur Rahman,0
R Ngarava,AG Cremer,C Zhuwao,0
R Ngarava,C Zhuwao,TL Chatara,0
R Ngarava,C Zhuwao,BV Vitori,0
R Ngarava,TK Musakanda,C Zhuwao,0
R Ngarava,WP Masakadza,C Zhuwao,0
R Ngarava,C Zhuwao,CR Ervine,0
R Ngarava,C Zhuwao,Najmul Hossain Shanto,0
R Ngarava,C Zhuwao,W Madhevere,0
R Ngarava,C Zhuwao,B Muzarabani,0
R Ngarava,KM Jarvis,CB Mpofu,0
R Ngarava,CB Mpofu,T Mupariwa,0
R Ngarava,CB Mpofu,Mahmudullah,0
R Ngarava,H Masakadza,CB Mpofu,15
R Ngarava,CB Mpofu,SF Mire,24.4
R Ngarava,CB Mpofu,LN Roche,0
R Ngarava,CB Mpofu,RP Burl,16.6
R Ngarava,CB Mpofu,E Chigumbura,0
R Ngarava,CB Mpofu,PS Masvaure,0
R Ngarava,CB Mpofu,PJ Moor,19.6
R Ngarava,CB Mpofu,Mohammad Mithun,0
R Ngarava,CB Mpofu,LM Jongwe,0
R Ngarava,CT Mutombodzi,CB Mpofu,0
R Ngarava,Mohammad Saifuddin,CB Mpofu,0
R Ngarava,Taijul Islam,CB Mpofu,0
R Ngarava,Mustafizur Rahman,CB Mpofu,0
R Ngarava,AG Cremer,CB Mpofu,8.4
R Ngarava,CB Mpofu,TL Chatara,3.6
R Ngarava,CB Mpofu,BV Vitori,0
R Ngarava,TK Musakanda,CB Mpofu,18.4
R Ngarava,WP Masakadza,CB Mpofu,0
R Ngarava,CB Mpofu,CR Ervine,18.2
R Ngarava,Najmul Hossain Shanto,CB Mpofu,0
R Ngarava,CB Mpofu,W Madhevere,0
R Ngarava,CB Mpofu,B Muzarabani,0
R Ngarava,KM Jarvis,T Mupariwa,0
R Ngarava,KM Jarvis,Mahmudullah,0
R Ngarava,H Masakadza,KM Jarvis,2
R Ngarava,KM Jarvis,SF Mire,0
R Ngarava,KM Jarvis,LN Roche,0
R Ngarava,KM Jarvis,RP Burl,0
R Ngarava,KM Jarvis,E Chigumbura,1
R Ngarava,KM Jarvis,PS Masvaure,0
R Ngarava,KM Jarvis,PJ Moor,28
R Ngarava,KM Jarvis,Mohammad Mithun,0
R Ngarava,KM Jarvis,LM Jongwe,0
R Ngarava,CT Mutombodzi,KM Jarvis,0
R Ngarava,Mohammad Saifuddin,KM Jarvis,0
R Ngarava,KM Jarvis,Taijul Islam,0
R Ngarava,KM Jarvis,Mustafizur Rahman,0
R Ngarava,AG Cremer,KM Jarvis,0
R Ngarava,KM Jarvis,TL Chatara,0
R Ngarava,KM Jarvis,BV Vitori,0
R Ngarava,TK Musakanda,KM Jarvis,0
R Ngarava,WP Masakadza,KM Jarvis,0
R Ngarava,KM Jarvis,CR Ervine,0
R Ngarava,KM Jarvis,Najmul Hossain Shanto,0
R Ngarava,KM Jarvis,W Madhevere,0
R Ngarava,KM Jarvis,B Muzarabani,0
R Ngarava,T Mupariwa,Mahmudullah,0
R Ngarava,H Masakadza,T Mupariwa,0
R Ngarava,SF Mire,T Mupariwa,0
R Ngarava,T Mupariwa,LN Roche,0
R Ngarava,RP Burl,T Mupariwa,0
R Ngarava,E Chigumbura,T Mupariwa,0
R Ngarava,PS Masvaure,T Mupariwa,0
R Ngarava,PJ Moor,T Mupariwa,0
R Ngarava,T Mupariwa,Mohammad Mithun,0
R Ngarava,T Mupariwa,LM Jongwe,0
R Ngarava,CT Mutombodzi,T Mupariwa,0
R Ngarava,Mohammad Saifuddin,T Mupariwa,0
R Ngarava,Taijul Islam,T Mupariwa,0
R Ngarava,Mustafizur Rahman,T Mupariwa,0
R Ngarava,AG Cremer,T Mupariwa,0
R Ngarava,TL Chatara,T Mupariwa,0
R Ngarava,T Mupariwa,BV Vitori,0
R Ngarava,TK Musakanda,T Mupariwa,0
R Ngarava,WP Masakadza,T Mupariwa,0
R Ngarava,T Mupariwa,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,T Mupariwa,0
R Ngarava,W Madhevere,T Mupariwa,0
R Ngarava,B Muzarabani,T Mupariwa,0
R Ngarava,H Masakadza,Mahmudullah,0
R Ngarava,SF Mire,Mahmudullah,0
R Ngarava,LN Roche,Mahmudullah,0
R Ngarava,RP Burl,Mahmudullah,0
R Ngarava,E Chigumbura,Mahmudullah,0
R Ngarava,PS Masvaure,Mahmudullah,0
R Ngarava,PJ Moor,Mahmudullah,0
R Ngarava,Mohammad Mithun,Mahmudullah,0
R Ngarava,LM Jongwe,Mahmudullah,0
R Ngarava,CT Mutombodzi,Mahmudullah,0
R Ngarava,Mohammad Saifuddin,Mahmudullah,0
R Ngarava,Taijul Islam,Mahmudullah,0
R Ngarava,Mustafizur Rahman,Mahmudullah,0
R Ngarava,AG Cremer,Mahmudullah,0
R Ngarava,TL Chatara,Mahmudullah,0
R Ngarava,BV Vitori,Mahmudullah,0
R Ngarava,TK Musakanda,Mahmudullah,0
R Ngarava,WP Masakadza,Mahmudullah,0
R Ngarava,CR Ervine,Mahmudullah,0
R Ngarava,Najmul Hossain Shanto,Mahmudullah,0
R Ngarava,W Madhevere,Mahmudullah,0
R Ngarava,B Muzarabani,Mahmudullah,0
R Ngarava,H Masakadza,SF Mire,69
R Ngarava,H Masakadza,LN Roche,0
R Ngarava,H Masakadza,RP Burl,42
R Ngarava,H Masakadza,E Chigumbura,27.66666667
R Ngarava,H Masakadza,PS Masvaure,12
R Ngarava,H Masakadza,PJ Moor,29.25
R Ngarava,H Masakadza,Mohammad Mithun,0
R Ngarava,H Masakadza,LM Jongwe,0
R Ngarava,H Masakadza,CT Mutombodzi,0
R Ngarava,H Masakadza,Mohammad Saifuddin,0
R Ngarava,H Masakadza,Taijul Islam,0
R Ngarava,H Masakadza,Mustafizur Rahman,0
R Ngarava,H Masakadza,AG Cremer,29
R Ngarava,H Masakadza,TL Chatara,19
R Ngarava,H Masakadza,BV Vitori,0
R Ngarava,H Masakadza,TK Musakanda,22
R Ngarava,H Masakadza,WP Masakadza,16
R Ngarava,H Masakadza,CR Ervine,49
R Ngarava,H Masakadza,Najmul Hossain Shanto,0
R Ngarava,H Masakadza,W Madhevere,0
R Ngarava,H Masakadza,B Muzarabani,19.5
R Ngarava,SF Mire,LN Roche,0
R Ngarava,RP Burl,SF Mire,37.4
R Ngarava,E Chigumbura,SF Mire,0
R Ngarava,PS Masvaure,SF Mire,0
R Ngarava,PJ Moor,SF Mire,40.4
R Ngarava,SF Mire,Mohammad Mithun,0
R Ngarava,SF Mire,LM Jongwe,0
R Ngarava,CT Mutombodzi,SF Mire,0
R Ngarava,Mohammad Saifuddin,SF Mire,0
R Ngarava,Taijul Islam,SF Mire,0
R Ngarava,Mustafizur Rahman,SF Mire,0
R Ngarava,AG Cremer,SF Mire,29.2
R Ngarava,TL Chatara,SF Mire,24.4
R Ngarava,SF Mire,BV Vitori,0
R Ngarava,TK Musakanda,SF Mire,39.2
R Ngarava,WP Masakadza,SF Mire,0
R Ngarava,SF Mire,CR Ervine,39
R Ngarava,Najmul Hossain Shanto,SF Mire,0
R Ngarava,W Madhevere,SF Mire,0
R Ngarava,B Muzarabani,SF Mire,0
R Ngarava,RP Burl,LN Roche,0
R Ngarava,E Chigumbura,LN Roche,0
R Ngarava,PS Masvaure,LN Roche,0
R Ngarava,PJ Moor,LN Roche,0
R Ngarava,Mohammad Mithun,LN Roche,0
R Ngarava,LM Jongwe,LN Roche,0
R Ngarava,CT Mutombodzi,LN Roche,0
R Ngarava,Mohammad Saifuddin,LN Roche,0
R Ngarava,Taijul Islam,LN Roche,0
R Ngarava,Mustafizur Rahman,LN Roche,0
R Ngarava,AG Cremer,LN Roche,0
R Ngarava,TL Chatara,LN Roche,0
R Ngarava,BV Vitori,LN Roche,0
R Ngarava,TK Musakanda,LN Roche,0
R Ngarava,WP Masakadza,LN Roche,0
R Ngarava,CR Ervine,LN Roche,0
R Ngarava,Najmul Hossain Shanto,LN Roche,0
R Ngarava,W Madhevere,LN Roche,0
R Ngarava,B Muzarabani,LN Roche,0
R Ngarava,RP Burl,E Chigumbura,0
R Ngarava,RP Burl,PS Masvaure,0
R Ngarava,RP Burl,PJ Moor,32.6
R Ngarava,RP Burl,Mohammad Mithun,0
R Ngarava,RP Burl,LM Jongwe,0
R Ngarava,CT Mutombodzi,RP Burl,0
R Ngarava,Mohammad Saifuddin,RP Burl,0
R Ngarava,Taijul Islam,RP Burl,0
R Ngarava,Mustafizur Rahman,RP Burl,0
R Ngarava,AG Cremer,RP Burl,21.4
R Ngarava,RP Burl,TL Chatara,16.6
R Ngarava,RP Burl,BV Vitori,0
R Ngarava,TK Musakanda,RP Burl,31.4
R Ngarava,WP Masakadza,RP Burl,0
R Ngarava,RP Burl,CR Ervine,31.2
R Ngarava,Najmul Hossain Shanto,RP Burl,0
R Ngarava,RP Burl,W Madhevere,0
R Ngarava,RP Burl,B Muzarabani,0
R Ngarava,E Chigumbura,PS Masvaure,11
R Ngarava,E Chigumbura,PJ Moor,32.66666667
R Ngarava,E Chigumbura,Mohammad Mithun,0
R Ngarava,E Chigumbura,LM Jongwe,0
R Ngarava,CT Mutombodzi,E Chigumbura,0
R Ngarava,Mohammad Saifuddin,E Chigumbura,0
R Ngarava,Taijul Islam,E Chigumbura,0
R Ngarava,Mustafizur Rahman,E Chigumbura,0
R Ngarava,AG Cremer,E Chigumbura,0
R Ngarava,TL Chatara,E Chigumbura,0
R Ngarava,E Chigumbura,BV Vitori,0
R Ngarava,TK Musakanda,E Chigumbura,29
R Ngarava,WP Masakadza,E Chigumbura,20.33333333
R Ngarava,E Chigumbura,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,E Chigumbura,0
R Ngarava,W Madhevere,E Chigumbura,0
R Ngarava,E Chigumbura,B Muzarabani,26.5
R Ngarava,PJ Moor,PS Masvaure,3
R Ngarava,PS Masvaure,Mohammad Mithun,0
R Ngarava,PS Masvaure,LM Jongwe,0
R Ngarava,CT Mutombodzi,PS Masvaure,0
R Ngarava,Mohammad Saifuddin,PS Masvaure,0
R Ngarava,Taijul Islam,PS Masvaure,0
R Ngarava,Mustafizur Rahman,PS Masvaure,0
R Ngarava,AG Cremer,PS Masvaure,0
R Ngarava,TL Chatara,PS Masvaure,0
R Ngarava,PS Masvaure,BV Vitori,0
R Ngarava,TK Musakanda,PS Masvaure,2
R Ngarava,WP Masakadza,PS Masvaure,12
R Ngarava,PS Masvaure,CR Ervine,0
R Ngarava,Najmul Hossain Shanto,PS Masvaure,0
R Ngarava,W Madhevere,PS Masvaure,0
R Ngarava,B Muzarabani,PS Masvaure,6
R Ngarava,PJ Moor,Mohammad Mithun,0
R Ngarava,PJ Moor,LM Jongwe,0
R Ngarava,CT Mutombodzi,PJ Moor,0
R Ngarava,Mohammad Saifuddin,PJ Moor,0
R Ngarava,Taijul Islam,PJ Moor,0
R Ngarava,Mustafizur Rahman,PJ Moor,0
R Ngarava,AG Cremer,PJ Moor,24.4
R Ngarava,TL Chatara,PJ Moor,19.6
R Ngarava,PJ Moor,BV Vitori,0
R Ngarava,TK Musakanda,PJ Moor,29.28571429
R Ngarava,WP Masakadza,PJ Moor,21
R Ngarava,PJ Moor,CR Ervine,34.2
R Ngarava,Najmul Hossain Shanto,PJ Moor,0
R Ngarava,W Madhevere,PJ Moor,0
R Ngarava,B Muzarabani,PJ Moor,14
R Ngarava,LM Jongwe,Mohammad Mithun,0
R Ngarava,CT Mutombodzi,Mohammad Mithun,0
R Ngarava,Mohammad Saifuddin,Mohammad Mithun,0
R Ngarava,Taijul Islam,Mohammad Mithun,0
R Ngarava,Mustafizur Rahman,Mohammad Mithun,0
R Ngarava,AG Cremer,Mohammad Mithun,0
R Ngarava,TL Chatara,Mohammad Mithun,0
R Ngarava,BV Vitori,Mohammad Mithun,0
R Ngarava,TK Musakanda,Mohammad Mithun,0
R Ngarava,WP Masakadza,Mohammad Mithun,0
R Ngarava,CR Ervine,Mohammad Mithun,0
R Ngarava,Najmul Hossain Shanto,Mohammad Mithun,0
R Ngarava,W Madhevere,Mohammad Mithun,0
R Ngarava,B Muzarabani,Mohammad Mithun,0
R Ngarava,CT Mutombodzi,LM Jongwe,0
R Ngarava,Mohammad Saifuddin,LM Jongwe,0
R Ngarava,Taijul Islam,LM Jongwe,0
R Ngarava,Mustafizur Rahman,LM Jongwe,0
R Ngarava,AG Cremer,LM Jongwe,0
R Ngarava,TL Chatara,LM Jongwe,0
R Ngarava,BV Vitori,LM Jongwe,0
R Ngarava,TK Musakanda,LM Jongwe,0
R Ngarava,WP Masakadza,LM Jongwe,0
R Ngarava,CR Ervine,LM Jongwe,0
R Ngarava,Najmul Hossain Shanto,LM Jongwe,0
R Ngarava,W Madhevere,LM Jongwe,0
R Ngarava,B Muzarabani,LM Jongwe,0
R Ngarava,CT Mutombodzi,Mohammad Saifuddin,0
R Ngarava,CT Mutombodzi,Taijul Islam,0
R Ngarava,CT Mutombodzi,Mustafizur Rahman,0
R Ngarava,AG Cremer,CT Mutombodzi,0
R Ngarava,CT Mutombodzi,TL Chatara,0
R Ngarava,CT Mutombodzi,BV Vitori,0
R Ngarava,TK Musakanda,CT Mutombodzi,0
R Ngarava,CT Mutombodzi,WP Masakadza,0
R Ngarava,CT Mutombodzi,CR Ervine,0
R Ngarava,CT Mutombodzi,Najmul Hossain Shanto,0
R Ngarava,CT Mutombodzi,W Madhevere,0
R Ngarava,CT Mutombodzi,B Muzarabani,0
R Ngarava,Mohammad Saifuddin,Taijul Islam,0
R Ngarava,Mohammad Saifuddin,Mustafizur Rahman,0
R Ngarava,AG Cremer,Mohammad Saifuddin,0
R Ngarava,Mohammad Saifuddin,TL Chatara,0
R Ngarava,Mohammad Saifuddin,BV Vitori,0
R Ngarava,TK Musakanda,Mohammad Saifuddin,0
R Ngarava,Mohammad Saifuddin,WP Masakadza,0
R Ngarava,Mohammad Saifuddin,CR Ervine,0
R Ngarava,Mohammad Saifuddin,Najmul Hossain Shanto,0
R Ngarava,Mohammad Saifuddin,W Madhevere,0
