,player-1,player-2,combined_avg,sum_of_individual
138,Aftab Alam,Hamid Hassan,7.4,6.88
139,Ihsanullah,Hashmatullah Shahidi,71.42857142857143,49.53
140,Ihsanullah,Mujeeb Ur Rahman,23.76923076923077,22.44
141,Ihsanullah,Nasir Jamal,45.42857142857143,40.32
142,Rashid Khan,Javed Ahmadi,49.15384615384615,38.23
143,Gulbadin Naib,Javed Ahmadi,42.5,42.31
144,Mujeeb Ur Rahman,Javed Ahmadi,28.625,26.39
145,Nasir Jamal,Javed Ahmadi,62.833333333333336,44.269999999999996
146,Amir Hamza,Javed Ahmadi,45.0,25.45
147,Gulbadin Naib,Hashmatullah Shahidi,51.333333333333336,46.89
148,Mujeeb Ur Rahman,Hashmatullah Shahidi,35.23529411764706,30.970000000000002
149,Nasir Jamal,Rashid Khan,39.77777777777778,33.6
150,Gulbadin Naib,Mujeeb Ur Rahman,20.25,19.8
151,Gulbadin Naib,Amir Hamza,24.636363636363637,18.86
152,Amir Hamza,Fareed Ahmad,2.0,1.33
153,Nasir Jamal,Mujeeb Ur Rahman,24.0,21.76
