,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
285,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,Mohammad Shahzad,136.0,64.75999999999999
286,Hamid Hassan,Mohammad Nabi,Mirwais Ashraf,Nawroz Mangal,70.0,46.01
287,Hamid Hassan,Aftab Alam,Mirwais Ashraf,Shapoor Zadran,26.0,17.770000000000003
288,Hamid Hassan,Mirwais Ashraf,Shapoor Zadran,Nawroz Mangal,39.0,26.560000000000002
289,Hamid Hassan,Aftab Alam,Mirwais Ashraf,Nawroz Mangal,51.0,28.89
290,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Asghar Afghan,84.2,76.12
291,Usman Ghani,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,74.0,57.94
292,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,63.5,59.83
293,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,81.6,74.16
294,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Shapoor Zadran,71.0,54.71
295,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,68.5,57.04
296,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,112.5,84.58
297,Samiullah Shinwari,Javed Ahmadi,Mirwais Ashraf,Nawroz Mangal,90.0,65.83
298,Usman Ghani,Javed Ahmadi,Mirwais Ashraf,Asghar Afghan,85.0,61.15
299,Nasir Jamal,Javed Ahmadi,Mirwais Ashraf,Asghar Afghan,109.0,76.57
300,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Asghar Afghan,75.0,63.04
301,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,Asghar Afghan,78.28571429,77.37
302,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,Asghar Afghan,63.66666667,60.25
303,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,91.66666667,87.79
304,Javed Ahmadi,Mirwais Ashraf,Nawroz Mangal,Asghar Afghan,77.5,69.03999999999999
305,Usman Ghani,Javed Ahmadi,Mirwais Ashraf,Nasir Jamal,102.0,58.39
306,Usman Ghani,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,65.5,44.86
307,Usman Ghani,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,64.5,59.19
308,Usman Ghani,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,60.0,42.07
309,Nasir Jamal,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,112.0,60.279999999999994
310,Nasir Jamal,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,103.0,74.61
311,Nasir Jamal,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,101.0,57.489999999999995
312,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Rashid Khan,60.33333333,54.24
313,Mohammad Nabi,Javed Ahmadi,Mirwais Ashraf,Rashid Khan,69.33333333,68.57
314,Javed Ahmadi,Mirwais Ashraf,Shapoor Zadran,Rashid Khan,61.0,49.120000000000005
315,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,Rashid Khan,97.33333333,78.99000000000001
316,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Mohammad Nabi,63.5,61.08
317,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Shapoor Zadran,53.5,41.63
318,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Aftab Alam,63.0,43.96
319,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,Dawlat Zadran,84.33333333,71.50000000000001
320,Javed Ahmadi,Mirwais Ashraf,Dawlat Zadran,Nawroz Mangal,66.0,52.75
321,Javed Ahmadi,Mirwais Ashraf,Shapoor Zadran,Mohammad Nabi,59.66666667,55.96000000000001
322,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,Aftab Alam,64.33333333,58.290000000000006
323,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,Mohammad Nabi,93.33333333,85.83000000000001
324,Javed Ahmadi,Mirwais Ashraf,Mohammad Nabi,Nawroz Mangal,82.5,67.08000000000001
325,Javed Ahmadi,Mirwais Ashraf,Mohammad Shahzad,Shapoor Zadran,109.0,66.38000000000001
326,Javed Ahmadi,Mirwais Ashraf,Shapoor Zadran,Nawroz Mangal,51.5,47.63
327,Javed Ahmadi,Mirwais Ashraf,Aftab Alam,Nawroz Mangal,52.0,49.96
328,Samiullah Shinwari,Amir Hamza,Mirwais Ashraf,Mohammad Shahzad,64.25,61.13
329,Amir Hamza,Mirwais Ashraf,Gulbadin Naib,Asghar Afghan,90.0,51.16
330,Amir Hamza,Mirwais Ashraf,Mohammad Shahzad,Asghar Afghan,67.0,64.34
331,Amir Hamza,Dawlat Zadran,Mirwais Ashraf,Rashid Khan,32.25,30.79
332,Amir Hamza,Mirwais Ashraf,Gulbadin Naib,Rashid Khan,113.0,42.36
333,Amir Hamza,Mohammad Nabi,Mirwais Ashraf,Rashid Khan,45.5,45.120000000000005
334,Amir Hamza,Mirwais Ashraf,Noor Ali Zadran,Yamin Ahmadzai,68.0,35.12
335,Amir Hamza,Dawlat Zadran,Mirwais Ashraf,Gulbadin Naib,83.0,34.870000000000005
336,Amir Hamza,Dawlat Zadran,Mirwais Ashraf,Mohammad Nabi,42.16666667,37.63
337,Amir Hamza,Dawlat Zadran,Mirwais Ashraf,Mohammad Shahzad,62.66666667,48.05
