,player-1,player-2,player-3,combined_avg,sum_of_individual
559,Usman Ghani,Amir Hamza,Shafiqullah,52.0,23.33
560,Amir Hamza,Dawlat Zadran,Rashid Khan,23.26666667,21.07
561,Amir Hamza,Gulbadin Naib,Rashid Khan,38.72727273,32.64
562,Amir Hamza,Mohammad Nabi,Rashid Khan,43.5,35.4
563,Amir Hamza,Shafiqullah,Rashid Khan,39.28571429,32.71
564,Amir Hamza,Noor Ali Zadran,Rashid Khan,39.6,38.43
565,Amir Hamza,Rahmat Shah,Dawlat Zadran,44.22222222,41.17
566,Amir Hamza,Rahmat Shah,Mohammad Nabi,56.5,55.5
567,Amir Hamza,Rahmat Shah,Shafiqullah,70.0,52.81
568,Amir Hamza,Rahmat Shah,Mohammad Shahzad,67.125,65.92
569,Amir Hamza,Yamin Ahmadzai,Noor Ali Zadran,65.0,25.4
570,Amir Hamza,Dawlat Zadran,Gulbadin Naib,33.9,25.15
571,Amir Hamza,Dawlat Zadran,Mohammad Nabi,39.72222222,27.91
572,Amir Hamza,Dawlat Zadran,Shapoor Zadran,29.0,8.46
