player-1,player-2,player-3,avg
Afsar Zazai,Mohammad Nabi,Shapoor Zadran,26
Afsar Zazai,Mohammad Nabi,Aftab Alam,30.33333333
Afsar Zazai,Mohammad Nabi,Shafiqullah,52
Afsar Zazai,Mohammad Nabi,Mohammad Shahzad,0
Afsar Zazai,Mohammad Nabi,Noor Ali Zadran,37.5
Afsar Zazai,Mohammad Nabi,Hashmatullah Shahidi,0
Afsar Zazai,Mohammad Nabi,Mujeeb Ur Rahman,0
Afsar Zazai,Mohammad Nabi,Sayed Shirzad,0
Afsar Zazai,Mohammad Nabi,Nawroz Mangal,45.2
Afsar Zazai,Aftab Alam,Shapoor Zadran,17
Afsar Zazai,Shapoor Zadran,Shafiqullah,36
Afsar Zazai,Shapoor Zadran,Mohammad Shahzad,0
Afsar Zazai,Shapoor Zadran,Noor Ali Zadran,0
Afsar Zazai,Shapoor Zadran,Hashmatullah Shahidi,0
Afsar Zazai,Shapoor Zadran,Mujeeb Ur Rahman,0
Afsar Zazai,Shapoor Zadran,Sayed Shirzad,0
Afsar Zazai,Shapoor Zadran,Nawroz Mangal,28.4
Afsar Zazai,Aftab Alam,Shafiqullah,0
Afsar Zazai,Aftab Alam,Mohammad Shahzad,0
Afsar Zazai,Aftab Alam,Noor Ali Zadran,0
Afsar Zazai,Aftab Alam,Hashmatullah Shahidi,0
Afsar Zazai,Aftab Alam,Mujeeb Ur Rahman,0
Afsar Zazai,Aftab Alam,Sayed Shirzad,0
Afsar Zazai,Aftab Alam,Nawroz Mangal,42
Afsar Zazai,Shafiqullah,Mohammad Shahzad,0
Afsar Zazai,Shafiqullah,Noor Ali Zadran,0
Afsar Zazai,Shafiqullah,Hashmatullah Shahidi,0
Afsar Zazai,Shafiqullah,Mujeeb Ur Rahman,0
Afsar Zazai,Shafiqullah,Sayed Shirzad,0
Afsar Zazai,Shafiqullah,Nawroz Mangal,40
Afsar Zazai,Mohammad Shahzad,Noor Ali Zadran,0
Afsar Zazai,Hashmatullah Shahidi,Mohammad Shahzad,0
Afsar Zazai,Mohammad Shahzad,Mujeeb Ur Rahman,0
Afsar Zazai,Mohammad Shahzad,Sayed Shirzad,0
Afsar Zazai,Nawroz Mangal,Mohammad Shahzad,0
Afsar Zazai,Hashmatullah Shahidi,Noor Ali Zadran,0
Afsar Zazai,Mujeeb Ur Rahman,Noor Ali Zadran,0
Afsar Zazai,Sayed Shirzad,Noor Ali Zadran,0
Afsar Zazai,Nawroz Mangal,Noor Ali Zadran,0
Afsar Zazai,Hashmatullah Shahidi,Mujeeb Ur Rahman,0
Afsar Zazai,Hashmatullah Shahidi,Sayed Shirzad,0
Afsar Zazai,Hashmatullah Shahidi,Nawroz Mangal,0
Afsar Zazai,Mujeeb Ur Rahman,Sayed Shirzad,0
Afsar Zazai,Nawroz Mangal,Mujeeb Ur Rahman,0
Afsar Zazai,Nawroz Mangal,Sayed Shirzad,0
Hazratullah Zazai,Hamid Hassan,Javed Ahmadi,0
Hamid Hassan,Javed Ahmadi,Fareed Ahmad,0
Hamid Hassan,Javed Ahmadi,Amir Hamza,0
Hamid Hassan,Javed Ahmadi,Samiullah Shinwari,42.85714286
Hamid Hassan,Javed Ahmadi,Asghar Afghan,45.42857143
Ikram Alikhil,Hamid Hassan,Javed Ahmadi,0
Karim Janat,Hamid Hassan,Javed Ahmadi,0
Usman Ghani,Hamid Hassan,Javed Ahmadi,37.5
Hamid Hassan,Javed Ahmadi,Ihsanullah,0
Nasir Jamal,Hamid Hassan,Javed Ahmadi,56.5
Hamid Hassan,Javed Ahmadi,Rashid Khan,33
Hamid Hassan,Javed Ahmadi,Rahmat Shah,25
Hamid Hassan,Javed Ahmadi,Naveen-ul-Haq,0
Ibrahim Zadran,Hamid Hassan,Javed Ahmadi,0
Hamid Hassan,Javed Ahmadi,Sharafuddin Ashraf,0
Hamid Hassan,Javed Ahmadi,Yamin Ahmadzai,0
Hamid Hassan,Javed Ahmadi,Dawlat Zadran,27.71428571
Hamid Hassan,Javed Ahmadi,Gulbadin Naib,0
Hamid Hassan,Javed Ahmadi,Mohammad Nabi,39
Hamid Hassan,Javed Ahmadi,Shapoor Zadran,14.8
Hamid Hassan,Javed Ahmadi,Aftab Alam,37
Hamid Hassan,Javed Ahmadi,Shafiqullah,37
Hamid Hassan,Javed Ahmadi,Mohammad Shahzad,90
Hamid Hassan,Javed Ahmadi,Noor Ali Zadran,0
Hamid Hassan,Javed Ahmadi,Hashmatullah Shahidi,0
Hamid Hassan,Javed Ahmadi,Mujeeb Ur Rahman,0
Hamid Hassan,Javed Ahmadi,Sayed Shirzad,0
Hamid Hassan,Javed Ahmadi,Nawroz Mangal,34
Hamid Hassan,Hazratullah Zazai,Fareed Ahmad,0
Hamid Hassan,Hazratullah Zazai,Amir Hamza,0
Hamid Hassan,Hazratullah Zazai,Samiullah Shinwari,0
Hamid Hassan,Hazratullah Zazai,Asghar Afghan,22
Ikram Alikhil,Hamid Hassan,Hazratullah Zazai,37
Karim Janat,Hamid Hassan,Hazratullah Zazai,0
Usman Ghani,Hamid Hassan,Hazratullah Zazai,0
Hamid Hassan,Hazratullah Zazai,Ihsanullah,0
Nasir Jamal,Hamid Hassan,Hazratullah Zazai,0
Hamid Hassan,Hazratullah Zazai,Rashid Khan,41
Hamid Hassan,Hazratullah Zazai,Rahmat Shah,37.75
Hamid Hassan,Hazratullah Zazai,Naveen-ul-Haq,0
Ibrahim Zadran,Hamid Hassan,Hazratullah Zazai,0
Hamid Hassan,Hazratullah Zazai,Sharafuddin Ashraf,0
Hamid Hassan,Hazratullah Zazai,Yamin Ahmadzai,0
Hamid Hassan,Hazratullah Zazai,Dawlat Zadran,23.5
Hamid Hassan,Hazratullah Zazai,Gulbadin Naib,40.75
Hamid Hassan,Hazratullah Zazai,Mohammad Nabi,32
Hamid Hassan,Hazratullah Zazai,Shapoor Zadran,0
Hamid Hassan,Hazratullah Zazai,Aftab Alam,38.5
Hamid Hassan,Hazratullah Zazai,Shafiqullah,0
Hamid Hassan,Hazratullah Zazai,Mohammad Shahzad,22
Hamid Hassan,Hazratullah Zazai,Noor Ali Zadran,63
Hamid Hassan,Hazratullah Zazai,Hashmatullah Shahidi,47.25
Hamid Hassan,Hazratullah Zazai,Mujeeb Ur Rahman,25.5
Hamid Hassan,Hazratullah Zazai,Sayed Shirzad,0
Hamid Hassan,Hazratullah Zazai,Nawroz Mangal,0
Hamid Hassan,Fareed Ahmad,Amir Hamza,0
Hamid Hassan,Fareed Ahmad,Samiullah Shinwari,0
Hamid Hassan,Fareed Ahmad,Asghar Afghan,0
Ikram Alikhil,Hamid Hassan,Fareed Ahmad,0
Karim Janat,Hamid Hassan,Fareed Ahmad,0
Usman Ghani,Hamid Hassan,Fareed Ahmad,0
Hamid Hassan,Fareed Ahmad,Ihsanullah,0
Nasir Jamal,Hamid Hassan,Fareed Ahmad,0
Hamid Hassan,Fareed Ahmad,Rashid Khan,0
Hamid Hassan,Fareed Ahmad,Rahmat Shah,0
Hamid Hassan,Fareed Ahmad,Naveen-ul-Haq,0
Ibrahim Zadran,Hamid Hassan,Fareed Ahmad,0
Hamid Hassan,Fareed Ahmad,Sharafuddin Ashraf,0
Hamid Hassan,Fareed Ahmad,Yamin Ahmadzai,0
Hamid Hassan,Fareed Ahmad,Dawlat Zadran,0
Hamid Hassan,Fareed Ahmad,Gulbadin Naib,0
Hamid Hassan,Fareed Ahmad,Mohammad Nabi,0
Hamid Hassan,Fareed Ahmad,Shapoor Zadran,0
Hamid Hassan,Fareed Ahmad,Aftab Alam,0
Hamid Hassan,Fareed Ahmad,Shafiqullah,0
Hamid Hassan,Fareed Ahmad,Mohammad Shahzad,0
Hamid Hassan,Fareed Ahmad,Noor Ali Zadran,0
Hamid Hassan,Fareed Ahmad,Hashmatullah Shahidi,0
Hamid Hassan,Fareed Ahmad,Mujeeb Ur Rahman,0
Hamid Hassan,Fareed Ahmad,Sayed Shirzad,0
Hamid Hassan,Fareed Ahmad,Nawroz Mangal,0
Samiullah Shinwari,Hamid Hassan,Amir Hamza,0
Hamid Hassan,Amir Hamza,Asghar Afghan,0
Ikram Alikhil,Hamid Hassan,Amir Hamza,0
Karim Janat,Hamid Hassan,Amir Hamza,0
Usman Ghani,Hamid Hassan,Amir Hamza,0
Hamid Hassan,Amir Hamza,Ihsanullah,0
Nasir Jamal,Hamid Hassan,Amir Hamza,0
Hamid Hassan,Amir Hamza,Rashid Khan,0
Hamid Hassan,Rahmat Shah,Amir Hamza,0
Hamid Hassan,Naveen-ul-Haq,Amir Hamza,0
Ibrahim Zadran,Hamid Hassan,Amir Hamza,0
Hamid Hassan,Sharafuddin Ashraf,Amir Hamza,0
Hamid Hassan,Amir Hamza,Yamin Ahmadzai,0
Hamid Hassan,Dawlat Zadran,Amir Hamza,0
Hamid Hassan,Amir Hamza,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Amir Hamza,0
Hamid Hassan,Amir Hamza,Shapoor Zadran,0
Hamid Hassan,Aftab Alam,Amir Hamza,0
Hamid Hassan,Amir Hamza,Shafiqullah,0
Hamid Hassan,Amir Hamza,Mohammad Shahzad,0
Hamid Hassan,Amir Hamza,Noor Ali Zadran,0
Hamid Hassan,Amir Hamza,Hashmatullah Shahidi,0
Hamid Hassan,Amir Hamza,Mujeeb Ur Rahman,0
Hamid Hassan,Amir Hamza,Sayed Shirzad,0
Hamid Hassan,Amir Hamza,Nawroz Mangal,0
Hamid Hassan,Samiullah Shinwari,Asghar Afghan,62.57142857
Ikram Alikhil,Hamid Hassan,Samiullah Shinwari,44
Karim Janat,Hamid Hassan,Samiullah Shinwari,0
Usman Ghani,Hamid Hassan,Samiullah Shinwari,54
Hamid Hassan,Samiullah Shinwari,Ihsanullah,0
Nasir Jamal,Hamid Hassan,Samiullah Shinwari,24
Hamid Hassan,Samiullah Shinwari,Rashid Khan,29.5
Hamid Hassan,Rahmat Shah,Samiullah Shinwari,39
Hamid Hassan,Naveen-ul-Haq,Samiullah Shinwari,0
Ibrahim Zadran,Hamid Hassan,Samiullah Shinwari,0
Hamid Hassan,Sharafuddin Ashraf,Samiullah Shinwari,0
Hamid Hassan,Samiullah Shinwari,Yamin Ahmadzai,0
Hamid Hassan,Dawlat Zadran,Samiullah Shinwari,34.66666667
Hamid Hassan,Samiullah Shinwari,Gulbadin Naib,35
Hamid Hassan,Mohammad Nabi,Samiullah Shinwari,51.5
Hamid Hassan,Samiullah Shinwari,Shapoor Zadran,37.2
Hamid Hassan,Aftab Alam,Samiullah Shinwari,54
Hamid Hassan,Samiullah Shinwari,Shafiqullah,37
Hamid Hassan,Samiullah Shinwari,Mohammad Shahzad,88
Hamid Hassan,Samiullah Shinwari,Noor Ali Zadran,0
Hamid Hassan,Samiullah Shinwari,Hashmatullah Shahidi,20
Hamid Hassan,Samiullah Shinwari,Mujeeb Ur Rahman,27
Hamid Hassan,Samiullah Shinwari,Sayed Shirzad,0
Hamid Hassan,Samiullah Shinwari,Nawroz Mangal,56.4
Ikram Alikhil,Hamid Hassan,Asghar Afghan,38
Karim Janat,Hamid Hassan,Asghar Afghan,0
Usman Ghani,Hamid Hassan,Asghar Afghan,26.75
Hamid Hassan,Ihsanullah,Asghar Afghan,0
Nasir Jamal,Hamid Hassan,Asghar Afghan,16
Hamid Hassan,Rashid Khan,Asghar Afghan,49.66666667
Hamid Hassan,Rahmat Shah,Asghar Afghan,46.33333333
Hamid Hassan,Naveen-ul-Haq,Asghar Afghan,0
Ibrahim Zadran,Hamid Hassan,Asghar Afghan,0
Hamid Hassan,Sharafuddin Ashraf,Asghar Afghan,0
Hamid Hassan,Yamin Ahmadzai,Asghar Afghan,0
Hamid Hassan,Dawlat Zadran,Asghar Afghan,34
Hamid Hassan,Gulbadin Naib,Asghar Afghan,31.5
Hamid Hassan,Mohammad Nabi,Asghar Afghan,40.66666667
Hamid Hassan,Shapoor Zadran,Asghar Afghan,24
Hamid Hassan,Aftab Alam,Asghar Afghan,17.25
Hamid Hassan,Shafiqullah,Asghar Afghan,0
Hamid Hassan,Mohammad Shahzad,Asghar Afghan,120
Hamid Hassan,Noor Ali Zadran,Asghar Afghan,32
Hamid Hassan,Hashmatullah Shahidi,Asghar Afghan,25.5
Hamid Hassan,Mujeeb Ur Rahman,Asghar Afghan,50
Hamid Hassan,Sayed Shirzad,Asghar Afghan,0
Hamid Hassan,Nawroz Mangal,Asghar Afghan,47
Ikram Alikhil,Hamid Hassan,Karim Janat,0
Ikram Alikhil,Hamid Hassan,Usman Ghani,0
Ikram Alikhil,Hamid Hassan,Ihsanullah,0
Ikram Alikhil,Hamid Hassan,Nasir Jamal,0
Ikram Alikhil,Hamid Hassan,Rashid Khan,28.66666667
Ikram Alikhil,Hamid Hassan,Rahmat Shah,28
Ikram Alikhil,Hamid Hassan,Naveen-ul-Haq,0
Ikram Alikhil,Hamid Hassan,Ibrahim Zadran,0
Ikram Alikhil,Hamid Hassan,Sharafuddin Ashraf,0
Ikram Alikhil,Hamid Hassan,Yamin Ahmadzai,0
Ikram Alikhil,Hamid Hassan,Dawlat Zadran,0
Ikram Alikhil,Hamid Hassan,Gulbadin Naib,22.33333333
Ikram Alikhil,Hamid Hassan,Mohammad Nabi,23
Ikram Alikhil,Hamid Hassan,Shapoor Zadran,0
Ikram Alikhil,Hamid Hassan,Aftab Alam,16
Ikram Alikhil,Hamid Hassan,Shafiqullah,0
Ikram Alikhil,Hamid Hassan,Mohammad Shahzad,0
Ikram Alikhil,Hamid Hassan,Noor Ali Zadran,40.5
Ikram Alikhil,Hamid Hassan,Hashmatullah Shahidi,36.66666667
Ikram Alikhil,Hamid Hassan,Mujeeb Ur Rahman,32
Ikram Alikhil,Hamid Hassan,Sayed Shirzad,0
Ikram Alikhil,Hamid Hassan,Nawroz Mangal,0
Karim Janat,Hamid Hassan,Usman Ghani,0
Karim Janat,Hamid Hassan,Ihsanullah,0
Karim Janat,Hamid Hassan,Nasir Jamal,0
Karim Janat,Hamid Hassan,Rashid Khan,0
Karim Janat,Hamid Hassan,Rahmat Shah,0
Karim Janat,Hamid Hassan,Naveen-ul-Haq,0
Karim Janat,Hamid Hassan,Ibrahim Zadran,0
Karim Janat,Hamid Hassan,Sharafuddin Ashraf,0
Karim Janat,Hamid Hassan,Yamin Ahmadzai,0
Karim Janat,Hamid Hassan,Dawlat Zadran,0
Karim Janat,Hamid Hassan,Gulbadin Naib,0
Karim Janat,Hamid Hassan,Mohammad Nabi,0
Karim Janat,Hamid Hassan,Shapoor Zadran,0
Karim Janat,Hamid Hassan,Aftab Alam,0
Karim Janat,Hamid Hassan,Shafiqullah,0
Karim Janat,Hamid Hassan,Mohammad Shahzad,0
Karim Janat,Hamid Hassan,Noor Ali Zadran,0
Karim Janat,Hamid Hassan,Hashmatullah Shahidi,0
Karim Janat,Hamid Hassan,Mujeeb Ur Rahman,0
Karim Janat,Hamid Hassan,Sayed Shirzad,0
Karim Janat,Hamid Hassan,Nawroz Mangal,0
Usman Ghani,Hamid Hassan,Ihsanullah,0
Usman Ghani,Hamid Hassan,Nasir Jamal,9
Usman Ghani,Hamid Hassan,Rashid Khan,0
Usman Ghani,Hamid Hassan,Rahmat Shah,0
Usman Ghani,Hamid Hassan,Naveen-ul-Haq,0
Usman Ghani,Hamid Hassan,Ibrahim Zadran,0
Usman Ghani,Hamid Hassan,Sharafuddin Ashraf,0
Usman Ghani,Hamid Hassan,Yamin Ahmadzai,0
Usman Ghani,Hamid Hassan,Dawlat Zadran,14
Usman Ghani,Hamid Hassan,Gulbadin Naib,0
Usman Ghani,Hamid Hassan,Mohammad Nabi,15.25
Usman Ghani,Hamid Hassan,Shapoor Zadran,18.5
Usman Ghani,Hamid Hassan,Aftab Alam,4.5
Usman Ghani,Hamid Hassan,Shafiqullah,0
Usman Ghani,Hamid Hassan,Mohammad Shahzad,0
Usman Ghani,Hamid Hassan,Noor Ali Zadran,0
Usman Ghani,Hamid Hassan,Hashmatullah Shahidi,0
Usman Ghani,Hamid Hassan,Mujeeb Ur Rahman,0
Usman Ghani,Hamid Hassan,Sayed Shirzad,0
Usman Ghani,Hamid Hassan,Nawroz Mangal,47.5
Nasir Jamal,Hamid Hassan,Ihsanullah,0
Hamid Hassan,Ihsanullah,Rashid Khan,0
Hamid Hassan,Rahmat Shah,Ihsanullah,0
Hamid Hassan,Naveen-ul-Haq,Ihsanullah,0
Ibrahim Zadran,Hamid Hassan,Ihsanullah,0
Hamid Hassan,Sharafuddin Ashraf,Ihsanullah,0
Hamid Hassan,Ihsanullah,Yamin Ahmadzai,0
Hamid Hassan,Dawlat Zadran,Ihsanullah,0
Hamid Hassan,Ihsanullah,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Ihsanullah,0
Hamid Hassan,Ihsanullah,Shapoor Zadran,0
Hamid Hassan,Aftab Alam,Ihsanullah,0
Hamid Hassan,Ihsanullah,Shafiqullah,0
Hamid Hassan,Ihsanullah,Mohammad Shahzad,0
Hamid Hassan,Ihsanullah,Noor Ali Zadran,0
Hamid Hassan,Ihsanullah,Hashmatullah Shahidi,0
Hamid Hassan,Ihsanullah,Mujeeb Ur Rahman,0
Hamid Hassan,Ihsanullah,Sayed Shirzad,0
Hamid Hassan,Ihsanullah,Nawroz Mangal,0
Nasir Jamal,Hamid Hassan,Rashid Khan,0
Nasir Jamal,Hamid Hassan,Rahmat Shah,0
Nasir Jamal,Hamid Hassan,Naveen-ul-Haq,0
Nasir Jamal,Hamid Hassan,Ibrahim Zadran,0
Nasir Jamal,Hamid Hassan,Sharafuddin Ashraf,0
Nasir Jamal,Hamid Hassan,Yamin Ahmadzai,0
Nasir Jamal,Hamid Hassan,Dawlat Zadran,18
Nasir Jamal,Hamid Hassan,Gulbadin Naib,0
Nasir Jamal,Hamid Hassan,Mohammad Nabi,21.5
Nasir Jamal,Hamid Hassan,Shapoor Zadran,17
Nasir Jamal,Hamid Hassan,Aftab Alam,8
Nasir Jamal,Hamid Hassan,Shafiqullah,47
Nasir Jamal,Hamid Hassan,Mohammad Shahzad,0
Nasir Jamal,Hamid Hassan,Noor Ali Zadran,0
Nasir Jamal,Hamid Hassan,Hashmatullah Shahidi,0
Nasir Jamal,Hamid Hassan,Mujeeb Ur Rahman,0
Nasir Jamal,Hamid Hassan,Sayed Shirzad,0
Nasir Jamal,Hamid Hassan,Nawroz Mangal,21
Hamid Hassan,Rahmat Shah,Rashid Khan,36.5
Hamid Hassan,Naveen-ul-Haq,Rashid Khan,0
Ibrahim Zadran,Hamid Hassan,Rashid Khan,0
Hamid Hassan,Sharafuddin Ashraf,Rashid Khan,0
Hamid Hassan,Yamin Ahmadzai,Rashid Khan,0
Hamid Hassan,Dawlat Zadran,Rashid Khan,27
Hamid Hassan,Gulbadin Naib,Rashid Khan,33
Hamid Hassan,Mohammad Nabi,Rashid Khan,33.5
Hamid Hassan,Shapoor Zadran,Rashid Khan,0
Hamid Hassan,Aftab Alam,Rashid Khan,28
Hamid Hassan,Shafiqullah,Rashid Khan,0
Hamid Hassan,Mohammad Shahzad,Rashid Khan,51.33333333
Hamid Hassan,Noor Ali Zadran,Rashid Khan,52.5
Hamid Hassan,Hashmatullah Shahidi,Rashid Khan,35.2
Hamid Hassan,Mujeeb Ur Rahman,Rashid Khan,22
Hamid Hassan,Sayed Shirzad,Rashid Khan,0
Hamid Hassan,Nawroz Mangal,Rashid Khan,0
Hamid Hassan,Rahmat Shah,Naveen-ul-Haq,0
Ibrahim Zadran,Hamid Hassan,Rahmat Shah,0
Hamid Hassan,Rahmat Shah,Sharafuddin Ashraf,0
Hamid Hassan,Rahmat Shah,Yamin Ahmadzai,0
Hamid Hassan,Rahmat Shah,Dawlat Zadran,29.66666667
Hamid Hassan,Rahmat Shah,Gulbadin Naib,35.8
Hamid Hassan,Rahmat Shah,Mohammad Nabi,34.5
Hamid Hassan,Rahmat Shah,Shapoor Zadran,0
Hamid Hassan,Rahmat Shah,Aftab Alam,13.5
Hamid Hassan,Rahmat Shah,Shafiqullah,0
Hamid Hassan,Rahmat Shah,Mohammad Shahzad,54
Hamid Hassan,Rahmat Shah,Noor Ali Zadran,38
Hamid Hassan,Rahmat Shah,Hashmatullah Shahidi,38
Hamid Hassan,Rahmat Shah,Mujeeb Ur Rahman,36.33333333
Hamid Hassan,Rahmat Shah,Sayed Shirzad,0
Hamid Hassan,Rahmat Shah,Nawroz Mangal,0
Ibrahim Zadran,Hamid Hassan,Naveen-ul-Haq,0
Hamid Hassan,Sharafuddin Ashraf,Naveen-ul-Haq,0
Hamid Hassan,Naveen-ul-Haq,Yamin Ahmadzai,0
Hamid Hassan,Dawlat Zadran,Naveen-ul-Haq,0
Hamid Hassan,Naveen-ul-Haq,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Naveen-ul-Haq,0
Hamid Hassan,Naveen-ul-Haq,Shapoor Zadran,0
Hamid Hassan,Aftab Alam,Naveen-ul-Haq,0
Hamid Hassan,Naveen-ul-Haq,Shafiqullah,0
Hamid Hassan,Naveen-ul-Haq,Mohammad Shahzad,0
Hamid Hassan,Naveen-ul-Haq,Noor Ali Zadran,0
Hamid Hassan,Naveen-ul-Haq,Hashmatullah Shahidi,0
Hamid Hassan,Naveen-ul-Haq,Mujeeb Ur Rahman,0
Hamid Hassan,Naveen-ul-Haq,Sayed Shirzad,0
Hamid Hassan,Naveen-ul-Haq,Nawroz Mangal,0
Ibrahim Zadran,Hamid Hassan,Sharafuddin Ashraf,0
Ibrahim Zadran,Hamid Hassan,Yamin Ahmadzai,0
Ibrahim Zadran,Hamid Hassan,Dawlat Zadran,0
Ibrahim Zadran,Hamid Hassan,Gulbadin Naib,0
Ibrahim Zadran,Hamid Hassan,Mohammad Nabi,0
Ibrahim Zadran,Hamid Hassan,Shapoor Zadran,0
Ibrahim Zadran,Hamid Hassan,Aftab Alam,0
Ibrahim Zadran,Hamid Hassan,Shafiqullah,0
Ibrahim Zadran,Hamid Hassan,Mohammad Shahzad,0
Ibrahim Zadran,Hamid Hassan,Noor Ali Zadran,0
Ibrahim Zadran,Hamid Hassan,Hashmatullah Shahidi,0
Ibrahim Zadran,Hamid Hassan,Mujeeb Ur Rahman,0
Ibrahim Zadran,Hamid Hassan,Sayed Shirzad,0
Ibrahim Zadran,Hamid Hassan,Nawroz Mangal,0
Hamid Hassan,Sharafuddin Ashraf,Yamin Ahmadzai,0
Hamid Hassan,Dawlat Zadran,Sharafuddin Ashraf,0
Hamid Hassan,Sharafuddin Ashraf,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Sharafuddin Ashraf,0
Hamid Hassan,Sharafuddin Ashraf,Shapoor Zadran,0
Hamid Hassan,Aftab Alam,Sharafuddin Ashraf,0
Hamid Hassan,Sharafuddin Ashraf,Shafiqullah,0
Hamid Hassan,Sharafuddin Ashraf,Mohammad Shahzad,0
Hamid Hassan,Sharafuddin Ashraf,Noor Ali Zadran,0
Hamid Hassan,Sharafuddin Ashraf,Hashmatullah Shahidi,0
Hamid Hassan,Sharafuddin Ashraf,Mujeeb Ur Rahman,0
Hamid Hassan,Sharafuddin Ashraf,Sayed Shirzad,0
Hamid Hassan,Sharafuddin Ashraf,Nawroz Mangal,0
Hamid Hassan,Dawlat Zadran,Yamin Ahmadzai,0
Hamid Hassan,Yamin Ahmadzai,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Yamin Ahmadzai,0
Hamid Hassan,Yamin Ahmadzai,Shapoor Zadran,0
Hamid Hassan,Aftab Alam,Yamin Ahmadzai,0
Hamid Hassan,Yamin Ahmadzai,Shafiqullah,0
Hamid Hassan,Yamin Ahmadzai,Mohammad Shahzad,0
Hamid Hassan,Yamin Ahmadzai,Noor Ali Zadran,0
Hamid Hassan,Yamin Ahmadzai,Hashmatullah Shahidi,0
Hamid Hassan,Yamin Ahmadzai,Mujeeb Ur Rahman,0
Hamid Hassan,Yamin Ahmadzai,Sayed Shirzad,0
Hamid Hassan,Yamin Ahmadzai,Nawroz Mangal,0
Hamid Hassan,Dawlat Zadran,Gulbadin Naib,35.5
Hamid Hassan,Dawlat Zadran,Mohammad Nabi,20.33333333
Hamid Hassan,Dawlat Zadran,Shapoor Zadran,7.75
Hamid Hassan,Dawlat Zadran,Aftab Alam,7.5
Hamid Hassan,Dawlat Zadran,Shafiqullah,30
Hamid Hassan,Dawlat Zadran,Mohammad Shahzad,38.66666667
Hamid Hassan,Dawlat Zadran,Noor Ali Zadran,0
Hamid Hassan,Dawlat Zadran,Hashmatullah Shahidi,19.5
Hamid Hassan,Dawlat Zadran,Mujeeb Ur Rahman,15.5
Hamid Hassan,Dawlat Zadran,Sayed Shirzad,0
Hamid Hassan,Dawlat Zadran,Nawroz Mangal,25.5
Hamid Hassan,Mohammad Nabi,Gulbadin Naib,27.4
Hamid Hassan,Shapoor Zadran,Gulbadin Naib,0
Hamid Hassan,Aftab Alam,Gulbadin Naib,15
Hamid Hassan,Shafiqullah,Gulbadin Naib,0
Hamid Hassan,Mohammad Shahzad,Gulbadin Naib,34
Hamid Hassan,Noor Ali Zadran,Gulbadin Naib,39.5
Hamid Hassan,Hashmatullah Shahidi,Gulbadin Naib,36.4
Hamid Hassan,Mujeeb Ur Rahman,Gulbadin Naib,32.66666667
Hamid Hassan,Sayed Shirzad,Gulbadin Naib,0
Hamid Hassan,Nawroz Mangal,Gulbadin Naib,0
Hamid Hassan,Mohammad Nabi,Shapoor Zadran,23.4
Hamid Hassan,Mohammad Nabi,Aftab Alam,20.4
Hamid Hassan,Mohammad Nabi,Shafiqullah,46
Hamid Hassan,Mohammad Nabi,Mohammad Shahzad,53
Hamid Hassan,Mohammad Nabi,Noor Ali Zadran,40
Hamid Hassan,Mohammad Nabi,Hashmatullah Shahidi,29.6
Hamid Hassan,Mohammad Nabi,Mujeeb Ur Rahman,21
Hamid Hassan,Mohammad Nabi,Sayed Shirzad,0
Hamid Hassan,Mohammad Nabi,Nawroz Mangal,42.6
Hamid Hassan,Aftab Alam,Shapoor Zadran,16
Hamid Hassan,Shapoor Zadran,Shafiqullah,30
Hamid Hassan,Shapoor Zadran,Mohammad Shahzad,0
Hamid Hassan,Shapoor Zadran,Noor Ali Zadran,0
Hamid Hassan,Shapoor Zadran,Hashmatullah Shahidi,0
Hamid Hassan,Shapoor Zadran,Mujeeb Ur Rahman,0
Hamid Hassan,Shapoor Zadran,Sayed Shirzad,0
Hamid Hassan,Shapoor Zadran,Nawroz Mangal,25.8
Hamid Hassan,Aftab Alam,Shafiqullah,0
Hamid Hassan,Aftab Alam,Mohammad Shahzad,0
Hamid Hassan,Aftab Alam,Noor Ali Zadran,42
Hamid Hassan,Aftab Alam,Hashmatullah Shahidi,44
Hamid Hassan,Aftab Alam,Mujeeb Ur Rahman,0
Hamid Hassan,Aftab Alam,Sayed Shirzad,0
Hamid Hassan,Aftab Alam,Nawroz Mangal,41
Hamid Hassan,Shafiqullah,Mohammad Shahzad,0
Hamid Hassan,Shafiqullah,Noor Ali Zadran,0
Hamid Hassan,Shafiqullah,Hashmatullah Shahidi,0
Hamid Hassan,Shafiqullah,Mujeeb Ur Rahman,0
Hamid Hassan,Shafiqullah,Sayed Shirzad,0
Hamid Hassan,Shafiqullah,Nawroz Mangal,34
Hamid Hassan,Mohammad Shahzad,Noor Ali Zadran,0
Hamid Hassan,Hashmatullah Shahidi,Mohammad Shahzad,18
Mujeeb Ur Rahman,Hamid Hassan,Mohammad Shahzad,14
Hamid Hassan,Mohammad Shahzad,Sayed Shirzad,0
Hamid Hassan,Nawroz Mangal,Mohammad Shahzad,0
Hamid Hassan,Hashmatullah Shahidi,Noor Ali Zadran,68.5
Hamid Hassan,Mujeeb Ur Rahman,Noor Ali Zadran,0
Hamid Hassan,Sayed Shirzad,Noor Ali Zadran,0
