,player-1,player-2,player-3,avg
322,SW Billings,JJ Roy,JC Buttler,94.3076923076923
323,SW Billings,MW Parkinson,JJ Roy,0.0
324,SW Billings,JJ Roy,OP Stone,0.0
325,SW Billings,JJ Roy,JM Anderson,0.0
326,SW Billings,JJ Roy,C Overton,0.0
327,SW Billings,JJ Roy,DJ Malan,0.0
328,SW Billings,JJ Roy,AD Hales,78.0
329,SW Billings,JJ Roy,MA Wood,59.125
330,SW Billings,JJ Roy,S Mahmood,56.333333333333336
331,SW Billings,JJ Roy,BA Stokes,82.5
332,SW Billings,JJ Roy,BT Foakes,0.0
333,SW Billings,JJ Roy,EJG Morgan,99.55555555555556
334,SW Billings,JJ Roy,JT Ball,61.8
335,SW Billings,JE Root,BM Duckett,0.0
336,SW Billings,AU Rashid,JE Root,77.46666666666667
337,SW Billings,JE Root,CJ Jordan,65.0
338,SW Billings,ST Finn,JE Root,73.71428571428571
339,SW Billings,IR Bell,JE Root,0.0
340,SW Billings,CR Woakes,JE Root,90.33333333333333
341,SW Billings,JE Root,T Banton,0.0
342,SW Billings,RJW Topley,JE Root,0.0
343,SW Billings,JM Vince,JE Root,0.0
344,SW Billings,JE Root,RS Bopara,0.0
345,SW Billings,JE Root,GS Ballance,0.0
346,SW Billings,JE Root,DJ Willey,71.33333333333333
347,SW Billings,JE Root,TK Curran,68.66666666666667
348,SW Billings,JE Root,MM Ali,76.0
349,SW Billings,JE Root,LA Dawson,0.0
350,SW Billings,JE Root,JC Buttler,93.83333333333333
351,SW Billings,MW Parkinson,JE Root,0.0
352,SW Billings,OP Stone,JE Root,0.0
353,SW Billings,JE Root,JM Anderson,0.0
354,SW Billings,JE Root,C Overton,0.0
355,SW Billings,DJ Malan,JE Root,0.0
356,SW Billings,JE Root,AD Hales,100.5
357,SW Billings,JE Root,MA Wood,72.5
358,SW Billings,JE Root,S Mahmood,0.0
359,SW Billings,BA Stokes,JE Root,101.14285714285714
360,SW Billings,JE Root,BT Foakes,0.0
361,SW Billings,JE Root,EJG Morgan,110.92857142857143
362,SW Billings,JE Root,JT Ball,47.75
363,SW Billings,AU Rashid,BM Duckett,125.0
364,SW Billings,BM Duckett,CJ Jordan,0.0
365,SW Billings,ST Finn,BM Duckett,0.0
366,SW Billings,IR Bell,BM Duckett,0.0
367,SW Billings,CR Woakes,BM Duckett,152.0
368,SW Billings,BM Duckett,T Banton,0.0
369,SW Billings,RJW Topley,BM Duckett,0.0
370,SW Billings,JM Vince,BM Duckett,157.0
371,SW Billings,BM Duckett,RS Bopara,0.0
372,SW Billings,BM Duckett,GS Ballance,0.0
373,SW Billings,BM Duckett,DJ Willey,0.0
374,SW Billings,BM Duckett,TK Curran,0.0
375,SW Billings,BM Duckett,MM Ali,126.0
376,SW Billings,BM Duckett,LA Dawson,0.0
377,SW Billings,BM Duckett,JC Buttler,150.0
378,SW Billings,MW Parkinson,BM Duckett,0.0
379,SW Billings,OP Stone,BM Duckett,0.0
380,SW Billings,BM Duckett,JM Anderson,0.0
381,SW Billings,BM Duckett,C Overton,0.0
382,SW Billings,DJ Malan,BM Duckett,0.0
383,SW Billings,BM Duckett,AD Hales,0.0
384,SW Billings,BM Duckett,MA Wood,0.0
385,SW Billings,BM Duckett,S Mahmood,0.0
386,SW Billings,BA Stokes,BM Duckett,172.0
387,SW Billings,BM Duckett,BT Foakes,0.0
388,SW Billings,BM Duckett,EJG Morgan,0.0
389,SW Billings,BM Duckett,JT Ball,125.0
390,SW Billings,AU Rashid,CJ Jordan,61.5
391,SW Billings,ST Finn,AU Rashid,37.57142857142857
392,SW Billings,IR Bell,AU Rashid,0.0
393,SW Billings,CR Woakes,AU Rashid,76.28571428571429
394,SW Billings,AU Rashid,T Banton,73.0
395,SW Billings,RJW Topley,AU Rashid,46.0
396,SW Billings,JM Vince,AU Rashid,71.5
397,SW Billings,AU Rashid,RS Bopara,0.0
398,SW Billings,AU Rashid,GS Ballance,0.0
399,SW Billings,AU Rashid,DJ Willey,44.888888888888886
400,SW Billings,AU Rashid,TK Curran,58.8
401,SW Billings,AU Rashid,MM Ali,48.3
402,SW Billings,AU Rashid,LA Dawson,0.0
403,SW Billings,AU Rashid,JC Buttler,67.76923076923077
404,SW Billings,MW Parkinson,AU Rashid,0.0
405,SW Billings,OP Stone,AU Rashid,0.0
406,SW Billings,AU Rashid,JM Anderson,0.0
407,SW Billings,AU Rashid,C Overton,0.0
408,SW Billings,DJ Malan,AU Rashid,0.0
409,SW Billings,AU Rashid,AD Hales,67.5
410,SW Billings,AU Rashid,MA Wood,42.25
411,SW Billings,AU Rashid,S Mahmood,49.0
412,SW Billings,BA Stokes,AU Rashid,70.5
413,SW Billings,AU Rashid,BT Foakes,0.0
