,player-1,player-2,player-3,avg
341,NT Broom,TWM Latham,AF Milne,152.0
342,NT Broom,TWM Latham,C Munro,112.36363636363636
343,NT Broom,TWM Latham,AP Devcich,0.0
344,NT Broom,TWM Latham,KA Jamieson,0.0
345,NT Broom,TWM Latham,TA Blundell,0.0
346,NT Broom,TWM Latham,C de Grandhomme,24.666666666666668
347,NT Broom,TWM Latham,IS Sodhi,68.8
348,NT Broom,TWM Latham,LH Ferguson,64.85714285714286
349,NT Broom,TWM Latham,HK Bennett,124.5
350,NT Broom,TWM Latham,L Ronchi,145.28571428571428
351,NT Broom,TWM Latham,MJ McClenaghan,0.0
352,NT Broom,TWM Latham,SC Kuggeleijn,123.5
353,NT Broom,TWM Latham,LRPL Taylor,107.81818181818181
354,NT Broom,TWM Latham,JS Patel,127.5
355,NT Broom,TWM Latham,MS Chapman,0.0
356,NT Broom,TWM Latham,BB McCullum,0.0
357,NT Broom,TWM Latham,NL McCullum,0.0
358,NT Broom,TWM Latham,GD Elliott,0.0
359,NT Broom,TWM Latham,BJ Watling,0.0
360,NT Broom,TWM Latham,BM Wheeler,0.0
361,NT Broom,TWM Latham,GH Worker,97.0
362,NT Broom,TWM Latham,TG Southee,66.75
363,TWM Latham,MJ Henry,DAJ Bracewell,20.0
364,AW Mathieson,TWM Latham,DAJ Bracewell,0.0
365,TWM Latham,TA Boult,DAJ Bracewell,46.0
366,TWM Latham,DL Vettori,DAJ Bracewell,0.0
367,TWM Latham,MJ Santner,DAJ Bracewell,56.666666666666664
368,TWM Latham,AF Milne,DAJ Bracewell,60.5
369,TWM Latham,C Munro,DAJ Bracewell,72.57142857142857
370,TWM Latham,AP Devcich,DAJ Bracewell,0.0
371,TWM Latham,KA Jamieson,DAJ Bracewell,0.0
372,TWM Latham,TA Blundell,DAJ Bracewell,0.0
373,TWM Latham,C de Grandhomme,DAJ Bracewell,94.0
374,TWM Latham,IS Sodhi,DAJ Bracewell,69.5
