,player-1,player-2,player-3,combined_avg,sum_of_individual
632,BE Hendricks,F du Plessis,RR Hendricks,92.0,70.36
633,F du Plessis,T Shamsi,RR Hendricks,71.83333333333333,69.36
634,Imran Tahir,F du Plessis,RR Hendricks,78.6,71.06
635,F du Plessis,K Rabada,RR Hendricks,79.15384615384616,72.78
636,F du Plessis,RR Hendricks,AL Phehlukwayo,82.0909090909091,79.41
637,F du Plessis,RR Hendricks,A Nortje,86.0,70.65
638,D Pretorius,F du Plessis,RR Hendricks,87.33333333333331,75.5
639,PWA Mulder,DA Miller,F du Plessis,83.2,82.62
640,PWA Mulder,F du Plessis,AB de Villiers,113.0,97.63
641,PWA Mulder,Imran Tahir,F du Plessis,82.5,54.86
642,PWA Mulder,F du Plessis,K Rabada,70.85714285714286,56.58
643,PWA Mulder,F du Plessis,AL Phehlukwayo,66.0,63.209999999999994
644,PWA Mulder,F du Plessis,A Nortje,97.0,54.449999999999996
645,PWA Mulder,D Pretorius,F du Plessis,81.0,59.3
646,F du Plessis,T Shamsi,CH Morris,80.75,58.73
647,Imran Tahir,F du Plessis,CH Morris,63.85714285714285,60.43
648,F du Plessis,K Rabada,CH Morris,65.92857142857143,62.15
649,F du Plessis,CH Morris,AL Phehlukwayo,73.94444444444444,68.78
650,D Pretorius,F du Plessis,CH Morris,71.0,64.87
651,DA Miller,F du Plessis,AB de Villiers,124.79310344827586,119.69
652,DA Miller,Imran Tahir,F du Plessis,80.55319148936171,76.92
653,DA Miller,F du Plessis,RR Rossouw,119.35294117647058,115.64
654,DA Miller,F du Plessis,MN van Wyk,152.0,98.72
655,DA Miller,F du Plessis,VD Philander,82.5,79.47
656,DA Miller,F du Plessis,A Nortje,90.0,76.51
657,DA Miller,D Pretorius,F du Plessis,93.3846153846154,81.36
658,F du Plessis,AB de Villiers,T Shamsi,133.33333333333334,90.22999999999999
659,Imran Tahir,F du Plessis,AB de Villiers,99.575,91.93
660,K Rabada,F du Plessis,AB de Villiers,98.56666666666666,93.65
661,D Pretorius,F du Plessis,AB de Villiers,115.33333333333331,96.37
662,Imran Tahir,F du Plessis,T Shamsi,67.42857142857143,47.46
663,K Rabada,F du Plessis,T Shamsi,54.75,49.18
664,F du Plessis,T Shamsi,RR Rossouw,102.0,86.18
665,F du Plessis,T Shamsi,AL Phehlukwayo,57.08333333333334,55.81
666,D Pretorius,F du Plessis,T Shamsi,105.75,51.9
667,Imran Tahir,F du Plessis,M de Lange,55.0,47.46
