,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
3536,D Pretorius,JP Duminy,WD Parnell,AL Phehlukwayo,76.0,46.400000000000006
3537,DW Steyn,D Pretorius,JP Duminy,AL Phehlukwayo,77.0,42.75
3538,K Rabada,JP Duminy,RR Hendricks,AL Phehlukwayo,83.25,59.47
3539,K Rabada,RR Rossouw,JP Duminy,AL Phehlukwayo,132.0,76.29
3540,K Rabada,L Ngidi,JP Duminy,AL Phehlukwayo,45.2,37.68
3541,K Rabada,DW Steyn,JP Duminy,AL Phehlukwayo,52.2,40.03
3542,L Ngidi,JP Duminy,RR Hendricks,AL Phehlukwayo,73.2,57.86
3543,DW Steyn,JP Duminy,RR Hendricks,AL Phehlukwayo,68.0,60.209999999999994
3544,RR Rossouw,JP Duminy,WD Parnell,AL Phehlukwayo,125.0,80.67999999999999
3545,DW Steyn,RR Rossouw,JP Duminy,AL Phehlukwayo,133.5,77.02999999999999
3546,DW Steyn,L Ngidi,JP Duminy,AL Phehlukwayo,64.0,38.42
3547,DW Steyn,JP Duminy,WD Parnell,AL Phehlukwayo,56.0,44.42
3548,K Rabada,D Pretorius,JP Duminy,WD Parnell,49.75,39.769999999999996
3549,K Rabada,L Ngidi,JP Duminy,RR Hendricks,107.5,51.230000000000004
3550,K Rabada,DW Steyn,JP Duminy,RR Hendricks,71.0,53.58
3551,K Rabada,JP Duminy,WD Parnell,RR Rossouw,91.33333333333331,74.05000000000001
3552,K Rabada,DW Steyn,JP Duminy,RR Rossouw,117.0,70.4
3553,K Rabada,L Ngidi,JP Duminy,HE van der Dussen,67.33333333333333,64.84
3554,K Rabada,DW Steyn,JP Duminy,WD Parnell,49.5,37.79
3555,DW Steyn,L Ngidi,JP Duminy,RR Hendricks,54.5,51.97
3556,DW Steyn,JP Duminy,WD Parnell,RR Rossouw,118.5,74.78999999999999
3557,HM Amla,CH Morris,AB de Villiers,T Shamsi,132.5,99.43
3558,H Klaasen,HM Amla,AB de Villiers,T Shamsi,116.0,115.46000000000001
3559,Q de Kock,HM Amla,AB de Villiers,T Shamsi,136.0,130.29
3560,Q de Kock,HM Amla,CH Morris,T Shamsi,114.0,98.78999999999999
3561,Imran Tahir,HM Amla,CH Morris,T Shamsi,71.5,56.660000000000004
