,player-1,player-2,combined_avg,sum_of_individual
226,Imad Wasim,Asif Ali,52.25,41.78
227,Imad Wasim,Shaheen Shah Afridi,30.54545455,20.93
228,Imad Wasim,Mohammad Rizwan,44.23809524,40.34
229,Hasan Ali,Hussain Talat,61.0,7.56
230,Abid Ali,Junaid Khan,56.0,48.19
231,Mohammad Amir,Junaid Khan,5.4,4.890000000000001
232,Fakhar Zaman,Junaid Khan,50.26666667,43.839999999999996
233,Usman Shinwari,Junaid Khan,1.8333333330000001,0.8200000000000001
234,Babar Azam,Junaid Khan,51.76190476,45.78
235,Fawad Alam,Junaid Khan,7.333333333,6.44
236,Saad Nasim,Junaid Khan,34.33333333,33.44
237,Sami Aslam,Junaid Khan,49.0,19.94
238,Sharjeel Khan,Junaid Khan,58.0,44.58
239,Asif Ali,Junaid Khan,28.5,23.91
240,Azhar Ali,Junaid Khan,44.88888889,35.89
241,Zulfiqar Babar,Junaid Khan,5.0,1.44
242,Shaheen Shah Afridi,Junaid Khan,8.0,3.06
243,Mohammad Rizwan,Junaid Khan,23.9,22.470000000000002
244,Rumman Raees,Hasan Ali,11.625,8.559999999999999
245,Rumman Raees,Mohammad Amir,11.0,7.45
246,Rumman Raees,Faheem Ashraf,14.16666667,10.85
247,Rumman Raees,Mohammad Nawaz,28.0,16.27
248,Hasan Ali,Mohammad Hasnain,20.0,11.16
249,Hasan Ali,Faheem Ashraf,15.13333333,13.41
250,Mohammad Hafeez,Hasan Ali,39.14705882,38.24
251,Hasan Ali,Mohammad Irfan,9.0,5.989999999999999
252,Hasan Ali,Asif Ali,30.38461538,29.029999999999998
253,Hasan Ali,Shaheen Shah Afridi,19.9,8.18
254,Mohammad Abbas,Shan Masood,36.33333333,22.2
255,Mohammad Abbas,Faheem Ashraf,21.0,7.85
256,Mohammad Abbas,Mohammad Rizwan,42.33333333,22.03
257,Mohammad Amir,Abid Ali,74.0,52.2
258,Abid Ali,Mohammad Hasnain,72.5,53.35
259,Shan Masood,Abid Ali,81.0,69.95
260,Usman Shinwari,Abid Ali,64.0,48.13
261,Babar Azam,Abid Ali,95.0,93.09
262,Mohammad Nawaz,Abid Ali,74.0,61.019999999999996
263,Mohammad Rizwan,Abid Ali,114.0,69.78
264,Shan Masood,Mohammad Amir,40.0,26.65
265,Faheem Ashraf,Mohammad Amir,18.55555556,12.3
266,Babar Azam,Mohammad Amir,52.55813953,49.790000000000006
267,Mohammad Hafeez,Mohammad Amir,38.12903226,37.13
268,Mohammad Nawaz,Mohammad Amir,21.0,17.72
269,Sami Aslam,Mohammad Amir,36.5,23.95
270,Sharjeel Khan,Mohammad Amir,55.41666667,48.59
271,Anwar Ali,Mohammad Amir,16.0,13.620000000000001
272,Faheem Ashraf,Mohammad Hasnain,14.0,13.45
273,Babar Azam,Mohammad Hasnain,111.5,50.940000000000005
274,Mohammad Hafeez,Mohammad Hasnain,43.5,38.28
275,Asif Ali,Mohammad Hasnain,33.5,29.07
276,Shaheen Shah Afridi,Mohammad Hasnain,47.0,8.219999999999999
277,Mohammad Rizwan,Mohammad Hasnain,73.0,27.630000000000003
278,Fakhar Zaman,Faheem Ashraf,64.35294118,51.25
279,Fakhar Zaman,Usman Shinwari,58.76923077,43.78
280,Fakhar Zaman,Asif Ali,75.46666667,66.87
281,Fakhar Zaman,Shah Afridi,88.0,43.4
282,Fakhar Zaman,Azhar Ali,86.66666667,78.85
283,Shan Masood,Faheem Ashraf,50.5,30.049999999999997
284,Shan Masood,Mohammad Rizwan,68.4,44.230000000000004
285,Mohammad Nawaz,Faheem Ashraf,46.0,21.119999999999997
286,Asif Ali,Faheem Ashraf,35.0,31.32
287,Faheem Ashraf,Mohammad Rizwan,78.5,29.880000000000003
288,Sohail Khan,Younis Khan,28.0,20.0
289,Sohail Khan,Babar Azam,117.0,48.34
290,Sohail Khan,Nasir Jamshed,4.0,3.5
291,Sohail Khan,Sohaib Maqsood,21.5,19.86
292,Sohail Khan,Mohammad Irfan,5.25,3.43
293,Sohail Khan,Azhar Ali,101.0,38.45
294,Asad Shafiq,Babar Azam,68.0,61.34
295,Mohammad Hafeez,Asad Shafiq,52.16666667,48.68
296,Asad Shafiq,Mohammad Irfan,19.5,16.43
297,Asad Shafiq,Azhar Ali,74.0,51.45
298,Asad Shafiq,Ahmed Shehzad,70.0,40.879999999999995
299,Asad Shafiq,Hammad Azam,19.5,16.0
300,Usman Shinwari,Mohammad Rizwan,27.2,22.41
301,Babar Azam,Younis Khan,71.0,62.34
302,Mohammad Hafeez,Younis Khan,72.33333333,49.68
303,Sohaib Maqsood,Younis Khan,43.66666667,33.86
304,Mohammad Irfan,Younis Khan,17.83333333,17.43
305,Younis Khan,Shahid Afridi,48.6,39.879999999999995
306,Younis Khan,Ahmed Shehzad,45.8,41.879999999999995
307,Mohammad Nawaz,Babar Azam,63.06666667,58.61
308,Sohaib Maqsood,Babar Azam,72.0,62.2
309,Sharjeel Khan,Babar Azam,100.7857143,89.48
310,Shah Afridi,Babar Azam,46.0,45.34
311,Babar Azam,Ahmed Shehzad,71.90909091,70.22
312,Mohammad Hafeez,Sohaib Maqsood,52.0,49.54
313,Mohammad Hafeez,Mohammad Irfan,44.75,33.11
314,Mohammad Hafeez,Shahid Afridi,82.0,55.56
315,Mohammad Hafeez,Sharjeel Khan,84.14285714,76.82
316,Mohammad Hafeez,Anwar Ali,59.16666667,41.85
317,Mohammad Hafeez,Asif Ali,61.75,56.15
