player-1,player-2,player-3,avg
Iftikhar Ahmed,Shadab Khan,Mohammad Hasnain,0
Iftikhar Ahmed,Fakhar Zaman,Shadab Khan,95
Iftikhar Ahmed,Shan Masood,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Faheem Ashraf,0
Iftikhar Ahmed,Sohail Khan,Shadab Khan,0
Iftikhar Ahmed,Asad Shafiq,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Usman Shinwari,30
Iftikhar Ahmed,Shadab Khan,Younis Khan,0
Iftikhar Ahmed,Shadab Khan,Babar Azam,103
Iftikhar Ahmed,Shadab Khan,Mohammad Hafeez,0
Iftikhar Ahmed,Nasir Jamshed,Shadab Khan,0
Iftikhar Ahmed,Fawad Alam,Shadab Khan,0
Iftikhar Ahmed,Mohammad Nawaz,Shadab Khan,28
Iftikhar Ahmed,Sohaib Maqsood,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Mohammad Irfan,0
Iftikhar Ahmed,Shadab Khan,Shahid Afridi,0
Iftikhar Ahmed,Shadab Khan,Saad Nasim,0
Iftikhar Ahmed,Sami Aslam,Shadab Khan,0
Iftikhar Ahmed,Sharjeel Khan,Shadab Khan,0
Iftikhar Ahmed,Anwar Ali,Shadab Khan,0
Iftikhar Ahmed,Asif Ali,Shadab Khan,0
Iftikhar Ahmed,Shah Afridi,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Azhar Ali,0
Iftikhar Ahmed,Shadab Khan,Zulfiqar Babar,0
Iftikhar Ahmed,Shadab Khan,Ahmed Shehzad,0
Iftikhar Ahmed,Saeed Ajmal,Shadab Khan,0
Iftikhar Ahmed,Shaheen Shah Afridi,Shadab Khan,0
Iftikhar Ahmed,Shadab Khan,Hammad Azam,0
Iftikhar Ahmed,Shadab Khan,Mohammad Rizwan,0
Iftikhar Ahmed,Shadab Khan,Bilawal Bhatti,0
Iftikhar Ahmed,Saad Ali,Bilal Asif,0
Iftikhar Ahmed,Saad Ali,Aamer Yamin,0
Iftikhar Ahmed,Umar Gul,Saad Ali,0
Iftikhar Ahmed,Umar Akmal,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Zafar Gohar,0
Iftikhar Ahmed,Saad Ali,Mohammad Sami,0
Iftikhar Ahmed,Saad Ali,Wahab Riaz,0
Iftikhar Ahmed,Rahat Ali,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Imam-ul-Haq,0
Iftikhar Ahmed,Saad Ali,Haris Sohail,0
Iftikhar Ahmed,Saad Ali,Kamran Akmal,0
Iftikhar Ahmed,Misbah-ul-Haq,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Ehsan Adil,0
Iftikhar Ahmed,Imad Wasim,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Hussain Talat,0
Iftikhar Ahmed,Saad Ali,Junaid Khan,0
Iftikhar Ahmed,Saad Ali,Rumman Raees,0
Iftikhar Ahmed,Hasan Ali,Saad Ali,0
Iftikhar Ahmed,Mohammad Abbas,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Abid Ali,0
Iftikhar Ahmed,Saad Ali,Mohammad Amir,0
Iftikhar Ahmed,Saad Ali,Mohammad Hasnain,0
Iftikhar Ahmed,Fakhar Zaman,Saad Ali,0
Iftikhar Ahmed,Shan Masood,Saad Ali,0
Iftikhar Ahmed,Faheem Ashraf,Saad Ali,0
Iftikhar Ahmed,Sohail Khan,Saad Ali,0
Iftikhar Ahmed,Asad Shafiq,Saad Ali,0
Iftikhar Ahmed,Usman Shinwari,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Younis Khan,0
Iftikhar Ahmed,Saad Ali,Babar Azam,0
Iftikhar Ahmed,Saad Ali,Mohammad Hafeez,0
Iftikhar Ahmed,Nasir Jamshed,Saad Ali,0
Iftikhar Ahmed,Fawad Alam,Saad Ali,0
Iftikhar Ahmed,Mohammad Nawaz,Saad Ali,0
Iftikhar Ahmed,Sohaib Maqsood,Saad Ali,0
Iftikhar Ahmed,Mohammad Irfan,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Shahid Afridi,0
Iftikhar Ahmed,Saad Ali,Saad Nasim,0
Iftikhar Ahmed,Sami Aslam,Saad Ali,0
Iftikhar Ahmed,Sharjeel Khan,Saad Ali,0
Iftikhar Ahmed,Anwar Ali,Saad Ali,0
Iftikhar Ahmed,Asif Ali,Saad Ali,0
Iftikhar Ahmed,Shah Afridi,Saad Ali,0
Iftikhar Ahmed,Azhar Ali,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Zulfiqar Babar,0
Iftikhar Ahmed,Saad Ali,Ahmed Shehzad,0
Iftikhar Ahmed,Saeed Ajmal,Saad Ali,0
Iftikhar Ahmed,Shaheen Shah Afridi,Saad Ali,0
Iftikhar Ahmed,Hammad Azam,Saad Ali,0
Iftikhar Ahmed,Saad Ali,Mohammad Rizwan,0
Iftikhar Ahmed,Bilawal Bhatti,Saad Ali,0
Iftikhar Ahmed,Aamer Yamin,Bilal Asif,0
Iftikhar Ahmed,Umar Gul,Bilal Asif,0
Iftikhar Ahmed,Umar Akmal,Bilal Asif,0
Iftikhar Ahmed,Zafar Gohar,Bilal Asif,0
Iftikhar Ahmed,Mohammad Sami,Bilal Asif,0
Iftikhar Ahmed,Wahab Riaz,Bilal Asif,0
Iftikhar Ahmed,Rahat Ali,Bilal Asif,0
Iftikhar Ahmed,Imam-ul-Haq,Bilal Asif,0
Iftikhar Ahmed,Haris Sohail,Bilal Asif,0
Iftikhar Ahmed,Kamran Akmal,Bilal Asif,0
Iftikhar Ahmed,Misbah-ul-Haq,Bilal Asif,0
Iftikhar Ahmed,Ehsan Adil,Bilal Asif,0
Iftikhar Ahmed,Imad Wasim,Bilal Asif,0
Iftikhar Ahmed,Hussain Talat,Bilal Asif,0
Iftikhar Ahmed,Junaid Khan,Bilal Asif,0
Iftikhar Ahmed,Rumman Raees,Bilal Asif,0
Iftikhar Ahmed,Hasan Ali,Bilal Asif,0
Iftikhar Ahmed,Mohammad Abbas,Bilal Asif,0
Iftikhar Ahmed,Abid Ali,Bilal Asif,0
Iftikhar Ahmed,Mohammad Amir,Bilal Asif,0
Iftikhar Ahmed,Mohammad Hasnain,Bilal Asif,0
Iftikhar Ahmed,Fakhar Zaman,Bilal Asif,0
Iftikhar Ahmed,Shan Masood,Bilal Asif,0
Iftikhar Ahmed,Faheem Ashraf,Bilal Asif,0
Iftikhar Ahmed,Sohail Khan,Bilal Asif,0
Iftikhar Ahmed,Asad Shafiq,Bilal Asif,0
Iftikhar Ahmed,Usman Shinwari,Bilal Asif,0
Iftikhar Ahmed,Younis Khan,Bilal Asif,0
Iftikhar Ahmed,Babar Azam,Bilal Asif,0
Iftikhar Ahmed,Mohammad Hafeez,Bilal Asif,0
Iftikhar Ahmed,Nasir Jamshed,Bilal Asif,0
Iftikhar Ahmed,Fawad Alam,Bilal Asif,0
Iftikhar Ahmed,Mohammad Nawaz,Bilal Asif,0
Iftikhar Ahmed,Sohaib Maqsood,Bilal Asif,0
Iftikhar Ahmed,Mohammad Irfan,Bilal Asif,0
Iftikhar Ahmed,Shahid Afridi,Bilal Asif,0
Iftikhar Ahmed,Saad Nasim,Bilal Asif,0
Iftikhar Ahmed,Sami Aslam,Bilal Asif,0
Iftikhar Ahmed,Sharjeel Khan,Bilal Asif,0
Iftikhar Ahmed,Anwar Ali,Bilal Asif,0
Iftikhar Ahmed,Asif Ali,Bilal Asif,0
Iftikhar Ahmed,Shah Afridi,Bilal Asif,0
Iftikhar Ahmed,Azhar Ali,Bilal Asif,0
Iftikhar Ahmed,Zulfiqar Babar,Bilal Asif,0
