,player-1,player-2,combined_avg,sum_of_individual
147,Hasan Ali,Faheem Ashraf,15.133333333333333,13.41
148,Babar Azam,Younis Khan,71.0,62.34
149,Ahmed Shehzad,Younis Khan,45.8,41.879999999999995
150,Sohail Khan,Younis Khan,28.0,20.0
151,Younis Khan,Yasir Shah,29.0,22.52
152,Haris Sohail,Imad Wasim,67.92307692307692,58.31
153,Mohammad Rizwan,Imad Wasim,44.23809523809524,40.34
154,Iftikhar Ahmed,Imad Wasim,44.0,35.31
155,Umar Akmal,Imad Wasim,48.77777777777778,42.92
156,Babar Azam,Imad Wasim,72.07142857142857,63.650000000000006
157,Imad Wasim,Yasir Shah,29.272727272727273,23.83
158,Bilal Asif,Imad Wasim,38.0,31.64
159,Haris Sohail,Azhar Ali,135.6,75.45
160,Junaid Khan,Azhar Ali,44.888888888888886,35.89
161,Ahmed Shehzad,Azhar Ali,62.2,60.33
162,Sohail Khan,Azhar Ali,101.0,38.45
163,Yasir Shah,Azhar Ali,41.857142857142854,40.97
164,Fakhar Zaman,Azhar Ali,86.66666666666667,78.85
165,Hammad Azam,Azhar Ali,90.5,35.45
166,Asad Shafiq,Azhar Ali,74.0,51.45
167,Wahab Riaz,Azhar Ali,44.90909090909091,43.88
168,Haris Sohail,Iftikhar Ahmed,78.0,57.0
169,Haris Sohail,Babar Azam,91.58333333333333,85.34
170,Shadab Khan,Haris Sohail,53.333333333333336,48.22
171,Usman Shinwari,Haris Sohail,45.166666666666664,40.38
172,Haris Sohail,Yasir Shah,54.44444444444444,45.519999999999996
173,Haris Sohail,Hammad Azam,70.5,40.0
174,Haris Sohail,Asad Shafiq,90.0,56.0
175,Haris Sohail,Wahab Riaz,49.64705882352941,48.43
176,Haris Sohail,Shoaib Malik,92.42857142857143,69.62
177,Umar Akmal,Mohammad Rizwan,56.3,46.64
178,Junaid Khan,Mohammad Rizwan,23.9,22.470000000000002
179,Ahmed Shehzad,Mohammad Rizwan,58.111111111111114,46.91
180,Usman Shinwari,Mohammad Rizwan,27.2,22.41
181,Mohammad Rizwan,Yasir Shah,40.42857142857143,27.55
182,Shoaib Malik,Mohammad Rizwan,55.56,51.650000000000006
183,Junaid Khan,Asif Ali,28.5,23.91
184,Asif Ali,Yasir Shah,33.666666666666664,28.99
185,Fakhar Zaman,Asif Ali,75.46666666666667,66.87
186,Wahab Riaz,Asif Ali,34.0,31.9
187,Imam-ul-Haq,Asif Ali,84.92857142857143,70.07
188,Asif Ali,Faheem Ashraf,35.0,31.32
189,Shadab Khan,Iftikhar Ahmed,30.0,25.22
190,Usman Shinwari,Iftikhar Ahmed,30.0,17.38
191,Fakhar Zaman,Iftikhar Ahmed,95.0,60.4
192,Iftikhar Ahmed,Wahab Riaz,27.75,25.43
193,Junaid Khan,Umar Akmal,29.285714285714285,25.05
194,Umar Akmal,Babar Azam,82.6,69.95
195,Umar Akmal,Sohail Khan,27.666666666666668,27.61
196,Umar Akmal,Wahab Riaz,38.5,33.04
197,Nasir Jamshed,Umar Akmal,46.5,25.11
198,Shoaib Malik,Umar Akmal,64.85714285714286,54.230000000000004
199,Umar Akmal,Faheem Ashraf,53.0,32.46
200,Ahmed Shehzad,Ehsan Adil,40.0,30.38
201,Ehsan Adil,Sohail Khan,9.5,8.5
202,Ehsan Adil,Wahab Riaz,15.5,13.93
203,Junaid Khan,Babar Azam,51.76190476190476,45.78
204,Usman Shinwari,Junaid Khan,1.8333333333333333,0.8200000000000001
205,Fakhar Zaman,Junaid Khan,50.266666666666666,43.839999999999996
206,Junaid Khan,Imam-ul-Haq,65.3,47.04
207,Babar Azam,Kamran Akmal,74.0,68.01
208,Ahmed Shehzad,Kamran Akmal,47.666666666666664,47.55
209,Wahab Riaz,Kamran Akmal,47.0,31.1
210,Shoaib Malik,Kamran Akmal,77.0,52.290000000000006
211,Shah Afridi,Babar Azam,46.0,45.34
212,Shah Afridi,Fakhar Zaman,88.0,43.4
213,Ahmed Shehzad,Babar Azam,71.9090909090909,70.22
214,Sohail Khan,Babar Azam,117.0,48.34
215,Bilal Asif,Babar Azam,64.0,58.67
216,Babar Azam,Asad Shafiq,68.0,61.34
217,Wahab Riaz,Babar Azam,64.92307692307692,53.77
218,Imam-ul-Haq,Babar Azam,93.90625,91.94
219,Shadab Khan,Fakhar Zaman,52.5,51.62
220,Shadab Khan,Faheem Ashraf,18.133333333333333,16.07
221,Ahmed Shehzad,Yasir Shah,39.5,30.4
222,Ahmed Shehzad,Bilal Asif,70.0,38.21
223,Ahmed Shehzad,Asad Shafiq,70.0,40.879999999999995
224,Ahmed Shehzad,Shoaib Malik,65.8,54.5
225,Usman Shinwari,Yasir Shah,6.0,5.8999999999999995
226,Usman Shinwari,Fakhar Zaman,58.76923076923077,43.78
227,Usman Shinwari,Imam-ul-Haq,50.46153846153846,46.980000000000004
228,Sohail Khan,Wahab Riaz,14.0,11.43
229,Nasir Jamshed,Sohail Khan,4.0,3.5
230,Fakhar Zaman,Yasir Shah,130.33333333333334,48.92
231,Asad Shafiq,Yasir Shah,24.0,21.52
232,Shoaib Malik,Yasir Shah,41.31578947368421,35.14
233,Fakhar Zaman,Imam-ul-Haq,93.54838709677419,90.0
234,Fakhar Zaman,Faheem Ashraf,64.3529411764706,51.25
235,Asad Shafiq,Hammad Azam,19.5,16.0
236,Shoaib Malik,Hammad Azam,74.0,29.62
237,Bilal Asif,Asad Shafiq,38.5,29.33
238,Shoaib Malik,Bilal Asif,65.33333333333333,42.95
239,Shoaib Malik,Asad Shafiq,75.83333333333333,45.620000000000005
240,Nasir Jamshed,Wahab Riaz,29.0,8.93
241,Imam-ul-Haq,Faheem Ashraf,55.666666666666664,54.45
