,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
4475,Kuldeep Yadav,RG Sharma,SN Thakur,RR Pant,117.66666666666669,91.33999999999999
4476,Kuldeep Yadav,RG Sharma,SN Thakur,DL Chahar,159.0,68.83999999999999
4477,Kuldeep Yadav,RG Sharma,SN Thakur,RA Jadeja,114.33333333333331,76.96
4478,Kuldeep Yadav,RG Sharma,SN Thakur,AR Patel,104.0,70.88
4479,Kuldeep Yadav,RG Sharma,S Kaul,HH Pandya,91.0,76.69999999999999
4480,Kuldeep Yadav,RG Sharma,S Kaul,MS Dhoni,99.0,85.69999999999999
4481,KL Rahul,Kuldeep Yadav,RG Sharma,NA Saini,133.33333333333334,106.76999999999998
4482,JJ Bumrah,Kuldeep Yadav,RG Sharma,NA Saini,80.5,69.03999999999999
4483,Kuldeep Yadav,RG Sharma,NA Saini,Mohammed Shami,75.0,70.69
4484,Kuldeep Yadav,RG Sharma,NA Saini,RA Jadeja,94.33333333333331,79.86
4485,KD Karthik,KL Rahul,Kuldeep Yadav,RG Sharma,214.0,113.41
4486,KL Rahul,Kuldeep Yadav,RG Sharma,JJ Bumrah,116.75,96.46999999999998
4487,KL Rahul,Kuldeep Yadav,RG Sharma,Mohammed Shami,109.88888888888887,98.11999999999999
4488,KL Rahul,Kuldeep Yadav,RG Sharma,RR Pant,167.42857142857142,121.66999999999999
