,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
760,JE Root,AU Rashid,CR Woakes,JM Vince,108.2,87.95
761,JJ Roy,LE Plunkett,AU Rashid,CR Woakes,79.5,63.98
762,JJ Roy,AU Rashid,CR Woakes,ST Finn,63.33333333333334,60.68
763,LE Plunkett,AU Rashid,CR Woakes,ST Finn,30.4,25.429999999999996
764,LE Plunkett,AU Rashid,CR Woakes,JM Vince,68.0,46.98
765,TK Curran,AU Rashid,CR Woakes,JM Vince,77.0,54.93
766,JC Archer,SM Curran,CR Woakes,EJG Morgan,75.0,57.67
767,SM Curran,JL Denly,CR Woakes,EJG Morgan,145.0,91.47
768,TK Curran,SM Curran,CR Woakes,EJG Morgan,89.5,68.57
769,SM Curran,CR Woakes,EJG Morgan,MW Parkinson,58.0,55.87
770,RJW Topley,AD Hales,CR Woakes,EJG Morgan,93.0,89.33
771,MA Wood,JM Bairstow,CR Woakes,EJG Morgan,105.0,94.83
772,MA Wood,JT Ball,CR Woakes,EJG Morgan,75.0,52.849999999999994
773,MA Wood,SW Billings,CR Woakes,EJG Morgan,142.0,79.44
774,MA Wood,AD Hales,CR Woakes,EJG Morgan,103.57142857142857,89.81
775,MA Wood,MM Ali,CR Woakes,EJG Morgan,71.0,64.24000000000001
776,MA Wood,JE Root,CR Woakes,EJG Morgan,103.44444444444444,96.46
777,MA Wood,JJ Roy,CR Woakes,EJG Morgan,98.6818181818182,90.74
778,MA Wood,LE Plunkett,CR Woakes,EJG Morgan,60.73333333333333,55.489999999999995
779,MA Wood,CR Woakes,EJG Morgan,ST Finn,58.0,52.19
780,MA Wood,JM Vince,CR Woakes,EJG Morgan,81.0,73.74000000000001
781,CJ Jordan,IR Bell,CR Woakes,EJG Morgan,125.5,99.35
782,RS Bopara,CJ Jordan,CR Woakes,EJG Morgan,159.0,63.35
783,CJ Jordan,CR Woakes,EJG Morgan,BA Stokes,110.0,88.42
784,MM Ali,CJ Jordan,CR Woakes,EJG Morgan,114.5,67.35
785,JL Denly,CJ Jordan,CR Woakes,EJG Morgan,139.0,89.44999999999999
786,TK Curran,CJ Jordan,CR Woakes,EJG Morgan,67.0,66.55
787,CJ Jordan,CR Woakes,EJG Morgan,ST Finn,146.0,55.300000000000004
788,CJ Jordan,SCJ Broad,CR Woakes,EJG Morgan,98.5,58.769999999999996
789,JM Vince,CJ Jordan,CR Woakes,EJG Morgan,88.0,76.85
790,JM Bairstow,SW Billings,CR Woakes,EJG Morgan,156.8,122.41
791,JM Bairstow,CR Woakes,EJG Morgan,BA Stokes,130.96428571428572,128.28
792,JC Archer,JM Bairstow,CR Woakes,EJG Morgan,106.92307692307692,95.50999999999999
793,JJ Roy,JM Bairstow,CR Woakes,EJG Morgan,147.51612903225808,133.71
794,JM Bairstow,JL Denly,CR Woakes,EJG Morgan,151.0,129.31
795,TK Curran,JM Bairstow,CR Woakes,EJG Morgan,108.92307692307692,106.41
796,JM Bairstow,CR Woakes,EJG Morgan,OP Stone,97.0,96.71000000000001
797,JM Vince,JM Bairstow,CR Woakes,EJG Morgan,124.6,116.71000000000001
798,JT Ball,AD Hales,CR Woakes,EJG Morgan,112.33333333333331,90.8
799,JT Ball,CR Woakes,EJG Morgan,BA Stokes,104.0,86.3
800,JT Ball,CR Woakes,EJG Morgan,MM Ali,89.6,65.22999999999999
801,JT Ball,JE Root,CR Woakes,EJG Morgan,129.25,97.44999999999999
802,JJ Roy,JT Ball,CR Woakes,EJG Morgan,124.0,91.72999999999999
803,JT Ball,LE Plunkett,CR Woakes,EJG Morgan,76.25,56.48
804,SW Billings,CR Woakes,EJG Morgan,BA Stokes,153.0,112.88999999999999
805,JC Archer,SW Billings,CR Woakes,EJG Morgan,124.66666666666669,80.12
806,MM Ali,SW Billings,CR Woakes,EJG Morgan,121.6,91.82
807,JE Root,SW Billings,CR Woakes,EJG Morgan,127.16666666666669,124.03999999999999
808,JJ Roy,SW Billings,CR Woakes,EJG Morgan,137.85714285714286,118.32
809,LE Plunkett,SW Billings,CR Woakes,EJG Morgan,92.0,83.07
810,TK Curran,SW Billings,CR Woakes,EJG Morgan,132.5,91.02
811,SW Billings,CR Woakes,EJG Morgan,ST Finn,117.0,79.77
812,MM Ali,AD Hales,CR Woakes,EJG Morgan,107.36666666666666,102.19
813,JE Root,AD Hales,CR Woakes,EJG Morgan,142.10714285714286,134.41
814,JJ Roy,AD Hales,CR Woakes,EJG Morgan,143.36,128.69
815,LE Plunkett,AD Hales,CR Woakes,EJG Morgan,110.41176470588236,93.44
816,AD Hales,CR Woakes,EJG Morgan,ST Finn,100.25,90.14
817,SCJ Broad,AD Hales,CR Woakes,EJG Morgan,98.66666666666669,93.61
818,JC Archer,CR Woakes,EJG Morgan,BA Stokes,88.8,85.99000000000001
819,MM Ali,CR Woakes,EJG Morgan,BA Stokes,98.70270270270271,97.69
820,JE Root,CR Woakes,EJG Morgan,BA Stokes,135.7948717948718,129.91
821,JJ Roy,CR Woakes,EJG Morgan,BA Stokes,124.97058823529413,124.19
822,LE Plunkett,CR Woakes,EJG Morgan,BA Stokes,92.04166666666669,88.94
823,ST Finn,CR Woakes,EJG Morgan,BA Stokes,91.83333333333331,85.64
824,JM Vince,CR Woakes,EJG Morgan,BA Stokes,139.5,107.19
825,JC Archer,MM Ali,CR Woakes,EJG Morgan,72.66666666666667,64.92
826,JC Archer,JE Root,CR Woakes,EJG Morgan,99.0,97.13999999999999
827,JJ Roy,JC Archer,CR Woakes,EJG Morgan,94.2,91.41999999999999
828,TK Curran,JC Archer,CR Woakes,EJG Morgan,103.0,64.12
829,JC Archer,JM Vince,CR Woakes,EJG Morgan,82.0,74.42
830,MM Ali,JE Root,CR Woakes,EJG Morgan,111.62962962962965,108.84
831,JJ Roy,MM Ali,CR Woakes,EJG Morgan,111.7,103.12
832,MM Ali,LE Plunkett,CR Woakes,EJG Morgan,78.72,67.87
833,JM Vince,MM Ali,CR Woakes,EJG Morgan,104.25,86.12
834,JJ Roy,JE Root,CR Woakes,EJG Morgan,146.8695652173913,135.34
835,JE Root,LE Plunkett,CR Woakes,EJG Morgan,113.39285714285714,100.09
836,JE Root,CR Woakes,EJG Morgan,OP Stone,102.0,98.34
837,JM Vince,JE Root,CR Woakes,EJG Morgan,156.4,118.34
838,JJ Roy,LE Plunkett,CR Woakes,EJG Morgan,120.85714285714286,94.37
839,JJ Roy,JL Denly,CR Woakes,EJG Morgan,131.5,125.22
840,JJ Roy,CR Woakes,EJG Morgan,OP Stone,93.66666666666669,92.62
841,JJ Roy,CR Woakes,EJG Morgan,ST Finn,111.16666666666669,91.07000000000001
842,JJ Roy,JM Vince,CR Woakes,EJG Morgan,122.0,112.62
843,T Banton,JL Denly,CR Woakes,EJG Morgan,156.0,112.02000000000001
844,LE Plunkett,CR Woakes,EJG Morgan,ST Finn,82.4,55.82
845,JM Vince,LE Plunkett,CR Woakes,EJG Morgan,97.0,77.37
846,JL Denly,CR Woakes,EJG Morgan,MW Parkinson,138.0,85.22
847,TK Curran,CR Woakes,EJG Morgan,MW Parkinson,66.0,62.32
848,TK Curran,JM Vince,CR Woakes,EJG Morgan,151.0,85.32
849,JJ Roy,SM Curran,CJ Jordan,CR Woakes,80.0,63.42
850,T Banton,SM Curran,CJ Jordan,CR Woakes,66.0,50.22
851,JL Denly,SM Curran,CJ Jordan,CR Woakes,135.0,59.019999999999996
852,TK Curran,SM Curran,CJ Jordan,CR Woakes,63.0,36.12
853,SM Curran,CJ Jordan,CR Woakes,MW Parkinson,48.0,23.42
854,JM Bairstow,SM Curran,JL Denly,CR Woakes,153.0,98.88
855,JM Bairstow,SM Curran,CR Woakes,MW Parkinson,66.0,63.28
856,TK Curran,SM Curran,SW Billings,CR Woakes,72.0,60.589999999999996
857,JC Archer,SM Curran,JE Root,CR Woakes,72.0,66.71
858,TK Curran,JC Archer,SM Curran,CR Woakes,70.0,33.69
859,JL Denly,SM Curran,JE Root,CR Woakes,151.0,100.50999999999999
860,TK Curran,SM Curran,JE Root,CR Woakes,91.0,77.61
861,JJ Roy,T Banton,SM Curran,CR Woakes,97.0,85.99
862,JJ Roy,SM Curran,JL Denly,CR Woakes,166.0,94.78999999999999
863,JJ Roy,SM Curran,TK Curran,CR Woakes,89.5,71.89
864,JJ Roy,SM Curran,CR Woakes,MW Parkinson,79.0,59.19
865,T Banton,SM Curran,JL Denly,CR Woakes,152.0,81.59
866,TK Curran,T Banton,SM Curran,CR Woakes,80.0,58.69
867,T Banton,SM Curran,CR Woakes,MW Parkinson,65.0,45.989999999999995
868,TK Curran,SM Curran,JL Denly,CR Woakes,149.0,67.49
869,SM Curran,JL Denly,CR Woakes,MW Parkinson,134.0,54.79
870,TK Curran,SM Curran,CR Woakes,MW Parkinson,62.0,31.89
871,RJW Topley,AD Hales,CR Woakes,BA Stokes,113.5,87.22
872,RJW Topley,MM Ali,AD Hales,CR Woakes,71.5,66.15
873,RJW Topley,JE Root,AD Hales,CR Woakes,113.5,98.37
874,JJ Roy,RJW Topley,AD Hales,CR Woakes,96.16666666666669,92.65
875,SCJ Broad,RJW Topley,AD Hales,CR Woakes,107.5,57.57
876,RJW Topley,JE Root,CR Woakes,BA Stokes,100.5,93.87
877,RJW Topley,MM Ali,SCJ Broad,CR Woakes,34.5,32.0
878,RJW Topley,JE Root,SCJ Broad,CR Woakes,94.5,64.22
879,MA Wood,JM Bairstow,CJ Jordan,CR Woakes,66.0,62.379999999999995
880,MA Wood,CJ Jordan,CR Woakes,BA Stokes,108.0,52.86
881,MA Wood,CJ Jordan,JJ Roy,CR Woakes,120.0,58.29
882,MA Wood,JM Bairstow,SW Billings,CR Woakes,217.0,86.85
883,MA Wood,JM Bairstow,CR Woakes,BA Stokes,96.3125,92.72
884,MA Wood,JC Archer,JM Bairstow,CR Woakes,81.72727272727273,59.95
885,MA Wood,JM Bairstow,CR Woakes,MM Ali,75.66666666666667,71.65
886,MA Wood,JM Bairstow,JE Root,CR Woakes,115.04545454545456,103.87
887,MA Wood,JM Bairstow,JJ Roy,CR Woakes,133.1875,98.15
888,MA Wood,JM Bairstow,CR Woakes,LE Plunkett,75.4,62.9
889,MA Wood,JM Bairstow,TK Curran,CR Woakes,103.0,70.85
890,MA Wood,JT Ball,AD Hales,CR Woakes,95.0,55.239999999999995
891,MA Wood,JT Ball,JE Root,CR Woakes,133.0,61.88999999999999
892,MA Wood,JC Archer,SW Billings,CR Woakes,123.0,44.559999999999995
893,MA Wood,MM Ali,SW Billings,CR Woakes,134.0,56.26
894,MA Wood,JE Root,SW Billings,CR Woakes,119.5,88.47999999999999
895,MA Wood,SW Billings,JJ Roy,CR Woakes,120.5,82.75999999999999
896,MA Wood,SW Billings,TK Curran,CR Woakes,129.0,55.459999999999994
897,MA Wood,MM Ali,AD Hales,CR Woakes,74.46153846153847,66.63
898,MA Wood,JE Root,AD Hales,CR Woakes,108.6153846153846,98.85
899,MA Wood,JJ Roy,AD Hales,CR Woakes,100.72727272727272,93.13
900,MA Wood,LE Plunkett,AD Hales,CR Woakes,66.33333333333333,57.879999999999995
901,MA Wood,TK Curran,AD Hales,CR Woakes,67.33333333333333,65.83
902,MA Wood,CR Woakes,JM Vince,BA Stokes,81.0,71.63
903,MA Wood,JC Archer,MM Ali,CR Woakes,32.4,29.36
904,MA Wood,JC Archer,JE Root,CR Woakes,64.18181818181819,61.58
905,MA Wood,JC Archer,JJ Roy,CR Woakes,68.5,55.86
906,MA Wood,JC Archer,LE Plunkett,CR Woakes,22.6,20.61
907,MA Wood,JC Archer,TK Curran,CR Woakes,72.0,28.56
908,MA Wood,MM Ali,JE Root,CR Woakes,81.05,73.28
909,MA Wood,MM Ali,TK Curran,CR Woakes,46.6,40.26
910,MA Wood,MM Ali,CR Woakes,ST Finn,37.0,29.01
911,MA Wood,JE Root,JJ Roy,CR Woakes,117.23809523809523,99.78
912,MA Wood,JE Root,CR Woakes,LE Plunkett,75.4,64.53
913,MA Wood,LE Plunkett,JJ Roy,CR Woakes,70.5,58.809999999999995
914,MA Wood,TK Curran,JJ Roy,CR Woakes,72.75,66.76
915,MA Wood,JJ Roy,CR Woakes,ST Finn,87.0,55.51
916,JM Bairstow,BM Duckett,SW Billings,CR Woakes,167.0,126.73
917,JM Bairstow,BM Duckett,CR Woakes,LE Plunkett,105.0,102.78
918,JT Ball,BM Duckett,SW Billings,CR Woakes,152.0,84.75
919,JT Ball,BM Duckett,CR Woakes,BA Stokes,116.33333333333331,90.62
920,JT Ball,BM Duckett,CR Woakes,MM Ali,70.66666666666667,69.55
921,JT Ball,BM Duckett,CR Woakes,LE Plunkett,90.0,60.8
922,JT Ball,BM Duckett,CR Woakes,JM Vince,84.66666666666667,79.05
923,BM Duckett,SW Billings,CR Woakes,BA Stokes,199.0,117.21000000000001
924,BM Duckett,SW Billings,CR Woakes,MM Ali,153.0,96.14
925,BM Duckett,SW Billings,CR Woakes,LE Plunkett,152.0,87.39
926,BM Duckett,SW Billings,CR Woakes,JM Vince,184.0,105.64
927,BM Duckett,CR Woakes,MM Ali,BA Stokes,110.66666666666669,102.00999999999999
928,BM Duckett,CR Woakes,LE Plunkett,BA Stokes,137.0,93.25999999999999
929,BM Duckett,CR Woakes,JM Vince,BA Stokes,124.66666666666669,111.50999999999999
930,BM Duckett,LE Plunkett,CR Woakes,MM Ali,91.0,72.19
931,JM Vince,BM Duckett,CR Woakes,LE Plunkett,122.0,81.69
932,CJ Jordan,AD Hales,CR Woakes,IR Bell,132.0,101.74
933,MM Ali,CJ Jordan,CR Woakes,IR Bell,85.5,76.17
934,JM Anderson,CJ Jordan,CR Woakes,IR Bell,105.0,64.23
935,CJ Jordan,SCJ Broad,CR Woakes,IR Bell,69.5,67.59
936,RS Bopara,MM Ali,CR Woakes,IR Bell,87.0,81.44
937,JM Anderson,RS Bopara,CR Woakes,IR Bell,75.0,69.5
938,MM Ali,AD Hales,CR Woakes,IR Bell,151.0,111.01
939,JE Root,AD Hales,CR Woakes,IR Bell,161.0,143.23
940,JM Anderson,AD Hales,CR Woakes,IR Bell,132.0,99.07
941,SCJ Broad,AD Hales,CR Woakes,IR Bell,141.0,102.43
942,JM Anderson,MM Ali,CR Woakes,IR Bell,83.875,73.5
943,MM Ali,SCJ Broad,CR Woakes,IR Bell,80.77777777777777,76.86
944,JM Anderson,SCJ Broad,CR Woakes,IR Bell,68.75,64.92
945,RS Bopara,MM Ali,CJ Jordan,CR Woakes,60.0,40.17
946,RS Bopara,CJ Jordan,CR Woakes,ST Finn,38.0,28.12
947,RS Bopara,CJ Jordan,SCJ Broad,CR Woakes,38.0,31.589999999999996
948,JM Bairstow,CJ Jordan,CR Woakes,BA Stokes,133.0,95.83000000000001
949,JJ Roy,JM Bairstow,CJ Jordan,CR Woakes,103.33333333333331,101.26
950,JL Denly,JM Bairstow,CJ Jordan,CR Woakes,147.0,96.86
951,TK Curran,JM Bairstow,CJ Jordan,CR Woakes,75.0,73.96000000000001
952,JM Bairstow,CJ Jordan,CR Woakes,JM Vince,90.0,84.26
953,CJ Jordan,AD Hales,CR Woakes,BA Stokes,123.0,90.81
954,MM Ali,CJ Jordan,AD Hales,CR Woakes,88.0,69.74
955,JJ Roy,CJ Jordan,AD Hales,CR Woakes,135.0,96.24000000000001
956,CJ Jordan,AD Hales,CR Woakes,JM Anderson,69.0,57.8
957,SCJ Broad,CJ Jordan,AD Hales,CR Woakes,78.0,61.16
958,JE Root,CJ Jordan,CR Woakes,BA Stokes,109.0,97.46000000000001
959,JJ Roy,CJ Jordan,CR Woakes,BA Stokes,187.0,91.74000000000001
960,MM Ali,CJ Jordan,CR Woakes,JM Anderson,61.0,32.230000000000004
961,MM Ali,CJ Jordan,CR Woakes,ST Finn,47.0,32.120000000000005
962,MM Ali,CJ Jordan,SCJ Broad,CR Woakes,58.5,35.589999999999996
963,JJ Roy,JE Root,CJ Jordan,CR Woakes,118.33333333333331,102.89
964,JE Root,CJ Jordan,CR Woakes,LE Plunkett,119.0,67.64
965,JL Denly,JE Root,CJ Jordan,CR Woakes,145.0,98.49
966,JE Root,CJ Jordan,CR Woakes,JM Anderson,71.0,64.45
967,JE Root,CJ Jordan,CR Woakes,JM Vince,161.0,85.89
968,JJ Roy,T Banton,CJ Jordan,CR Woakes,91.0,83.97
969,JJ Roy,JL Denly,CJ Jordan,CR Woakes,160.0,92.77
970,JJ Roy,CJ Jordan,TK Curran,CR Woakes,88.0,69.87
971,JJ Roy,CJ Jordan,CR Woakes,MW Parkinson,73.0,57.17
972,JJ Roy,CJ Jordan,CR Woakes,JM Vince,102.0,80.17
973,JL Denly,T Banton,CJ Jordan,CR Woakes,146.0,79.57000000000001
974,TK Curran,T Banton,CJ Jordan,CR Woakes,74.0,56.67
975,T Banton,CJ Jordan,CR Woakes,MW Parkinson,59.0,43.97
976,LE Plunkett,CJ Jordan,CR Woakes,JM Vince,77.0,44.92
977,JL Denly,CJ Jordan,TK Curran,CR Woakes,143.0,65.47
978,JL Denly,CJ Jordan,CR Woakes,MW Parkinson,128.0,52.769999999999996
979,TK Curran,CJ Jordan,CR Woakes,MW Parkinson,56.0,29.869999999999997
980,CJ Jordan,SCJ Broad,CR Woakes,JM Anderson,51.0,23.65
981,CJ Jordan,SCJ Broad,CR Woakes,ST Finn,25.0,23.54
982,RS Bopara,MM Ali,CR Woakes,ST Finn,38.8,37.39
983,RS Bopara,MM Ali,SCJ Broad,CR Woakes,43.0,40.86
984,JT Ball,JM Bairstow,SW Billings,CR Woakes,90.0,87.84
985,JT Ball,JM Bairstow,CR Woakes,BA Stokes,105.75,93.71000000000001
986,JJ Roy,JT Ball,JM Bairstow,CR Woakes,104.5,99.14
987,JM Bairstow,SW Billings,CR Woakes,BA Stokes,166.5,120.30000000000001
988,JC Archer,JM Bairstow,SW Billings,CR Woakes,160.66666666666666,87.53
989,JM Bairstow,SW Billings,CR Woakes,MM Ali,134.75,99.23
990,JM Bairstow,SW Billings,CR Woakes,JE Root,140.75,131.45
991,JJ Roy,JM Bairstow,SW Billings,CR Woakes,161.4,125.73
992,TK Curran,JM Bairstow,SW Billings,CR Woakes,156.0,98.43
993,JM Bairstow,SW Billings,CR Woakes,JM Vince,136.0,108.73
994,JJ Roy,JM Bairstow,AD Hales,CR Woakes,155.125,136.1
995,JC Archer,JM Bairstow,CR Woakes,BA Stokes,102.2,93.4
996,JM Bairstow,JE Root,CR Woakes,BA Stokes,139.69230769230768,137.32
997,JJ Roy,JM Bairstow,CR Woakes,BA Stokes,142.52380952380952,131.6
998,JM Bairstow,CR Woakes,LE Plunkett,BA Stokes,103.2,96.35
999,JM Bairstow,JL Denly,CR Woakes,BA Stokes,165.0,127.19999999999999
1000,JC Archer,JM Bairstow,JE Root,CR Woakes,117.6153846153846,104.55
1001,JJ Roy,JC Archer,JM Bairstow,CR Woakes,124.0,98.83
1002,JC Archer,JM Bairstow,CR Woakes,LE Plunkett,81.5,63.58
1003,TK Curran,JC Archer,JM Bairstow,CR Woakes,126.5,71.53
1004,JJ Roy,JM Bairstow,CR Woakes,MM Ali,115.17391304347828,110.53
1005,JM Bairstow,JL Denly,CR Woakes,MM Ali,174.0,106.13
1006,JJ Roy,JM Bairstow,JE Root,CR Woakes,158.68965517241378,142.75
1007,JM Bairstow,JE Root,CR Woakes,LE Plunkett,114.73684210526315,107.5
1008,JL Denly,JM Bairstow,JE Root,CR Woakes,167.0,138.35
1009,JM Bairstow,JE Root,CR Woakes,JM Vince,136.8,125.75
1010,JJ Roy,JM Bairstow,CR Woakes,LE Plunkett,142.38888888888889,101.78
1011,JJ Roy,JM Bairstow,JL Denly,CR Woakes,191.0,132.63
1012,JJ Roy,JM Bairstow,TK Curran,CR Woakes,110.2,109.73
1013,T Banton,JM Bairstow,JL Denly,CR Woakes,164.0,119.43
1014,JM Bairstow,JL Denly,CR Woakes,LE Plunkett,128.0,97.38
1015,TK Curran,JM Bairstow,CR Woakes,LE Plunkett,128.0,74.48
1016,JM Vince,JM Bairstow,CR Woakes,LE Plunkett,86.5,84.78
1017,TK Curran,JM Bairstow,JL Denly,CR Woakes,144.5,105.33000000000001
1018,JM Bairstow,JL Denly,CR Woakes,MW Parkinson,146.0,92.63
1019,TK Curran,JM Bairstow,CR Woakes,MW Parkinson,74.0,69.73
1020,TK Curran,JM Bairstow,CR Woakes,JM Vince,107.0,92.73
1021,JT Ball,SW Billings,CR Woakes,BA Stokes,131.0,78.32
1022,JT Ball,SW Billings,CR Woakes,MM Ali,70.33333333333333,57.25
1023,JJ Roy,JT Ball,SW Billings,CR Woakes,110.0,83.75
1024,JT Ball,SW Billings,CR Woakes,LE Plunkett,53.66666666666666,48.5
1025,JT Ball,SW Billings,CR Woakes,JM Vince,121.0,66.75
1026,JT Ball,AD Hales,CR Woakes,MM Ali,71.66666666666667,67.62
1027,JT Ball,JE Root,AD Hales,CR Woakes,132.33333333333334,99.84
1028,JJ Roy,JT Ball,AD Hales,CR Woakes,96.0,94.12
1029,JT Ball,AD Hales,CR Woakes,LE Plunkett,70.0,58.87
1030,JT Ball,CR Woakes,MM Ali,BA Stokes,70.0,63.12
1031,JT Ball,JE Root,CR Woakes,BA Stokes,114.0,95.34
1032,JJ Roy,JT Ball,CR Woakes,BA Stokes,99.16666666666669,89.62
1033,JT Ball,CR Woakes,JM Vince,BA Stokes,93.0,72.62
1034,JT Ball,JE Root,CR Woakes,MM Ali,106.0,74.27
1035,JJ Roy,JT Ball,CR Woakes,MM Ali,85.85714285714286,68.55
1036,JT Ball,LE Plunkett,CR Woakes,MM Ali,39.8,33.3
1037,JJ Roy,JT Ball,JE Root,CR Woakes,133.25,100.77
1038,JT Ball,JE Root,CR Woakes,LE Plunkett,77.33333333333333,65.52
1039,JJ Roy,JT Ball,CR Woakes,LE Plunkett,74.5,59.8
1040,JM Vince,JT Ball,CR Woakes,LE Plunkett,59.0,42.8
1041,MM Ali,SW Billings,CR Woakes,BA Stokes,118.75,89.71000000000001
1042,JE Root,SW Billings,CR Woakes,BA Stokes,135.0,121.93
1043,JJ Roy,SW Billings,CR Woakes,BA Stokes,144.0,116.21000000000001
1044,LE Plunkett,SW Billings,CR Woakes,BA Stokes,109.75,80.96000000000001
1045,ST Finn,SW Billings,CR Woakes,BA Stokes,88.0,77.66
1046,SW Billings,CR Woakes,JM Vince,BA Stokes,168.0,99.21000000000001
1047,JC Archer,MM Ali,SW Billings,CR Woakes,142.0,56.94
1048,JC Archer,JE Root,SW Billings,CR Woakes,108.66666666666669,89.16
1049,JJ Roy,JC Archer,SW Billings,CR Woakes,103.33333333333331,83.44
1050,TK Curran,JC Archer,SW Billings,CR Woakes,103.0,56.14
1051,MM Ali,SW Billings,CR Woakes,JE Root,111.75,100.86
1052,JJ Roy,MM Ali,SW Billings,CR Woakes,125.2,95.14
1053,MM Ali,SW Billings,CR Woakes,LE Plunkett,73.2,59.89
1054,MM Ali,SW Billings,CR Woakes,ST Finn,77.0,56.59
1055,MM Ali,SW Billings,CR Woakes,JM Vince,122.0,78.14
1056,TK Curran,JE Root,SW Billings,CR Woakes,119.5,100.06
1057,JE Root,SW Billings,CR Woakes,ST Finn,107.0,88.81
1058,JJ Roy,LE Plunkett,SW Billings,CR Woakes,101.5,86.39
1059,JJ Roy,SW Billings,TK Curran,CR Woakes,110.5,94.34
1060,JJ Roy,SW Billings,CR Woakes,ST Finn,92.5,83.09
1061,LE Plunkett,SW Billings,CR Woakes,ST Finn,60.0,47.84
1062,LE Plunkett,SW Billings,CR Woakes,JM Vince,121.0,69.39
1063,JE Root,AD Hales,CR Woakes,BA Stokes,143.0,132.29999999999998
1064,SCJ Broad,AD Hales,CR Woakes,BA Stokes,122.5,91.5
1065,MM Ali,JE Root,AD Hales,CR Woakes,125.55555555555556,111.22999999999999
1066,JJ Roy,MM Ali,AD Hales,CR Woakes,115.16666666666669,105.50999999999999
1067,MM Ali,AD Hales,CR Woakes,LE Plunkett,79.82352941176471,70.26
1068,MM Ali,AD Hales,CR Woakes,JM Anderson,88.0,67.07000000000001
1069,SCJ Broad,MM Ali,AD Hales,CR Woakes,109.0,70.43
1070,JJ Roy,JE Root,AD Hales,CR Woakes,161.8181818181818,137.73
1071,JE Root,AD Hales,CR Woakes,LE Plunkett,129.26666666666668,102.47999999999999
1072,JE Root,AD Hales,CR Woakes,ST Finn,226.0,99.17999999999999
1073,SCJ Broad,JE Root,AD Hales,CR Woakes,152.33333333333334,102.65
1074,JJ Roy,LE Plunkett,AD Hales,CR Woakes,117.78571428571428,96.75999999999999
1075,JJ Roy,AD Hales,CR Woakes,ST Finn,95.75,93.46
1076,JJ Roy,SCJ Broad,AD Hales,CR Woakes,114.0,96.93
1077,LE Plunkett,AD Hales,CR Woakes,ST Finn,69.66666666666667,58.21
1078,SCJ Broad,AD Hales,CR Woakes,JM Anderson,78.0,58.49
1079,JC Archer,MM Ali,CR Woakes,BA Stokes,85.0,62.81
1080,JC Archer,JE Root,CR Woakes,BA Stokes,107.5,95.03
1081,JJ Roy,JC Archer,CR Woakes,BA Stokes,106.57142857142857,89.31
1082,JC Archer,LE Plunkett,CR Woakes,BA Stokes,56.16666666666666,54.06
1083,JC Archer,CR Woakes,JM Vince,BA Stokes,82.0,72.31
1084,MM Ali,JE Root,CR Woakes,BA Stokes,111.0909090909091,106.72999999999999
1085,MM Ali,CR Woakes,JM Vince,BA Stokes,89.14285714285714,84.00999999999999
1086,JJ Roy,JE Root,CR Woakes,BA Stokes,138.76666666666668,133.23
1087,JE Root,CR Woakes,LE Plunkett,BA Stokes,100.76190476190477,97.97999999999999
1088,JE Root,ST Finn,CR Woakes,BA Stokes,122.66666666666669,94.68
1089,JE Root,SCJ Broad,CR Woakes,BA Stokes,109.5,98.15
1090,JE Root,CR Woakes,JM Vince,BA Stokes,136.5,116.22999999999999
1091,JJ Roy,LE Plunkett,CR Woakes,BA Stokes,93.57142857142857,92.25999999999999
1092,LE Plunkett,CR Woakes,JM Vince,BA Stokes,106.0,75.25999999999999
1093,TK Curran,CR Woakes,JM Vince,BA Stokes,96.0,83.21000000000001
1094,MM Ali,JE Root,CR Woakes,GS Ballance,96.66666666666669,80.83
1095,MM Ali,CR Woakes,JM Anderson,GS Ballance,42.333333333333336,36.669999999999995
1096,MM Ali,ST Finn,CR Woakes,GS Ballance,39.66666666666666,36.56
1097,MM Ali,SCJ Broad,CR Woakes,GS Ballance,40.66666666666666,40.03
1098,JE Root,CR Woakes,JM Anderson,GS Ballance,84.66666666666667,68.89
1099,JE Root,ST Finn,CR Woakes,GS Ballance,82.0,68.78
1100,JE Root,SCJ Broad,CR Woakes,GS Ballance,83.0,72.25
1101,ST Finn,CR Woakes,JM Anderson,GS Ballance,27.66666666666667,24.619999999999997
1102,SCJ Broad,CR Woakes,JM Anderson,GS Ballance,28.66666666666667,28.089999999999996
1103,JC Archer,MM Ali,JE Root,CR Woakes,81.0,73.96
1104,JJ Roy,JC Archer,JE Root,CR Woakes,110.1,100.46
1105,JC Archer,JE Root,CR Woakes,LE Plunkett,71.83333333333333,65.21
1106,TK Curran,JC Archer,JE Root,CR Woakes,90.0,73.16
1107,JJ Roy,JC Archer,LE Plunkett,CR Woakes,93.33333333333331,59.489999999999995
1108,JJ Roy,JC Archer,TK Curran,CR Woakes,81.0,67.44
1109,JJ Roy,MM Ali,JE Root,CR Woakes,122.47222222222223,112.16
1110,MM Ali,JE Root,CR Woakes,LE Plunkett,89.5,76.91
1111,MM Ali,JE Root,CR Woakes,ST Finn,74.18181818181819,73.61
1112,MM Ali,JE Root,CR Woakes,JM Vince,101.25,95.16
1113,JJ Roy,MM Ali,CR Woakes,LE Plunkett,88.31818181818181,71.19
1114,JJ Roy,MM Ali,JL Denly,CR Woakes,122.0,102.03999999999999
