,player-1,player-2,combined_avg,sum_of_individual
60,AS Joseph,KA Hope,40.666666666666664,27.65
61,AS Joseph,FA Allen,27.0,15.65
62,D Ramdin,AS Joseph,36.5,26.22
63,AS Joseph,E Lewis,42.4,38.3
64,CR Brathwaite,AS Joseph,21.5,18.57
65,AS Joseph,CAK Walton,16.0,13.65
66,J Charles,MN Samuels,67.3076923076923,54.3
67,J Charles,ADS Fletcher,38.5,31.05
68,J Charles,KA Pollard,50.77777777777778,41.89
69,J Charles,SJ Benn,25.416666666666668,25.25
70,J Charles,DM Bravo,55.583333333333336,44.09
71,J Charles,CH Gayle,64.0,61.86
72,J Charles,SP Narine,32.5,27.48
73,J Charles,E Lewis,70.66666666666667,54.9
74,J Charles,CR Brathwaite,35.266666666666666,35.17
75,R Powell,KOK Williams,44.166666666666664,25.310000000000002
76,R Powell,ST Gabriel,25.5,23.14
77,R Powell,KAJ Roach,27.9,26.32
78,R Powell,SO Hetmyer,57.75,53.64
79,R Powell,SJ Benn,36.0,26.14
80,R Powell,E Lewis,66.15789473684211,55.79
81,JO Holder,R Powell,50.125,40.96
82,R Powell,CR Brathwaite,45.0,36.06
83,SD Hope,RL Chase,84.74074074074075,63.66
84,SD Hope,K Pierre,61.333333333333336,57.4
85,SD Hope,KAJ Roach,60.2,48.58
86,SD Hope,SS Cottrell,52.206896551724135,47.11
87,KA Pollard,SD Hope,78.33333333333333,65.03999999999999
88,KMA Paul,SD Hope,70.61111111111111,56.01
89,SD Hope,DM Bravo,90.23529411764706,67.24
90,SD Hope,SW Ambris,103.46153846153847,78.78
91,SD Hope,HR Walsh,70.44444444444444,52.4
92,SD Hope,FA Allen,59.30769230769231,55.4
93,R Shepherd,SD Hope,55.0,47.4
94,N Pooran,SD Hope,88.34782608695652,84.92
95,JD Campbell,SD Hope,106.6,94.0
96,KOA Powell,JN Mohammed,46.333333333333336,39.28
97,AR Nurse,KOA Powell,32.23076923076923,25.509999999999998
98,KOA Powell,ST Gabriel,17.428571428571427,15.33
99,KOA Powell,KAJ Roach,28.6,18.509999999999998
100,SO Hetmyer,KOA Powell,48.5,45.83
101,KOA Powell,CH Gayle,77.0,54.94
102,JO Holder,KOA Powell,36.642857142857146,33.15
103,KOA Powell,CAK Walton,43.666666666666664,23.33
104,AD Russell,MN Samuels,56.666666666666664,51.28999999999999
105,DJG Sammy,MN Samuels,67.5,61.449999999999996
106,ADS Fletcher,MN Samuels,53.1,42.849999999999994
107,ST Gabriel,MN Samuels,39.2,34.05
108,SS Cottrell,MN Samuels,60.5,35.76
109,KA Pollard,MN Samuels,62.1,53.69
110,LMP Simmons,MN Samuels,65.66666666666667,61.879999999999995
111,DM Bravo,MN Samuels,64.33333333333333,55.89
112,NO Miller,MN Samuels,84.5,39.72
113,DR Smith,MN Samuels,59.7,53.75
114,D Ramdin,MN Samuels,60.82608695652174,54.62
115,SP Narine,MN Samuels,48.46153846153846,39.28
116,LR Johnson,MN Samuels,46.333333333333336,39.379999999999995
117,JO Holder,MN Samuels,56.14705882352941,51.87
118,CR Brathwaite,MN Samuels,52.166666666666664,46.97
119,AR Nurse,JN Mohammed,37.476190476190474,36.129999999999995
120,ST Gabriel,JN Mohammed,32.5,25.95
121,KC Brathwaite,JN Mohammed,64.33333333333333,47.17
122,SO Hetmyer,JN Mohammed,64.25,56.45
123,SW Ambris,JN Mohammed,63.0,59.33
124,JO Holder,JN Mohammed,47.7,43.769999999999996
125,CR Brathwaite,JN Mohammed,48.75,38.87
126,CAK Walton,JN Mohammed,47.0,33.95
127,AD Russell,DJG Sammy,48.8,46.64
128,AD Russell,SS Cottrell,21.333333333333332,20.95
129,AD Russell,DM Bravo,43.2,41.08
130,AD Russell,DR Smith,40.7,38.94
131,AD Russell,LR Johnson,34.0,24.57
132,JO Holder,AD Russell,39.05882352941177,37.06
133,AD Russell,CR Brathwaite,33.714285714285715,32.16
134,DJG Sammy,SS Cottrell,40.5,31.11
135,LMP Simmons,DJG Sammy,58.333333333333336,57.23
136,DJG Sammy,DM Bravo,84.0,51.239999999999995
137,DJG Sammy,CH Gayle,69.4,69.00999999999999
138,DJG Sammy,DR Smith,51.0,49.099999999999994
139,JO Holder,DJG Sammy,47.5,47.22
140,CR Brathwaite,DJG Sammy,45.0,42.32
141,O Thomas,AR Nurse,15.125,12.9
142,AR Nurse,ST Gabriel,12.8125,12.18
143,AR Nurse,KAJ Roach,16.083333333333332,15.36
144,SO Hetmyer,AR Nurse,50.94736842105263,42.68
145,AR Nurse,SS Cottrell,13.923076923076923,13.89
146,AR Nurse,SW Ambris,63.333333333333336,45.56
147,AR Nurse,CH Gayle,58.55,51.79
