,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
182,ML Cummins,KA Hope,CH Gayle,JN Mohammed,98.0,89.99
183,ML Cummins,JO Holder,CH Gayle,JN Mohammed,147.5,85.81
184,MN Samuels,ML Cummins,KA Hope,CH Gayle,105.0,98.09
185,MN Samuels,ML Cummins,JO Holder,CH Gayle,111.5,93.91
186,SD Hope,JE Taylor,SW Ambris,AR Nurse,141.0,93.28
187,SD Hope,JE Taylor,AS Joseph,SW Ambris,110.0,86.75
188,SD Hope,JE Taylor,SW Ambris,R Powell,121.0,104.24
189,SD Hope,JE Taylor,SW Ambris,JN Mohammed,135.0,107.05
190,SD Hope,MN Samuels,JE Taylor,SW Ambris,142.0,115.14999999999998
191,SD Hope,JE Taylor,KA Hope,SW Ambris,143.0,105.1
192,SD Hope,JE Taylor,SW Ambris,CH Gayle,150.0,122.71
193,JE Taylor,AS Joseph,SW Ambris,AR Nurse,69.0,53.53
194,JE Taylor,SW Ambris,AR Nurse,R Powell,80.0,71.02000000000001
195,JE Taylor,SW Ambris,AR Nurse,JN Mohammed,94.0,73.83
196,MN Samuels,JE Taylor,SW Ambris,AR Nurse,101.0,81.93
197,JE Taylor,KA Hope,SW Ambris,AR Nurse,102.0,71.88
198,JE Taylor,SW Ambris,AR Nurse,CH Gayle,109.0,89.49000000000001
199,JE Taylor,AS Joseph,SW Ambris,KA Hope,71.0,65.35
200,JE Taylor,KA Hope,SW Ambris,JN Mohammed,96.0,85.65
201,MN Samuels,JE Taylor,KA Hope,SW Ambris,103.0,93.75
202,JE Taylor,KA Hope,SW Ambris,CH Gayle,111.0,101.31
203,JE Taylor,DM Bravo,AD Russell,D Ramdin,86.0,65.97
204,SJ Benn,JE Taylor,AD Russell,D Ramdin,52.66666666666666,47.129999999999995
205,JE Taylor,ADS Fletcher,AD Russell,D Ramdin,53.0,52.93
206,JE Taylor,LR Johnson,AD Russell,D Ramdin,55.0,49.46
207,JE Taylor,AD Russell,D Ramdin,SP Narine,50.0,49.36
208,JE Taylor,KAJ Roach,AD Russell,LMP Simmons,78.5,54.56999999999999
209,JE Taylor,DJG Sammy,KAJ Roach,AD Russell,80.5,54.14
210,JE Taylor,JO Holder,KAJ Roach,AD Russell,51.5,44.56
211,J Charles,JE Taylor,DM Bravo,AD Russell,80.0,65.64999999999999
212,JE Taylor,DM Bravo,AD Russell,LMP Simmons,135.0,73.22999999999999
213,JL Carter,JE Taylor,DM Bravo,AD Russell,87.0,62.67999999999999
214,SJ Benn,JE Taylor,DM Bravo,AD Russell,91.0,48.4
215,JE Taylor,ADS Fletcher,DM Bravo,AD Russell,82.0,54.2
216,JE Taylor,DM Bravo,AD Russell,DR Smith,79.5,65.1
217,JE Taylor,DM Bravo,AD Russell,SP Narine,79.0,50.629999999999995
218,JE Taylor,DM Bravo,AD Russell,CR Brathwaite,88.0,58.32
219,MN Samuels,JE Taylor,DM Bravo,AD Russell,86.0,77.44999999999999
220,JE Taylor,DJG Sammy,DM Bravo,AD Russell,118.5,72.8
221,JE Taylor,JO Holder,DM Bravo,AD Russell,77.66666666666667,63.22
