,player-1,player-2,combined_avg,sum_of_individual
308,SO Hetmyer,KOA Powell,48.5,45.83
309,KAJ Roach,KOA Powell,28.6,18.509999999999998
310,JN Mohammed,KOA Powell,46.33333333333334,39.28
311,AS Joseph,KOA Powell,26.0,18.98
312,O Thomas,KOA Powell,20.33333333333333,16.05
313,JO Holder,JE Taylor,27.94117647058824,22.14
314,JO Holder,SO Hetmyer,53.9375,50.32
315,JO Holder,KAJ Roach,27.947368421052627,23.0
316,JO Holder,MN Samuels,56.147058823529406,51.87
317,JO Holder,JN Mohammed,47.7,43.769999999999996
318,JO Holder,O Thomas,21.66666666666667,20.54
319,JE Taylor,DR Smith,25.5,24.02
320,SJ Benn,JE Taylor,8.0,7.32
321,J Blackwood,JE Taylor,10.0,8.82
322,SJ Benn,DR Smith,34.2,24.7
323,MN Samuels,DR Smith,59.7,53.75
324,JN Mohammed,SO Hetmyer,64.25,56.45
325,SO Hetmyer,AS Joseph,45.5,36.15
326,SO Hetmyer,O Thomas,34.23529411764706,33.22
327,KAJ Roach,O Thomas,8.75,5.8999999999999995
328,K Pierre,KMA Paul,33.5,24.61
329,O Thomas,KMA Paul,19.666666666666668,13.33
330,J Blackwood,MN Samuels,92.0,38.55
331,K Pierre,AS Joseph,18.33333333333333,17.65
332,N Pooran,K Pierre,85.0,53.52
333,N Pooran,O Thomas,43.90909090909091,42.24
