,player-1,player-2,player-3,combined_avg,sum_of_individual
1194,JO Holder,SO Hetmyer,CR Brathwaite,64.9375,64.236
1195,KA Pollard,FA Allen,SS Cottrell,52.0,34.346
1196,KA Pollard,E Lewis,SS Cottrell,57.0,56.99700000000001
1197,KMA Paul,FA Allen,SS Cottrell,38.0,25.321
1198,N Pooran,KMA Paul,SS Cottrell,58.5,54.842999999999996
1199,KMA Paul,E Lewis,SS Cottrell,52.25,47.972
1200,CH Gayle,DM Bravo,SS Cottrell,90.2,66.15899999999999
1201,HR Walsh,DM Bravo,SS Cottrell,35.0,33.554
1202,E Lewis,DM Bravo,SS Cottrell,89.0,59.205000000000005
1203,JD Campbell,DM Bravo,SS Cottrell,80.0,75.154
1204,SW Ambris,FA Allen,SS Cottrell,70.33333333333333,48.095
1205,SW Ambris,JD Campbell,SS Cottrell,179.0,86.695
1206,JD Campbell,CH Gayle,SS Cottrell,109.33333333333333,92.91499999999999
1207,CR Brathwaite,CH Gayle,SS Cottrell,64.15384615384616,57.234
1208,HR Walsh,BA King,SS Cottrell,36.5,34.96
1209,HR Walsh,FA Allen,SS Cottrell,40.0,21.71
1210,R Shepherd,HR Walsh,SS Cottrell,23.666666666666668,13.71
1211,HR Walsh,E Lewis,SS Cottrell,56.0,44.361000000000004
1212,BA King,E Lewis,SS Cottrell,66.5,60.611000000000004
1213,JO Holder,NO Miller,SS Cottrell,57.0,28.194000000000003
1214,N Pooran,FA Allen,SS Cottrell,81.6,54.232
1215,E Lewis,FA Allen,SS Cottrell,58.0,47.361000000000004
1216,JO Holder,FA Allen,SS Cottrell,46.285714285714285,32.527
1217,CR Brathwaite,FA Allen,SS Cottrell,30.333333333333332,27.629
1218,R Shepherd,N Pooran,SS Cottrell,49.333333333333336,46.232
1219,N Pooran,E Lewis,SS Cottrell,82.58333333333333,76.883
1220,N Pooran,CR Brathwaite,SS Cottrell,73.5,57.151
1221,E Lewis,CR Brathwaite,SS Cottrell,60.8,50.28000000000001
1222,JO Holder,LR Johnson,SS Cottrell,32.0,27.86
1223,LR Johnson,CR Brathwaite,SS Cottrell,30.0,22.962000000000003
1224,JO Holder,CR Brathwaite,SS Cottrell,36.69230769230769,35.446000000000005
1225,DM Bravo,KA Pollard,SJ Benn,58.5,47.480000000000004
1226,KA Pollard,D Ramdin,SJ Benn,54.9,46.201
1227,KA Pollard,SP Narine,SJ Benn,34.5,30.866999999999997
1228,KA Pollard,CR Brathwaite,SJ Benn,41.888888888888886,38.555
1229,KMA Paul,KA Pollard,DM Bravo,58.5,55.091
1230,KMA Paul,KA Pollard,E Lewis,75.75,65.898
1231,KA Pollard,DM Bravo,FA Allen,63.5,54.480000000000004
1232,KA Pollard,D Ramdin,DM Bravo,83.5,65.045
1233,KA Pollard,SP Narine,DM Bravo,63.1,49.711
1234,JO Holder,KA Pollard,DM Bravo,64.3076923076923,62.297000000000004
1235,KA Pollard,CR Brathwaite,DM Bravo,71.77777777777777,57.399
1236,KA Pollard,FA Allen,SW Ambris,90.0,66.021
1237,KA Pollard,E Lewis,SW Ambris,108.0,88.672
1238,BA King,KA Pollard,HR Walsh,53.75,52.885999999999996
1239,KA Pollard,FA Allen,HR Walsh,88.0,39.635999999999996
1240,KA Pollard,E Lewis,HR Walsh,65.83333333333333,62.287000000000006
1241,BA King,KA Pollard,R Shepherd,52.666666666666664,47.885999999999996
1242,BA King,KA Pollard,E Lewis,94.5,78.537
1243,N Pooran,KA Pollard,E Lewis,105.25,94.809
1244,KA Pollard,D Ramdin,SP Narine,59.5,48.432
1245,JO Holder,KA Pollard,D Ramdin,65.6,61.018
1246,KA Pollard,D Ramdin,CR Brathwaite,65.55555555555556,56.120000000000005
1247,CR Brathwaite,KA Pollard,SP Narine,47.0,40.786
1248,SJ Benn,LMP Simmons,DM Bravo,99.0,55.677
1249,JO Holder,SJ Benn,LMP Simmons,56.666666666666664,51.65
1250,SJ Benn,DM Bravo,DR Smith,72.0,47.544
1251,SJ Benn,D Ramdin,DM Bravo,64.9090909090909,48.409000000000006
1252,SJ Benn,SP Narine,DM Bravo,41.0,33.075
1253,JO Holder,SJ Benn,DM Bravo,47.27272727272727,45.661
1254,SJ Benn,CR Brathwaite,DM Bravo,48.44444444444444,40.763000000000005
1255,SJ Benn,D Ramdin,DR Smith,66.8,46.265
1256,JO Holder,SJ Benn,DR Smith,53.4,43.516999999999996
