,player-1,player-2,player-3,combined_avg,sum_of_individual
195,JE Root,JM Vince,MM Ali,117.0,89.12
196,LA Dawson,JE Root,MM Ali,75.0,64.42
197,DJ Willey,JE Root,MM Ali,68.61904761904762,66.98
198,JE Root,CJ Jordan,MM Ali,71.25,62.71
199,JE Root,JM Bairstow,MM Ali,108.41935483870968,107.69
200,JE Root,JC Archer,MM Ali,72.0,61.82
201,JE Root,T Banton,MM Ali,98.0,79.75
202,JE Root,AD Hales,MM Ali,110.48387096774194,105.45000000000002
203,EJG Morgan,JE Root,MM Ali,102.89795918367346,99.74000000000001
204,JE Root,MA Wood,MM Ali,66.78260869565217,60.45
205,JE Root,JL Denly,MM Ali,91.33333333333333,83.17000000000002
206,JJ Roy,JE Root,MM Ali,108.61904761904762,106.72
207,LE Plunkett,JE Root,MM Ali,70.4375,63.29
208,JT Ball,JE Root,MM Ali,61.25,60.5
209,BA Stokes,JE Root,MM Ali,105.0,93.55000000000001
210,JM Bairstow,JE Root,C Overton,106.0,95.98
211,JE Root,C Overton,JJ Roy,128.0,95.00999999999999
212,JE Root,CR Woakes,JM Vince,135.33333333333334,87.97
213,JC Buttler,JE Root,JM Vince,137.4,110.00000000000001
214,DJ Willey,JE Root,JM Vince,111.75,83.97
215,JE Root,CJ Jordan,JM Vince,144.0,79.7
216,JE Root,JM Bairstow,JM Vince,169.0,124.68
217,JE Root,TK Curran,JM Vince,109.33333333333333,88.98
218,EJG Morgan,JE Root,JM Vince,171.8,116.73
219,JE Root,MA Wood,JM Vince,106.66666666666667,77.44
220,JE Root,JM Vince,JJ Roy,185.5,123.71
221,LE Plunkett,JE Root,JM Vince,101.66666666666667,80.28
222,BA Stokes,JE Root,JM Vince,132.75,110.54
223,JE Root,AU Rashid,JM Vince,103.33333333333333,81.68
224,JE Root,CR Woakes,LA Dawson,80.0,63.27
225,JE Root,JC Buttler,LA Dawson,103.0,85.30000000000001
226,JE Root,JM Bairstow,LA Dawson,101.0,99.98
227,OP Stone,JE Root,LA Dawson,84.0,55.71
228,EJG Morgan,JE Root,LA Dawson,167.0,92.03
229,BA Stokes,JE Root,LA Dawson,90.0,85.84
230,JE Root,AU Rashid,LA Dawson,94.0,56.980000000000004
231,JE Root,CR Woakes,CJ Jordan,110.0,61.56
232,JE Root,CR Woakes,JC Archer,67.375,60.67
233,JE Root,CR Woakes,AD Hales,118.63157894736842,104.30000000000001
234,EJG Morgan,JE Root,CR Woakes,100.95121951219512,98.59
235,JE Root,CR Woakes,MA Wood,68.72222222222223,59.300000000000004
236,JE Root,CR Woakes,JJ Roy,115.75757575757575,105.57
237,LE Plunkett,JE Root,CR Woakes,72.33333333333333,62.14
238,JT Ball,JE Root,CR Woakes,73.5,59.35
239,JE Root,CR Woakes,AU Rashid,64.24324324324324,63.540000000000006
240,DJ Willey,JE Root,JC Buttler,97.85714285714286,87.86000000000001
241,JE Root,CJ Jordan,JC Buttler,131.0,83.59
242,ST Finn,JE Root,JC Buttler,89.57142857142857,81.52000000000001
243,JE Root,AD Hales,JC Buttler,140.75757575757575,126.33000000000001
244,EJG Morgan,JE Root,JC Buttler,124.44642857142857,120.62
245,JE Root,MA Wood,JC Buttler,85.27586206896552,81.33000000000001
246,JE Root,JC Buttler,JJ Roy,135.625,127.60000000000001
247,LE Plunkett,JE Root,JC Buttler,93.70270270270271,84.17
248,JT Ball,JE Root,JC Buttler,88.0,81.38
249,BA Stokes,JE Root,JC Buttler,117.70270270270271,114.43
250,JE Root,AU Rashid,JC Buttler,89.35185185185185,85.57000000000001
251,RJW Topley,JE Root,JC Buttler,112.8,81.30000000000001
252,DJ Willey,JE Root,CJ Jordan,59.0,57.56
253,DJ Willey,JE Root,JM Bairstow,108.5,102.54
254,DJ Willey,ST Finn,JE Root,58.5,55.49
255,DJ Willey,JE Root,MA Wood,65.3,55.300000000000004
256,DJ Willey,JE Root,JJ Roy,105.5,101.57
257,DJ Willey,LE Plunkett,JE Root,60.75,58.14
258,DJ Willey,JT Ball,JE Root,62.333333333333336,55.35
259,DJ Willey,BA Stokes,JE Root,94.0,88.4
260,JE Root,JM Bairstow,CJ Jordan,99.33333333333333,98.27000000000001
261,ST Finn,JE Root,CJ Jordan,106.0,51.22
262,JE Root,T Banton,CJ Jordan,81.0,70.33
263,JE Root,JL Denly,CJ Jordan,115.0,73.75000000000001
264,LE Plunkett,JE Root,CJ Jordan,83.66666666666667,53.87
265,BA Stokes,JE Root,CJ Jordan,94.0,84.13000000000001
266,JE Root,AU Rashid,CJ Jordan,75.83333333333333,55.27
267,RJW Topley,JE Root,CJ Jordan,52.0,51.0
268,JE Root,JM Bairstow,JC Archer,108.375,97.38000000000001
269,JE Root,JM Bairstow,T Banton,124.0,115.31
270,EJG Morgan,JE Root,JM Bairstow,135.8,135.3
271,JE Root,JM Bairstow,MA Wood,107.5909090909091,96.01
272,JE Root,JM Bairstow,JL Denly,164.5,118.73
273,JE Root,JM Bairstow,JJ Roy,149.0,142.28
274,LE Plunkett,JE Root,JM Bairstow,104.13793103448276,98.85
275,BA Stokes,JE Root,JM Bairstow,133.52173913043478,129.11
276,JE Root,JC Archer,TK Curran,67.66666666666667,61.68
277,EJG Morgan,JE Root,JC Archer,89.66666666666667,89.43
278,JE Root,JC Archer,MA Wood,51.857142857142854,50.14
279,JE Root,JC Archer,JJ Roy,116.375,96.41
280,BA Stokes,JE Root,JC Archer,86.125,83.24000000000001
281,ST Finn,JE Root,AD Hales,128.75,93.96000000000001
282,ST Finn,JE Root,MA Wood,55.0,48.96
