,player-1,player-2,player-3,player-4,combined_avg,sum_of_individual
1072,TP Kamungozi,T Panyangara,E Chigumbura,H Masakadza,64.0,57.3
1073,T Panyangara,CJ Chibhabha,BV Vitori,H Masakadza,79.0,62.269999999999996
1074,T Panyangara,TL Chatara,CJ Chibhabha,H Masakadza,61.5,60.86
1075,T Panyangara,CJ Chibhabha,P Utseya,H Masakadza,100.5,64.08
1076,T Panyangara,CJ Chibhabha,E Chigumbura,H Masakadza,116.0,81.46
1077,AG Cremer,T Panyangara,CJ Chibhabha,H Masakadza,90.42857143,67.81
1078,T Panyangara,CJ Chibhabha,H Masakadza,CB Mpofu,100.5,59.29
1079,T Panyangara,P Utseya,BV Vitori,H Masakadza,94.0,40.36
1080,T Panyangara,BV Vitori,E Chigumbura,H Masakadza,164.0,57.739999999999995
1081,T Panyangara,BV Vitori,H Masakadza,CB Mpofu,73.0,35.57
1082,T Panyangara,TL Chatara,E Chigumbura,H Masakadza,72.66666667,56.33
1083,T Panyangara,P Utseya,E Chigumbura,H Masakadza,119.66666670000001,59.55
1084,AG Cremer,T Panyangara,P Utseya,H Masakadza,61.0,45.900000000000006
1085,T Panyangara,P Utseya,H Masakadza,CB Mpofu,70.33333333,37.38
1086,T Panyangara,T Mupariwa,E Chigumbura,H Masakadza,74.0,58.3
1087,AG Cremer,T Panyangara,E Chigumbura,H Masakadza,86.0,63.28
1088,T Panyangara,E Chigumbura,H Masakadza,CB Mpofu,112.66666670000001,54.76
1089,AG Cremer,T Panyangara,H Masakadza,CB Mpofu,61.0,41.11
1090,N Madziva,V Sibanda,T Maruma,H Masakadza,73.0,69.56
1091,CJ Chibhabha,N Madziva,V Sibanda,H Masakadza,81.0,79.72
1092,T Mupariwa,N Madziva,V Sibanda,H Masakadza,57.0,56.56
1093,P Utseya,V Sibanda,SC Williams,H Masakadza,153.0,86.34
1094,E Chigumbura,V Sibanda,SC Williams,H Masakadza,126.25,103.71999999999998
1095,V Sibanda,SC Williams,H Masakadza,CB Mpofu,132.0,81.55
1096,Sikandar Raza,CJ Chibhabha,V Sibanda,H Masakadza,115.0,105.58999999999999
1097,Sikandar Raza,V Sibanda,BV Vitori,H Masakadza,96.75,81.86999999999999
1098,Sikandar Raza,V Sibanda,P Utseya,H Masakadza,153.0,83.67999999999999
1099,Sikandar Raza,V Sibanda,E Chigumbura,H Masakadza,127.8,101.05999999999999
1100,Sikandar Raza,T Mupariwa,V Sibanda,H Masakadza,131.0,82.42999999999999
1101,AG Cremer,Sikandar Raza,V Sibanda,H Masakadza,87.6,87.41
