,player-1,player-2,combined_avg,sum_of_individual
203,E Chigumbura,T Muzarabani,32.625,24.13
204,E Chigumbura,B Muzarabani,25.5,23.16
205,E Chigumbura,AG Cremer,36.3,31.61
206,LN Roche,PJ Moor,33.33333333,19.36
207,LN Roche,TK Musakanda,24.5,21.6
208,LN Roche,R Murray,33.0,22.93
209,LN Roche,B Muzarabani,2.5,1.86
210,T Mupariwa,RW Chakabva,23.0,14.45
211,BRM Taylor,T Mupariwa,109.33333329999999,47.54
212,CJ Chibhabha,T Mupariwa,36.0,31.16
213,T Mupariwa,Sikandar Raza,41.75,33.16
214,C Zhuwao,PJ Moor,42.0,30.53
215,R Mutumbami,PJ Moor,39.28571429,35.31
216,MN Waller,PJ Moor,30.85,28.94
217,CT Mumba,PJ Moor,37.0,19.78
218,T Muzarabani,PJ Moor,20.75,19.53
219,R Murray,PJ Moor,45.0,39.63
220,AG Cremer,PJ Moor,28.58333333,27.01
221,BRM Taylor,C Zhuwao,80.33333333,56.04
222,C Zhuwao,KM Jarvis,22.8,19.97
223,C Zhuwao,Sikandar Raza,53.66666667,41.66
224,TS Chisoro,C Zhuwao,29.5,20.77
225,BRM Taylor,RW Chakabva,77.2,53.989999999999995
226,R Mutumbami,RW Chakabva,34.66666667,27.73
227,MN Waller,RW Chakabva,30.0,21.36
228,CR Ervine,RW Chakabva,45.375,35.25
229,CJ Chibhabha,RW Chakabva,39.75,37.61
230,CT Mumba,RW Chakabva,20.0,12.2
231,CK Tshuma,RW Chakabva,18.0,10.45
232,Sikandar Raza,RW Chakabva,42.54545455,39.61
233,BRM Taylor,CJ Chibhabha,111.75,70.7
234,BRM Taylor,Sikandar Raza,79.96,72.7
235,BRM Taylor,TS Chisoro,76.33333333,51.81
236,BRM Taylor,B Muzarabani,51.36363636,44.07
237,BRM Taylor,AG Cremer,57.0,52.519999999999996
238,R Mutumbami,CB Mpofu,25.5,17.740000000000002
239,R Mutumbami,J Nyumbu,23.25,18.950000000000003
240,R Mutumbami,KM Jarvis,29.0,24.75
241,CR Ervine,R Mutumbami,46.14285714,42.08
242,R Mutumbami,CJ Chibhabha,48.39130435,44.44
243,R Mutumbami,TS Chisoro,31.375,25.55
244,TK Musakanda,MN Waller,33.8,31.18
245,MN Waller,KM Jarvis,21.0,18.38
246,MN Waller,CT Mumba,19.0,12.66
247,MN Waller,AG Cremer,20.46666667,19.89
248,TK Musakanda,CB Mpofu,21.28571429,20.73
249,KM Jarvis,CB Mpofu,30.0,7.93
250,CR Ervine,CB Mpofu,25.91666667,25.26
251,CJ Chibhabha,CB Mpofu,31.0,27.62
252,Sikandar Raza,CB Mpofu,33.625,29.62
253,TS Chisoro,CB Mpofu,42.0,8.73
254,R Murray,CB Mpofu,47.0,22.060000000000002
255,CR Ervine,J Nyumbu,51.6,26.47
256,CJ Chibhabha,J Nyumbu,35.44444444,28.83
257,T Muzarabani,J Nyumbu,10.0,3.17
258,CR Ervine,TK Musakanda,47.81818182,45.07
259,TK Musakanda,CT Mumba,50.0,22.02
260,TP Kamungozi,S Matsikenyeri,25.0,22.0
261,CR Ervine,TP Kamungozi,35.5,27.8
262,CJ Chibhabha,TP Kamungozi,64.0,30.16
263,Sikandar Raza,KM Jarvis,39.42857143,36.63
264,TS Chisoro,KM Jarvis,20.5,15.739999999999998
265,CR Ervine,S Matsikenyeri,71.0,43.8
266,CR Ervine,Sikandar Raza,55.0,53.96
267,CJ Chibhabha,CK Coventry,109.0,37.16
268,CJ Chibhabha,AG Cremer,41.95238095,36.14
269,CK Tshuma,CT Mumba,2.0,1.75
270,CT Mumba,Sikandar Raza,40.0,30.91
271,CT Mumba,AG Cremer,17.0,10.73
272,CK Tshuma,Sikandar Raza,63.5,29.16
273,B Muzarabani,Sikandar Raza,42.63636364,29.69
274,CK Coventry,Sikandar Raza,110.0,39.16
275,Sikandar Raza,AG Cremer,39.125,38.14
276,TS Chisoro,B Muzarabani,9.2,8.799999999999999
277,TS Chisoro,AG Cremer,24.5,17.25
278,B Muzarabani,AG Cremer,9.636363636,9.51
