,player-1,player-2,player-3,avg
2004,AM Phangiso,M Morkel,D Wiese,0.0
2005,M Morkel,RR Hendricks,D Wiese,0.0
2006,M Morkel,JT Smuts,D Wiese,0.0
2007,PWA Mulder,M Morkel,D Wiese,0.0
2008,M Morkel,CH Morris,D Wiese,0.0
2009,DA Miller,M Morkel,D Wiese,0.0
2010,M Morkel,DM Dupavillon,D Wiese,0.0
2011,BE Hendricks,M Morkel,D Wiese,0.0
2012,M Morkel,AB de Villiers,D Wiese,7.0
2013,M Morkel,T Shamsi,D Wiese,0.0
2014,M Morkel,M de Lange,D Wiese,0.0
2015,M Morkel,Imran Tahir,D Wiese,7.0
2016,M Morkel,K Rabada,D Wiese,7.0
2017,M Morkel,RR Rossouw,D Wiese,0.0
2018,AL Phehlukwayo,M Morkel,D Wiese,0.0
2019,MN van Wyk,M Morkel,D Wiese,0.0
2020,M Morkel,VD Philander,D Wiese,0.0
2021,M Morkel,A Nortje,D Wiese,0.0
2022,M Morkel,D Pretorius,D Wiese,0.0
2023,D Olivier,K Zondo,D Wiese,0.0
2024,HE van der Dussen,D Olivier,D Wiese,0.0
2025,KJ Abbott,D Olivier,D Wiese,0.0
2026,D Olivier,JP Duminy,D Wiese,0.0
2027,D Olivier,T Bavuma,D Wiese,0.0
2028,D Olivier,K Verreynne,D Wiese,0.0
2029,D Olivier,KA Maharaj,D Wiese,0.0
2030,D Olivier,CJ Dala,D Wiese,0.0
2031,D Olivier,HM Amla,D Wiese,0.0
2032,D Olivier,F Behardien,D Wiese,0.0
2033,C Jonker,D Olivier,D Wiese,0.0
2034,D Olivier,D Elgar,D Wiese,0.0
2035,D Olivier,H Klaasen,D Wiese,0.0
2036,D Olivier,L Ngidi,D Wiese,0.0
2037,AM Phangiso,D Olivier,D Wiese,0.0
2038,D Olivier,RR Hendricks,D Wiese,0.0
2039,JT Smuts,D Olivier,D Wiese,0.0
2040,PWA Mulder,D Olivier,D Wiese,0.0
2041,D Olivier,CH Morris,D Wiese,0.0
2042,DA Miller,D Olivier,D Wiese,0.0
2043,DM Dupavillon,D Olivier,D Wiese,0.0
2044,BE Hendricks,D Olivier,D Wiese,0.0
2045,D Olivier,AB de Villiers,D Wiese,0.0
2046,D Olivier,T Shamsi,D Wiese,0.0
2047,M de Lange,D Olivier,D Wiese,0.0
2048,D Olivier,Imran Tahir,D Wiese,0.0
2049,D Olivier,K Rabada,D Wiese,0.0
2050,D Olivier,RR Rossouw,D Wiese,0.0
2051,AL Phehlukwayo,D Olivier,D Wiese,0.0
2052,MN van Wyk,D Olivier,D Wiese,0.0
2053,D Olivier,VD Philander,D Wiese,0.0
2054,D Olivier,A Nortje,D Wiese,0.0
2055,D Olivier,D Pretorius,D Wiese,0.0
2056,HE van der Dussen,K Zondo,D Wiese,0.0
2057,KJ Abbott,K Zondo,D Wiese,0.0
2058,JP Duminy,K Zondo,D Wiese,0.0
2059,K Zondo,T Bavuma,D Wiese,0.0
2060,K Verreynne,K Zondo,D Wiese,0.0
2061,K Zondo,KA Maharaj,D Wiese,0.0
2062,CJ Dala,K Zondo,D Wiese,0.0
2063,HM Amla,K Zondo,D Wiese,0.0
2064,F Behardien,K Zondo,D Wiese,0.0
2065,C Jonker,K Zondo,D Wiese,0.0
2066,D Elgar,K Zondo,D Wiese,0.0
2067,H Klaasen,K Zondo,D Wiese,0.0
2068,K Zondo,L Ngidi,D Wiese,0.0
2069,AM Phangiso,K Zondo,D Wiese,0.0
2070,K Zondo,RR Hendricks,D Wiese,0.0
2071,JT Smuts,K Zondo,D Wiese,0.0
2072,PWA Mulder,K Zondo,D Wiese,0.0
2073,K Zondo,CH Morris,D Wiese,0.0
2074,DA Miller,K Zondo,D Wiese,0.0
2075,DM Dupavillon,K Zondo,D Wiese,0.0
2076,BE Hendricks,K Zondo,D Wiese,0.0
2077,AB de Villiers,K Zondo,D Wiese,0.0
2078,T Shamsi,K Zondo,D Wiese,0.0
2079,M de Lange,K Zondo,D Wiese,0.0
2080,Imran Tahir,K Zondo,D Wiese,0.0
2081,K Rabada,K Zondo,D Wiese,0.0
2082,K Zondo,RR Rossouw,D Wiese,0.0
2083,AL Phehlukwayo,K Zondo,D Wiese,0.0
2084,MN van Wyk,K Zondo,D Wiese,0.0
2085,K Zondo,VD Philander,D Wiese,0.0
2086,K Zondo,A Nortje,D Wiese,0.0
2087,D Pretorius,K Zondo,D Wiese,0.0
2088,KJ Abbott,HE van der Dussen,D Wiese,0.0
2089,HE van der Dussen,JP Duminy,D Wiese,0.0
2090,HE van der Dussen,T Bavuma,D Wiese,0.0
2091,HE van der Dussen,K Verreynne,D Wiese,0.0
2092,HE van der Dussen,KA Maharaj,D Wiese,0.0
2093,HE van der Dussen,CJ Dala,D Wiese,0.0
2094,HE van der Dussen,HM Amla,D Wiese,0.0
2095,HE van der Dussen,F Behardien,D Wiese,0.0
2096,C Jonker,HE van der Dussen,D Wiese,0.0
2097,HE van der Dussen,D Elgar,D Wiese,0.0
2098,HE van der Dussen,H Klaasen,D Wiese,0.0
2099,HE van der Dussen,L Ngidi,D Wiese,0.0
2100,AM Phangiso,HE van der Dussen,D Wiese,0.0
2101,HE van der Dussen,RR Hendricks,D Wiese,0.0
2102,HE van der Dussen,JT Smuts,D Wiese,0.0
2103,PWA Mulder,HE van der Dussen,D Wiese,0.0
2104,HE van der Dussen,CH Morris,D Wiese,0.0
2105,DA Miller,HE van der Dussen,D Wiese,0.0
2106,HE van der Dussen,DM Dupavillon,D Wiese,0.0
2107,BE Hendricks,HE van der Dussen,D Wiese,0.0
2108,HE van der Dussen,AB de Villiers,D Wiese,0.0
2109,HE van der Dussen,T Shamsi,D Wiese,0.0
2110,HE van der Dussen,M de Lange,D Wiese,0.0
2111,HE van der Dussen,Imran Tahir,D Wiese,0.0
2112,HE van der Dussen,K Rabada,D Wiese,0.0
2113,HE van der Dussen,RR Rossouw,D Wiese,0.0
2114,AL Phehlukwayo,HE van der Dussen,D Wiese,0.0
2115,MN van Wyk,HE van der Dussen,D Wiese,0.0
2116,HE van der Dussen,VD Philander,D Wiese,0.0
2117,HE van der Dussen,A Nortje,D Wiese,0.0
2118,HE van der Dussen,D Pretorius,D Wiese,0.0
2119,KJ Abbott,JP Duminy,D Wiese,30.5
2120,KJ Abbott,T Bavuma,D Wiese,0.0
2121,KJ Abbott,K Verreynne,D Wiese,0.0
2122,KJ Abbott,KA Maharaj,D Wiese,0.0
